gene_symbol,mean_logfc,median_logfc,common_experiment,organism,signature_type
HIF1A,0.2282594191078893,0.2282594191078893,0.2282594191078893,human,UP
POLD4,0.2278783444805554,0.2278783444805554,0.2278783444805554,human,UP
HERPUD1,0.2265013862097389,0.2265013862097389,0.2265013862097389,human,UP
SOCS2,0.2261465606183363,0.2261465606183363,0.2261465606183363,human,UP
ITPRIP,0.2261417235777513,0.2261417235777513,0.2261417235777513,human,UP
DPYSL2,0.2256853703535463,0.2256853703535463,0.2256853703535463,human,UP
EGR1,0.224725669342388,0.224725669342388,0.224725669342388,human,UP
NINJ1,0.224260095381819,0.224260095381819,0.224260095381819,human,UP
LRRFIP1,0.2227197331470399,0.2227197331470399,0.2227197331470399,human,UP
SRRM2,0.2222043246746241,0.2222043246746241,0.2222043246746241,human,UP
C1orf56,0.2221917885187549,0.2221917885187549,0.2221917885187549,human,UP
H1F0,0.2209596153638872,0.2209596153638872,0.2209596153638872,human,UP
HTRA3,0.2208038012215314,0.2208038012215314,0.2208038012215314,human,UP
RAB13,0.2207165014064332,0.2207165014064332,0.2207165014064332,human,UP
ING1,0.2196329822654067,0.2196329822654067,0.2196329822654067,human,UP
SNAI2,0.21652736489644,0.21652736489644,0.21652736489644,human,UP
GLUL,0.2164426260253209,0.2164426260253209,0.2164426260253209,human,UP
SRSF6,0.2158125242631714,0.2158125242631714,0.2158125242631714,human,UP
ACTN1,0.2148104408343054,0.2148104408343054,0.2148104408343054,human,UP
EVA1B,0.2146272041968316,0.2146272041968316,0.2146272041968316,human,UP
DAAM1,0.2145410502350535,0.2145410502350535,0.2145410502350535,human,UP
VCL,0.2144300836764272,0.2144300836764272,0.2144300836764272,human,UP
COL6A2,0.2143892817339221,0.2143892817339221,0.2143892817339221,human,UP
IL1R1,0.2143824671302046,0.2143824671302046,0.2143824671302046,human,UP
SGIP1,0.2137786826838273,0.2137786826838273,0.2137786826838273,human,UP
KDM5B,0.2134496380991482,0.2134496380991482,0.2134496380991482,human,UP
LITAF,0.2127574721495882,0.2127574721495882,0.2127574721495882,human,UP
MAP2K3,0.2114095318827695,0.2114095318827695,0.2114095318827695,human,UP
ADAMTS4,0.2109549398782905,0.2109549398782905,0.2109549398782905,human,UP
NEU1,0.210558671820652,0.210558671820652,0.210558671820652,human,UP
HIST1H2AC,0.209982120269526,0.209982120269526,0.209982120269526,human,UP
LAMA4,0.2098735999683725,0.2098735999683725,0.2098735999683725,human,UP
TFPI2,0.2098690124458565,0.2098690124458565,0.2098690124458565,human,UP
SDC4,0.2080355905721578,0.2080355905721578,0.2080355905721578,human,UP
JUN,0.2078963048203741,0.2078963048203741,0.2078963048203741,human,UP
ABL2,0.2072162013658381,0.2072162013658381,0.2072162013658381,human,UP
NKTR,0.2056045872114221,0.2056045872114221,0.2056045872114221,human,UP
RELB,0.2055872508371896,0.2055872508371896,0.2055872508371896,human,UP
KMT2E,0.2051032071139698,0.2051032071139698,0.2051032071139698,human,UP
CYBA,0.2041821341779251,0.2041821341779251,0.2041821341779251,human,UP
C2orf27A,0.2038924580441005,0.2038924580441005,0.2038924580441005,human,UP
STAT2,0.2038064003767501,0.2038064003767501,0.2038064003767501,human,UP
ANXA2,0.2032873058477014,0.2032873058477014,0.2032873058477014,human,UP
SRSF2,0.2032299427975501,0.2032299427975501,0.2032299427975501,human,UP
C17orf49,0.2031866641888496,0.2031866641888496,0.2031866641888496,human,UP
SLC16A3,0.2022053350234752,0.2022053350234752,0.2022053350234752,human,UP
HIST1H1E,0.2014585009066311,0.2014585009066311,0.2014585009066311,human,UP
EIF4A3,0.2012905550274173,0.2012905550274173,0.2012905550274173,human,UP
TRIB1,0.2012233299152568,0.2012233299152568,0.2012233299152568,human,UP
F2R,0.2010389895414302,0.2010389895414302,0.2010389895414302,human,UP
FBLIM1,0.200699606477463,0.200699606477463,0.200699606477463,human,UP
SOCS5,0.200578237761737,0.200578237761737,0.200578237761737,human,UP
ENAH,0.2003816997432806,0.2003816997432806,0.2003816997432806,human,UP
PFN1,0.1990073373641685,0.1990073373641685,0.1990073373641685,human,UP
NFKBIE,0.1986360006646044,0.1986360006646044,0.1986360006646044,human,UP
FTH1,0.1983694624120522,0.1983694624120522,0.1983694624120522,human,UP
CAPZB,0.197805740544045,0.197805740544045,0.197805740544045,human,UP
SRPX2,0.1974729253920449,0.1974729253920449,0.1974729253920449,human,UP
PPP1R15B,0.1974583726617651,0.1974583726617651,0.1974583726617651,human,UP
HBEGF,0.1969079784905423,0.1969079784905423,0.1969079784905423,human,UP
ACTN4,0.1967106847734581,0.1967106847734581,0.1967106847734581,human,UP
CLCF1,0.1966846863339245,0.1966846863339245,0.1966846863339245,human,UP
XIST,0.1963813911087371,0.1963813911087371,0.1963813911087371,human,UP
IFITM2,0.1955594670571581,0.1955594670571581,0.1955594670571581,human,UP
MAT2A,0.194606539331074,0.194606539331074,0.194606539331074,human,UP
DSP,0.1943674390337422,0.1943674390337422,0.1943674390337422,human,UP
NXN,0.1935883432035937,0.1935883432035937,0.1935883432035937,human,UP
LTBP2,0.192711094694143,0.192711094694143,0.192711094694143,human,UP
SERTAD3,0.1922807520136483,0.1922807520136483,0.1922807520136483,human,UP
PPP1R14B,0.192184896773715,0.192184896773715,0.192184896773715,human,UP
ZBTB21,0.1920286083440608,0.1920286083440608,0.1920286083440608,human,UP
TGIF1,0.1906216832218141,0.1906216832218141,0.1906216832218141,human,UP
RBM6,0.1905145822558104,0.1905145822558104,0.1905145822558104,human,UP
FBLN5,0.1891857693527892,0.1891857693527892,0.1891857693527892,human,UP
LFNG,0.1891802003834155,0.1891802003834155,0.1891802003834155,human,UP
VKORC1,0.1881812721885066,0.1881812721885066,0.1881812721885066,human,UP
ARID5A,0.1881666928390193,0.1881666928390193,0.1881666928390193,human,UP
CTSK,0.1878566554802534,0.1878566554802534,0.1878566554802534,human,UP
SRSF7,0.1877810909365825,0.1877810909365825,0.1877810909365825,human,UP
CALCRL,0.1874005086848777,0.1874005086848777,0.1874005086848777,human,UP
IGFBP3,0.1860053965217299,0.1860053965217299,0.1860053965217299,human,UP
NECTIN2,0.1849634157330495,0.1849634157330495,0.1849634157330495,human,UP
P4HA2,0.1847510823410851,0.1847510823410851,0.1847510823410851,human,UP
ADAMTS2,0.1845757977040438,0.1845757977040438,0.1845757977040438,human,UP
C19orf53,0.1840453677012528,0.1840453677012528,0.1840453677012528,human,UP
RUNX1,0.1832981284854753,0.1832981284854753,0.1832981284854753,human,UP
