gene_symbol,mean_logfc,median_logfc,common_experiment,organism,signature_type
SLAIN2,0.1644231111510878,0.1644231111510878,0.1644231111510878,human,UP
CEP170,0.1643281961627965,0.1643281961627965,0.1643281961627965,human,UP
HNRNPK,0.1640449937566757,0.1640449937566757,0.1640449937566757,human,UP
EIF3I,0.1628567836706596,0.1628567836706596,0.1628567836706596,human,UP
FBXO32,0.1623979504702446,0.1623979504702446,0.1623979504702446,human,UP
SYNCRIP,0.162102491084414,0.162102491084414,0.162102491084414,human,UP
SERPING1,0.1574242971811016,0.1574242971811016,0.1574242971811016,human,UP
TCEAL9,0.1572457493957033,0.1572457493957033,0.1572457493957033,human,UP
CLINT1,0.1544550010085164,0.1544550010085164,0.1544550010085164,human,UP
RHEB,0.1502903950795458,0.1502903950795458,0.1502903950795458,human,UP
EEF1G,0.1479531193624481,0.1479531193624481,0.1479531193624481,human,UP
RSL24D1,0.1461854095431632,0.1461854095431632,0.1461854095431632,human,UP
ENO1,0.1443284061256953,0.1443284061256953,0.1443284061256953,human,UP
EFHD2,0.1422457233278966,0.1422457233278966,0.1422457233278966,human,UP
PDCD7,0.1410124027960436,0.1410124027960436,0.1410124027960436,human,UP
RPL14,0.1390589601670209,0.1390589601670209,0.1390589601670209,human,UP
RAP1A,0.1387496962349628,0.1387496962349628,0.1387496962349628,human,UP
CST3,0.1383296325330434,0.1383296325330434,0.1383296325330434,human,UP
