id,cell_type,ctrl_ids,disease_name,geo_id,organism,pert_ids,platform,version
dz:P507,Epithelial Cells|Nose|Bronchial|Epithelium|Body tissue|Airway structure,GSM1244588|GSM1244619|GSM1244625|GSM1244628|GSM1244635,Asthma|Disease|Infection|Rhinitis|Allergic asthma|Allergic rhinitis (disorder),GSE51392,human,GSM1244601|GSM1244615|GSM1244621|GSM1244638,GPL13158,2.0
dz:P504,brain tissue surgical material|White matter,GSM814828|GSM814829|GSM814830|GSM814831,Multiple Sclerosis|Leukoencephalopathies,GSE32915,human,GSM814820|GSM814822|GSM814825,GPL4133,2.0
dz:P505,macrophage|Monocytes|Body tissue,GSM1241256|GSM1241257|GSM1241258|GSM1241259|GSM1241260|GSM1241261|GSM1241262|GSM1241263|GSM1241264|GSM1241265|GSM1241266|GSM1241267|GSM1241268|GSM1241269|GSM1241270|GSM1241271|GSM1241272|GSM1241273|GSM1241274|GSM1241275,,GSE51256,human,GSM1241276|GSM1241277|GSM1241278|GSM1241279|GSM1241280|GSM1241281|GSM1241282|GSM1241283|GSM1241284|GSM1241285|GSM1241286|GSM1241287|GSM1241288|GSM1241289|GSM1241290|GSM1241291|GSM1241292|GSM1241293|GSM1241294|GSM1241295,GPL6884,2.0
dz:P508,Epithelial Cells|Nose|Epithelium|Body tissue|Bronchial|Airway structure,GSM1244588|GSM1244619|GSM1244625|GSM1244628|GSM1244635,Asthma|Disease|Infection|Rhinitis|Allergic asthma|Allergic rhinitis (disorder),GSE51392,human,GSM1244602|GSM1244616|GSM1244642|GSM1244648,GPL13158,2.0
dz:P509,Epithelial Cells|Bronchial|Epithelium|Nose|Body tissue|Airway structure,GSM1244592|GSM1244598|GSM1244612|GSM1244629|GSM1244637,Asthma|Disease|Infection|Rhinitis|Allergic asthma|Allergic rhinitis (disorder),GSE51392,human,GSM1244593|GSM1244599|GSM1244613|GSM1244630|GSM1244636,GPL13158,2.0
dz:P1399,Microglia|Cells,GSM1506639|GSM1506645,,GSE61501,mouse,GSM1506613|GSM1506616,GPL8321,2.0
dz:P1398,Microglia|Brain|Cells|Body tissue,GSM1506639|GSM1506645,,GSE61501,mouse,GSM1506600|GSM1506601|GSM1506602,GPL8321,2.0
dz:P1393,Cells|Microglia|Cells [Chemical/Ingredient],GSM1506627|GSM1506633,,GSE61501,mouse,GSM1506626|GSM1506632,GPL8321,2.0
dz:P1392,Cells|Microglia|Cells [Chemical/Ingredient],GSM1506627|GSM1506633,,GSE61501,mouse,GSM1506625|GSM1506631,GPL8321,2.0
dz:P1391,Microglia|Cells,GSM1506627|GSM1506633,,GSE61501,mouse,GSM1506620|GSM1506623|GSM1506637|GSM1506643,GPL8321,2.0
dz:P1390,Microglia|Cells,GSM1506627|GSM1506633,,GSE61501,mouse,GSM1506619|GSM1506622|GSM1506638|GSM1506644,GPL8321,2.0
dz:P1397,Microglia|Cells|Cells [Chemical/Ingredient],GSM1506627|GSM1506633,,GSE61501,mouse,GSM1506641|GSM1506647,GPL8321,2.0
dz:P1396,Microglia|Cells|Cells [Chemical/Ingredient],GSM1506627|GSM1506633,,GSE61501,mouse,GSM1506640|GSM1506646,GPL8321,2.0
dz:P1395,Cells|Microglia|Cells [Chemical/Ingredient],GSM1506627|GSM1506633,,GSE61501,mouse,GSM1506629|GSM1506635,GPL8321,2.0
dz:P1394,Cells|Microglia|Cells [Chemical/Ingredient],GSM1506627|GSM1506633,,GSE61501,mouse,GSM1506628|GSM1506634,GPL8321,2.0
dz:P2789,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983479|GSM983480,Influenza|Pneumonia,GSE40012,human,GSM983547|GSM983548|GSM983549|GSM983550|GSM983575,GPL6947,2.0
dz:P2788,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983479|GSM983480,"Pneumonia, Bacterial|Influenza|Pneumonia",GSE40012,human,GSM983539|GSM983558|GSM983559|GSM983560|GSM983561,GPL6947,2.0
dz:P1494,Cultured Cell Line|Cells [Chemical/Ingredient],GSM1618989|GSM1618990,Neoplasms|Small cell carcinoma of lung,GSE66298,human,GSM1618995|GSM1618996,"[GPL570, GPL11154, GPL13534]",2.0
dz:P1496,Cultured Cell Line|Cells [Chemical/Ingredient],GSM1618993|GSM1618994,Neoplasms|Small cell carcinoma of lung,GSE66298,human,GSM1618911|GSM1618912|GSM1618915|GSM1618916|GSM1618973|GSM1618974|GSM1618975|GSM1618976,"[GPL570, GPL11154, GPL13534]",2.0
dz:P1497,Cultured Cell Line|Cells [Chemical/Ingredient],GSM1618993|GSM1618994,Neoplasms|Small cell carcinoma of lung,GSE66298,human,GSM1618987|GSM1618988,"[GPL570, GPL11154, GPL13534]",2.0
dz:P1491,Cultured Cell Line|Cells [Chemical/Ingredient],GSM1618989|GSM1618990,Neoplasms|Small cell carcinoma of lung,GSE66298,human,GSM1618911|GSM1618912|GSM1618915|GSM1618916|GSM1618973|GSM1618974|GSM1618975|GSM1618976,"[GPL570, GPL11154, GPL13534]",2.0
dz:P1492,Cultured Cell Line|Cells [Chemical/Ingredient],GSM1618989|GSM1618990,Neoplasms|Small cell carcinoma of lung,GSE66298,human,GSM1618987|GSM1618988,"[GPL570, GPL11154, GPL13534]",2.0
dz:P1493,Cultured Cell Line|Cells [Chemical/Ingredient],GSM1618989|GSM1618990,Neoplasms|Small cell carcinoma of lung,GSE66298,human,GSM1618991|GSM1618992,"[GPL570, GPL11154, GPL13534]",2.0
dz:P1498,Cultured Cell Line|Cells [Chemical/Ingredient],GSM1618993|GSM1618994,Neoplasms|Small cell carcinoma of lung,GSE66298,human,GSM1618991|GSM1618992,"[GPL570, GPL11154, GPL13534]",2.0
dz:P1499,Cultured Cell Line|Cells [Chemical/Ingredient],GSM1618993|GSM1618994,Neoplasms|Small cell carcinoma of lung,GSE66298,human,GSM1618995|GSM1618996,"[GPL570, GPL11154, GPL13534]",2.0
dz:P1722,Scalp structure|Body tissue,GSM300461|GSM300737|GSM300739|GSM300741,Pleuropulmonary blastoma|S-adenosyl-L-methionine|Lichen planus follicularis|Pseudopelade|Pathogenesis|Scarring alopecia|Lipoma-preferred partner,GSE11905,human,GSM300734|GSM300743|GSM300745|GSM300747,GPL3877,2.0
dz:P1723,Scalp structure|Body tissue,GSM300461|GSM300737|GSM300739|GSM300741,S-adenosyl-L-methionine|Lichen planus follicularis|Pseudopelade|Pathogenesis|Pleuropulmonary blastoma|Scarring alopecia|Lipoma-preferred partner,GSE11905,human,GSM300736|GSM300738|GSM300740|GSM300742,GPL3877,2.0
dz:P1724,Scalp structure|Body tissue,GSM300735|GSM300744|GSM300746|GSM300748,Pleuropulmonary blastoma|S-adenosyl-L-methionine|Lichen planus follicularis|Pseudopelade|Pathogenesis|Scarring alopecia|Lipoma-preferred partner,GSE11905,human,GSM300734|GSM300743|GSM300745|GSM300747,GPL3877,2.0
dz:P1725,Scalp structure|Body tissue,GSM300735|GSM300744|GSM300746|GSM300748,S-adenosyl-L-methionine|Lichen planus follicularis|Pseudopelade|Pathogenesis|Pleuropulmonary blastoma|Scarring alopecia|Lipoma-preferred partner,GSE11905,human,GSM300736|GSM300738|GSM300740|GSM300742,GPL3877,2.0
dz:P2876,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983489|GSM983490,"Pneumonia, Bacterial|Influenza|Pneumonia",GSE40012,human,GSM983495|GSM983551|GSM983552|GSM983553|GSM983554,GPL6947,2.0
dz:P317,Cells,GSM1163537|GSM1163538|GSM1163539,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163581|GSM1163582|GSM1163583,GPL6480,2.0
dz:P316,Cells,GSM1163537|GSM1163538|GSM1163539,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163578|GSM1163579|GSM1163580,GPL6480,2.0
dz:P315,Cells,GSM1163537|GSM1163538|GSM1163539,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163575|GSM1163576|GSM1163577,GPL6480,2.0
dz:P314,Cells,GSM1163537|GSM1163538|GSM1163539,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163572|GSM1163573|GSM1163574,GPL6480,2.0
dz:P313,Cells,GSM1163537|GSM1163538|GSM1163539,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163566|GSM1163567|GSM1163568,GPL6480,2.0
dz:P312,Cells,GSM1163537|GSM1163538|GSM1163539,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163560|GSM1163561|GSM1163562,GPL6480,2.0
dz:P310,Cells,GSM1163537|GSM1163538|GSM1163539,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163554|GSM1163555|GSM1163556,GPL6480,2.0
dz:P319,Cells,GSM1163537|GSM1163538|GSM1163539,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163587|GSM1163588|GSM1163589,GPL6480,2.0
dz:P318,Cells,GSM1163537|GSM1163538|GSM1163539,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163584|GSM1163585|GSM1163586,GPL6480,2.0
dz:P2870,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983489|GSM983490,"Pneumonia, Bacterial|Influenza|Pneumonia",GSE40012,human,GSM983406|GSM983411|GSM983414|GSM983416|GSM983417,GPL6947,2.0
dz:P1785,Peripheral blood mononuclear cell (cell)|Cells|Monocytes|peripheral blood|Mononuclear cells,GSM340216|GSM340217,"Polyarthritis|Arthritis, Juvenile Rheumatoid",GSE13849,human,GSM340322|GSM340327,GPL570,2.0
dz:P1786,Peripheral blood mononuclear cell (cell)|Cells|Monocytes|peripheral blood|Mononuclear cells,GSM340230|GSM340232,"Polyarthritis|Arthritis, Juvenile Rheumatoid",GSE13849,human,GSM340321|GSM340340,GPL570,2.0
dz:P1780,Peripheral blood mononuclear cell (cell)|Cells|Monocytes|peripheral blood|Mononuclear cells,GSM340196|GSM340203,"Polyarthritis|Arthritis, Juvenile Rheumatoid",GSE13849,human,GSM340321|GSM340340,GPL570,2.0
dz:P1781,Peripheral blood mononuclear cell (cell)|Cells|Monocytes|peripheral blood|Mononuclear cells,GSM340196|GSM340203,"Polyarthritis|Arthritis, Juvenile Rheumatoid",GSE13849,human,GSM340322|GSM340327,GPL570,2.0
dz:P116,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117107|GSM1117108|GSM1117109,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117095|GSM1117096|GSM1117097,"[GPL6887, GPL10558]",2.0
dz:P2903,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983491|GSM983492,Influenza|Pneumonia,GSE40012,human,GSM983547|GSM983548|GSM983549|GSM983550|GSM983575,GPL6947,2.0
dz:P1555,Prostate|Cultured Cell Line|Body tissue,GSM1664469|GSM1664470|GSM1664471,Inflammation|Lymphocytic Choriomeningitis|Prostatic Neoplasms|Prostate carcinoma,GSE68138,"[human, mouse]",GSM1664438|GSM1664439|GSM1664440|GSM1664441|GSM1664442|GSM1664457|GSM1664458|GSM1664459|GSM1664460|GSM1664461|GSM1664462,"[GPL571, GPL6246]",2.0
dz:P1554,Prostate|Cultured Cell Line|Body tissue,GSM1664469|GSM1664470|GSM1664471,Inflammation|Lymphocytic Choriomeningitis|Prostatic Neoplasms|Prostate carcinoma,GSE68138,"[human, mouse]",GSM1664433|GSM1664434|GSM1664435|GSM1664436|GSM1664437|GSM1664443|GSM1664444|GSM1664445|GSM1664446|GSM1664447|GSM1664448|GSM1664449,"[GPL571, GPL6246]",2.0
dz:P1557,Cultured Cell Line|Prostate,GSM1664469|GSM1664470|GSM1664471,Inflammation|Prostatic Neoplasms,GSE68138,"[human, mouse]",GSM1664472|GSM1664473|GSM1664474,"[GPL571, GPL6246]",2.0
dz:P1556,Cultured Cell Line|Prostate,GSM1664469|GSM1664470|GSM1664471,Inflammation|Prostatic Neoplasms,GSE68138,"[human, mouse]",GSM1664466|GSM1664467|GSM1664468,"[GPL571, GPL6246]",2.0
dz:P1551,Cultured Cell Line|Prostate,GSM1664463|GSM1664464|GSM1664465,Inflammation|Prostatic Neoplasms,GSE68138,"[human, mouse]",GSM1664466|GSM1664467|GSM1664468,"[GPL571, GPL6246]",2.0
dz:P1550,Prostate|Cultured Cell Line|Body tissue,GSM1664463|GSM1664464|GSM1664465,Inflammation|Lymphocytic Choriomeningitis|Prostatic Neoplasms|Prostate carcinoma,GSE68138,"[human, mouse]",GSM1664438|GSM1664439|GSM1664440|GSM1664441|GSM1664442|GSM1664457|GSM1664458|GSM1664459|GSM1664460|GSM1664461|GSM1664462,"[GPL571, GPL6246]",2.0
dz:P1552,Cultured Cell Line|Prostate,GSM1664463|GSM1664464|GSM1664465,Inflammation|Prostatic Neoplasms,GSE68138,"[human, mouse]",GSM1664472|GSM1664473|GSM1664474,"[GPL571, GPL6246]",2.0
dz:P372,Cells,GSM1163590|GSM1163591|GSM1163592,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163560|GSM1163561|GSM1163562,GPL6480,2.0
dz:P51,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117074|GSM1117075|GSM1117076,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117095|GSM1117096|GSM1117097,"[GPL6887, GPL10558]",2.0
dz:P50,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117074|GSM1117075|GSM1117076,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117089|GSM1117090|GSM1117091,"[GPL6887, GPL10558]",2.0
dz:P53,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117074|GSM1117075|GSM1117076,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117104|GSM1117105|GSM1117106,"[GPL6887, GPL10558]",2.0
dz:P52,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117074|GSM1117075|GSM1117076,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117101|GSM1117102|GSM1117103,"[GPL6887, GPL10558]",2.0
dz:P54,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117074|GSM1117075|GSM1117076,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117110|GSM1117111|GSM1117112,"[GPL6887, GPL10558]",2.0
dz:P57,Glioblastoma|SKI Anatomical site notation for tumour staging,GSM1117074|GSM1117075|GSM1117076,Glioma|Neurofibromatosis 1|Degenerative polyarthritis|Cumulative Trauma Disorders,GSE45874,"[human, mouse]",GSM1117130|GSM1117131|GSM1117132|GSM1117133,"[GPL6887, GPL10558]",2.0
dz:P2600,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983459|GSM983460,"Pneumonia, Bacterial|Influenza|Pneumonia",GSE40012,human,GSM983555|GSM983566|GSM983567|GSM983568|GSM983569,GPL6947,2.0
dz:P2601,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983459|GSM983460,Influenza|Pneumonia|Systemic Inflammatory Response Syndrome|Inflammatory Response,GSE40012,human,GSM983562|GSM983563|GSM983564|GSM983565,GPL6947,2.0
dz:P2602,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983459|GSM983460,Influenza|Pneumonia|Systemic Inflammatory Response Syndrome|Inflammatory Response,GSE40012,human,GSM983570|GSM983571|GSM983572|GSM983573,GPL6947,2.0
dz:P2603,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983459|GSM983460,Influenza|Pneumonia|Systemic Inflammatory Response Syndrome|Inflammatory Response,GSE40012,human,GSM983583|GSM983584,GPL6947,2.0
dz:P2604,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983461|GSM983462,"Pneumonia, Bacterial|Influenza|Pneumonia",GSE40012,human,GSM983406|GSM983411|GSM983414|GSM983416|GSM983417,GPL6947,2.0
dz:P2605,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983461|GSM983462,Influenza|Pneumonia|Systemic Inflammatory Response Syndrome|Inflammatory Response,GSE40012,human,GSM983410|GSM983415|GSM983418|GSM983455,GPL6947,2.0
dz:P1803,Peripheral blood mononuclear cell (cell)|B-Lymphocytes|Cells|Joints|peripheral blood|Cells [Chemical/Ingredient],GSM340216|GSM340217,"Polyarthritis|Arthritis, Juvenile Rheumatoid",GSE20307,human,GSM340322|GSM340327,GPL570,2.0
dz:P1802,Peripheral blood mononuclear cell (cell)|B-Lymphocytes|Cells|Joints|peripheral blood|Cells [Chemical/Ingredient],GSM340216|GSM340217,"Polyarthritis|Arthritis, Juvenile Rheumatoid",GSE20307,human,GSM340321|GSM340340,GPL570,2.0
dz:P1801,Peripheral blood mononuclear cell (cell)|B-Lymphocytes|Cells|Joints|peripheral blood|Cells [Chemical/Ingredient],GSM340216|GSM340217,"Undifferentiated inflammatory oligoarthritis|Arthritis, Juvenile Rheumatoid",GSE20307,human,GSM340293|GSM340296,GPL570,2.0
dz:P1800,Peripheral blood mononuclear cell (cell)|B-Lymphocytes|Cells|Joints|peripheral blood|Cells [Chemical/Ingredient],GSM340216|GSM340217,"Undifferentiated inflammatory oligoarthritis|Arthritis, Juvenile Rheumatoid",GSE20307,human,GSM340279|GSM340294,GPL570,2.0
dz:P1807,Peripheral blood mononuclear cell (cell)|B-Lymphocytes|Cells|Joints|peripheral blood|Cells [Chemical/Ingredient],GSM340230|GSM340232,"Polyarthritis|Arthritis, Juvenile Rheumatoid",GSE20307,human,GSM340322|GSM340327,GPL570,2.0
dz:P1806,Peripheral blood mononuclear cell (cell)|B-Lymphocytes|Cells|Joints|peripheral blood|Cells [Chemical/Ingredient],GSM340230|GSM340232,"Polyarthritis|Arthritis, Juvenile Rheumatoid",GSE20307,human,GSM340321|GSM340340,GPL570,2.0
dz:P1805,Peripheral blood mononuclear cell (cell)|B-Lymphocytes|Cells|Joints|peripheral blood|Cells [Chemical/Ingredient],GSM340230|GSM340232,"Undifferentiated inflammatory oligoarthritis|Arthritis, Juvenile Rheumatoid",GSE20307,human,GSM340293|GSM340296,GPL570,2.0
dz:P1804,Peripheral blood mononuclear cell (cell)|B-Lymphocytes|Cells|Joints|peripheral blood|Cells [Chemical/Ingredient],GSM340230|GSM340232,"Undifferentiated inflammatory oligoarthritis|Arthritis, Juvenile Rheumatoid",GSE20307,human,GSM340279|GSM340294,GPL570,2.0
dz:P1809,Pancreas|saliva|Oral cavity,GSM356808|GSM356809|GSM356810|GSM356811|GSM356812|GSM356813|GSM356814|GSM356815|GSM356816|GSM356817|GSM356818|GSM356819,"Pancreatic carcinoma|Malignant Neoplasms|Complication|Pancreatitis, Chronic|incurable diseases|Possessed",GSE14245,human,GSM356796|GSM356797|GSM356798|GSM356799|GSM356800|GSM356801|GSM356802|GSM356803|GSM356804|GSM356805|GSM356806|GSM356807,GPL570,2.0
dz:P1808,Urinary Bladder|Muscle,GSM340538|GSM340539|GSM340541|GSM340542|GSM340544|GSM340545,Carcinoma of bladder|Malignant Neoplasms|Degenerative polyarthritis|Recurrent Malignant Neoplasm,GSE37815,human,GSM340642|GSM340645|GSM340651|GSM340652|GSM340662|GSM340663|GSM340666|GSM340667|GSM340682|GSM340686|GSM340698|GSM340710|GSM340711|GSM340713|GSM340717|GSM340737|GSM340740|GSM340749,GPL6102,2.0
dz:P576,Blood Cells|Hematopoietic System|Body tissue|Erythroid Progenitor Cells|Cells [Chemical/Ingredient],GSM1354863|GSM1354864,Thalassemia|Degenerative polyarthritis,GSE56088,human,GSM1354871|GSM1354876,GPL10558,2.0
dz:P1518,whole blood specimen|Blood|Body tissue,GSM1637674|GSM1637675|GSM1637676|GSM1637677,Communicable Diseases,GSE67059,human,GSM1637796|GSM1637797,"[GPL6947, GPL10558]",2.0
dz:P2839,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983485|GSM983486,Influenza|Pneumonia,GSE40012,human,GSM983496|GSM983544|GSM983545|GSM983546|GSM983576,GPL6947,2.0
dz:P2838,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983485|GSM983486,"Pneumonia, Bacterial|Influenza|Pneumonia",GSE40012,human,GSM983495|GSM983551|GSM983552|GSM983553|GSM983554,GPL6947,2.0
dz:P2833,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983485|GSM983486,Influenza|Pneumonia|Systemic Inflammatory Response Syndrome|Inflammatory Response,GSE40012,human,GSM983410|GSM983415|GSM983418|GSM983455,GPL6947,2.0
dz:P2831,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983483|GSM983484,Influenza|Pneumonia|Systemic Inflammatory Response Syndrome|Inflammatory Response,GSE40012,human,GSM983583|GSM983584,GPL6947,2.0
dz:P2830,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983483|GSM983484,Influenza|Pneumonia|Systemic Inflammatory Response Syndrome|Inflammatory Response,GSE40012,human,GSM983570|GSM983571|GSM983572|GSM983573,GPL6947,2.0
dz:P2837,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983485|GSM983486,Influenza|Pneumonia|Systemic Inflammatory Response Syndrome|Inflammatory Response,GSE40012,human,GSM983452|GSM983453,GPL6947,2.0
dz:P2836,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983485|GSM983486,Influenza|Pneumonia,GSE40012,human,GSM983441|GSM983442|GSM983443|GSM983444,GPL6947,2.0
dz:P2835,Blood|Body tissue|Whole blood sample|whole blood specimen,GSM983485|GSM983486,"Pneumonia, Bacterial|Influenza|Pneumonia",GSE40012,human,GSM983439|GSM983440|GSM983450|GSM983451|GSM983454,GPL6947,2.0
dz:P330,Cells,GSM1163537|GSM1163538|GSM1163539,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163635|GSM1163636|GSM1163637,GPL6480,2.0
dz:P333,Cells,GSM1163537|GSM1163538|GSM1163539,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163656|GSM1163657|GSM1163658,GPL6480,2.0
dz:P332,Cells,GSM1163537|GSM1163538|GSM1163539,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163650|GSM1163651|GSM1163652,GPL6480,2.0
dz:P335,Cells,GSM1163563|GSM1163564|GSM1163565,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163540|GSM1163541|GSM1163542,GPL6480,2.0
dz:P334,Cells,GSM1163537|GSM1163538|GSM1163539,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163662|GSM1163663|GSM1163664,GPL6480,2.0
dz:P337,Cells,GSM1163563|GSM1163564|GSM1163565,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163545|GSM1163546|GSM1163547,GPL6480,2.0
dz:P336,Cells,GSM1163563|GSM1163564|GSM1163565,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163543|GSM1163544,GPL6480,2.0
dz:P339,Cells,GSM1163563|GSM1163564|GSM1163565,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163551|GSM1163552|GSM1163553,GPL6480,2.0
dz:P338,Cells,GSM1163563|GSM1163564|GSM1163565,"Communicable Diseases|Severe Acute Respiratory Syndrome|Seryl-tRNA synthetase, mitochondrial",GSE47962,human,GSM1163548|GSM1163549|GSM1163550,GPL6480,2.0
dz:P1456,Body tissue|Entire endometrium,GSM1560063|GSM1560064,Degenerative polyarthritis|Pregnancy loss|early pregnancy,GSE63901,human,GSM1560104|GSM1560105|GSM1560106,GPL10558,2.0
