disease_id,disease_name,disease_therapeutic_areas,drug_rank,drug_name_original,drug_id,drug_common_name,drug_target_class,drug_type,drug_mechanism_of_action,drug_synonyms
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,23,cytarabine,CHEMBL803,CYTARABINE,Enzyme,Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,"Ara-c|Ara-cytidine|Arabinocytosine|Arabinosyl cytosine|Aracytidine|Aracytin|Aracytine|Citarabina|Cytarabine|Cytarabine liposome|Cytarabinoside|Cytarabinum|NSC-287459|Spongocytidine|U 19920a|U-19,920|U-19920"
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,24,entrectinib,CHEMBL1983268,ENTRECTINIB,Enzyme,Small molecule,Neurotrophic tyrosine kinase receptor inhibitor,Entrectinib|NMS-E628|RXDX-101|Rxdx-101
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,25,gemfibrozil,CHEMBL457,GEMFIBROZIL,Transcription factor,Small molecule,Peroxisome proliferator-activated receptor alpha agonist,CI-719|Gemfibrozil|Gemfibrozilo|NSC-757024
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,27,filgotinib,CHEMBL3301607,FILGOTINIB,Enzyme,Small molecule,Tyrosine-protein kinase TYK2 inhibitor,Filgotinib|G-146034|G146034|GLPG0634|GS-6034 FREE BASE|Glpg-0634
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,29,dorzolamide hydrochloride,CHEMBL1201162,DORZOLAMIDE HYDROCHLORIDE,Enzyme|Unclassified protein,Small molecule,Carbonic anhydrase II inhibitor,Dorzolamide (as hydrochloride)|Dorzolamide hcl|Dorzolamide hydrochloride|MK-507
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,30,raltitrexed,CHEMBL225071,RALTITREXED,Enzyme,Small molecule,Thymidylate synthase inhibitor,Raltitrexed|ZD-16|ZD-1694|ZD1694
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,33,irinotecan,CHEMBL481,IRINOTECAN,Enzyme,Small molecule,DNA topoisomerase I inhibitor,Biotecan|Irinotecan|NSC-728073
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,34,glasdegib,CHEMBL2043437,GLASDEGIB,Membrane receptor,Small molecule,Smoothened homolog antagonist,Glasdegib|PF-04449913|PF-4449913
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,35,ly2090314,CHEMBL362558,LY-2090314,Enzyme,Small molecule,Glycogen synthase kinase-3 alpha inhibitor,LY-2090314|LY2090314|Ly 2090314|Ly-2090314
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,42,amsacrine,CHEMBL43,AMSACRINE,Enzyme,Small molecule,DNA topoisomerase II inhibitor,Acridinylanisidide|Amekrin|Amsacrina|Amsacrine|Amsidil|Amsidine|CI-880|Lamasine|M-AMSA|NCI-249992|NSC-156303|NSC-249992|SN-11841|SN-21429
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,43,elimusertib hydrochloride,CHEMBL4647810,ELIMUSERTIB,Enzyme,Small molecule,Serine-protein kinase ATR inhibitor,BAY-1895344|Elimusertib
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,44,larotrectinib sulfate,CHEMBL3989939,LAROTRECTINIB SULFATE,Enzyme,Small molecule,Neurotrophic tyrosine kinase receptor inhibitor,ARRY-470 SULFATE|LOXO-101 sulfate|Larotrectinib sulfate
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,45,clofarabine,CHEMBL1750,CLOFARABINE,Enzyme,Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,Clofarabina|Clofarabine|Clolar|NSC-759857
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,46,docetaxel trihydrate,CHEMBL3545252,DOCETAXEL,Structural protein,Small molecule,Tubulin inhibitor,Docetaxel|Docetaxel (as trihydrate)|Docetaxel hydrate|Docetaxel trihydrate|RP 56976|RP-56976|XRP6976
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,47,vemurafenib,CHEMBL1229517,VEMURAFENIB,Unclassified protein|Enzyme,Small molecule,Serine/threonine-protein kinase B-raf inhibitor,PLX-4032|PLX4032|RG 7204|RG-7204|RO 5185426|RO-51-85426|RO-5185426|Vemurafenib
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,48,adagrasib,CHEMBL4594350,ADAGRASIB,Enzyme|Unclassified protein,Small molecule,GTPase KRas inhibitor,Adagrasib|Kras g12c inhibitor mrtx849|Krazati|MRTX-849|MRTX849|Mrtx-849|Mrtx849
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,49,budesonide,CHEMBL1370,BUDESONIDE,Transcription factor,Small molecule,Glucocorticoid receptor agonist,Budesonida|Budesonide|MAP-0010|MAP0010|NSC-757788|R01AD05|S-1320
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,50,erdafitinib,CHEMBL3545376,ERDAFITINIB,Enzyme|Unclassified protein,Small molecule,Fibroblast growth factor receptor inhibitor,Erdafitinib|JNJ-42756493|Jnj-42756493
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,51,gemcitabine,CHEMBL888,GEMCITABINE,Enzyme,Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,Gemcitabina|Gemcitabine|Gemzar|LY-188011|LY188011|NSC-613327
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,52,ly2584702 tosylate salt,CHEMBL3545076,LY-2584702,Enzyme,Small molecule,Ribosomal protein S6 kinase 1 inhibitor,LY 2584702|LY2584702|Ly-2584702
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,53,tadalafil,CHEMBL779,TADALAFIL,Enzyme,Small molecule,Phosphodiesterase 5A inhibitor,IC-351|IC351|LY-450190|LY450190|NSC-750236|NSC-759172|Tadalafil|Tadalafil mylan|Tadalafilo|Trans-tadalafil
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,55,bay1125976,CHEMBL4751394,BAY-1125976,Enzyme|Other cytosolic protein,Small molecule,Serine/threonine-protein kinase AKT inhibitor,BAY-1125976|BAY1125976|Bay 1125976|Bay-1125976
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,56,ipatasertib,CHEMBL2177390,IPATASERTIB,Enzyme,Small molecule,Serine/threonine-protein kinase AKT inhibitor,GDC-0068|Ipatasertib|RG-7440|RG7440|Rg-7440
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,57,alpelisib,CHEMBL2396661,ALPELISIB,Enzyme,Small molecule,PI3-kinase p110-alpha subunit inhibitor,Alpelisib|BYL-719|BYL719|Byl-719|NVP-BYL719|Vijoice
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,58,pemigatinib,CHEMBL4297522,PEMIGATINIB,Enzyme|Unclassified protein,Small molecule,Fibroblast growth factor receptor 2 inhibitor,Fgfr inhibitor incb054828|INCB054828|Incb-054828|Incb054828|Pemigatinib
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,59,rapamycin,CHEMBL413,SIROLIMUS,Enzyme|Ion channel,Small molecule,FK506-binding protein 1A inhibitor,AY-22989|Fyarro|Hyftor|L04AA10|NSC-226080|Npc-12g|Rapalimus|Rapamycin|SM-88 COMPONENT SIROLIMUS|Sirolimus|WY-090217
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,60,ralimetinib dimesylate,CHEMBL2364626,RALIMETINIB,Unclassified protein|Enzyme,Small molecule,MAP kinase p38 alpha inhibitor,LSN-2322600 FREE BASE|LSN2322600 FREE BASE|LY-2228820|LY2228820|LY22288220|Ly-2228820|Ralimetinib
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,61,abemaciclib,CHEMBL3301610,ABEMACICLIB,Other nuclear protein|Enzyme|Other cytosolic protein,Small molecule,Cyclin-dependent kinase 6 inhibitor,Abemaciclib|LY-2835219|LY2835219|Ly-2835219
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,64,gsk1059615,CHEMBL3544966,GSK-1059615,Enzyme,Small molecule,PI3-kinase class I inhibitor,GSK-615|GSK1059615|GSK615|Gsk-1059615
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,67,finasteride,CHEMBL710,FINASTERIDE,Enzyme,Small molecule,Steroid 5-alpha-reductase 2 inhibitor,Finasterida|Finasteride|MK-906|NSC-741485|NSC-759318
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,69,megestrol,CHEMBL1201139,MEGESTROL ACETATE,Transcription factor,Small molecule,Progesterone receptor agonist,5071|BDH 1298|BDH-1298|Chronopil|Megesterol acetate|Megestrol|Megestrol 17.alpha.-acetate|Megestrol acetate|NSC-71423|SC 10363|SC-10363
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,70,furosemide,CHEMBL35,FUROSEMIDE,Transporter,Small molecule,Sodium-(potassium)-chloride cotransporter 2 inhibitor,Frusemide|Furoscix|Furosemida|Furosemide|Furosemidum|LB-502|Logirene|Marsemide|Mirfat|NSC-269420|Oedemex
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,71,mitoxantrone dihydrochloride,CHEMBL1417019,MITOXANTRONE HYDROCHLORIDE,Enzyme,Small molecule,DNA topoisomerase II alpha inhibitor,"CL 232,315|CL-232315|Mitoxantrone Dihcl|Mitoxantrone Dihydrochloride|Mitoxantrone dihydrochloride|Mitoxantrone hcl|Mitoxantrone hydrochloride|Mitozantrone|NSC-301739"
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,72,pexidartinib hydrochloride,CHEMBL3989973,PEXIDARTINIB HYDROCHLORIDE,Unclassified protein|Enzyme,Small molecule,Tyrosine-protein kinase receptor FLT3 inhibitor,FP-113|PLX-3397 HCL|PLX3397 HCl|Pexidartinib hydrochloride
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,73,capmatinib,CHEMBL3188267,CAPMATINIB,Enzyme,Small molecule,Hepatocyte growth factor receptor inhibitor,Capmatinib|INC-280|INC280|INCB-28060|INCB-28060 FREE BASE|Incb-28060|NVP-INC280|NVP-INC280-NX|NYP-INC280-NX
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,74,palbociclib,CHEMBL189963,PALBOCICLIB,Other nuclear protein|Enzyme|Other cytosolic protein,Small molecule,CDK6/cyclin D1 inhibitor,PD-0332991|Palbociclib
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,75,hydroxyurea,CHEMBL467,HYDROXYUREA,Enzyme,Small molecule,Ribonucleoside-diphosphate reductase RR1 inhibitor,Hidroxicarbamida|Hydroxycarbamide|Hydroxyurea|NSC-32065|SQ 1089|SQ-1089
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,78,rucaparib phosphate,CHEMBL1173055,RUCAPARIB,Enzyme,Small molecule,"PARP 1, 2 and 3 inhibitor",AG-014699|AG-14447|Rucaparib
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,80,tofacitinib citrate,CHEMBL2103743,TOFACITINIB CITRATE,Enzyme,Small molecule,Janus Kinase (JAK) inhibitor,"CP-690,550-10|CP-690550-10|Cp-690550 citrate|Tasocitinib monocitrate|Tofacitinib citrate|Tofacitinib monocitrate"
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,82,binimetinib,CHEMBL3187723,BINIMETINIB,Enzyme,Small molecule,Dual specificity mitogen-activated protein kinase kinase 2 inhibitor,ARRY 438162|ARRY-162|ARRY-438162|Binimetinib|MEK-162|MEK162|Mek-162|NVP-MEK162
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,83,panobinostat,CHEMBL483254,PANOBINOSTAT,Unclassified protein|Epigenetic regulator,Small molecule,Histone deacetylase inhibitor,LBH-589|LBH589|Panobinostat|Panobinostat hydrate
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,84,celecoxib,CHEMBL118,CELECOXIB,Enzyme,Small molecule,Cyclooxygenase-2 inhibitor,Celecoxib|DFN-15|DFN15|NSC-719627|NSC-758624|SC-58635
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,86,clonidine hydrochloride,CHEMBL1705,CLONIDINE HYDROCHLORIDE,Membrane receptor,Small molecule,Adrenergic receptor alpha-2 agonist,Clonidine hcl|Clonidine hydrochloride|Dichloranilino imidazolin|NSC-756699|ST-155
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,87,fluvoxamine maleate,CHEMBL1409,FLUVOXAMINE MALEATE,Transporter,Small molecule,Serotonin transporter inhibitor,DU-23000|DU23000|Faverin|Fevarin|Fluvoxamine hydrogenmaleate|Fluvoxamine maleate|NSC-759602
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,89,paclitaxel,CHEMBL428647,PACLITAXEL,Structural protein,Small molecule,Tubulin inhibitor,(-)-paclitaxel|ABI-007|ABI-007 COMPONENT PACLITAXEL|BMS 181339-01|BMS-181339-01|Capxol|Cyclopax|DHP 107|DHP-107|Ebetaxel|Empac|Endotag 1|Genaxol|Genetaxyl|Genexol|Genexol-pm|Intaxel|Lep-etu|MBT 0206|MBT-0206|Mitotax|NK 105|NK-105|NSC-125973|Oncogel|Onxal|Onxol|Pacliex|Paclitaxel|Paclitaxel (taxus canadensis)|Paclitaxol|Plaxicel|QW-8184|Taxalbin|Taxol|Taxol a|Taxus|Taxus liberte|Taxus stent|Tocosol paclitaxel|Yewtaxan
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,90,imiquimod maleate,CHEMBL1282,IMIQUIMOD,Membrane receptor,Small molecule,Toll-like receptor 7 agonist,Aldara|Imiquimod|NSC-369100|NSC-759651|R-837|S-26308|S26308|Tmx-101
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,91,trametinib,CHEMBL2103875,TRAMETINIB,Unclassified protein|Enzyme,Small molecule,Dual specificity mitogen-activated protein kinase kinase; MEK1/2 inhibitor,GSK-1120212|GSK1120212|JTP 74057|JTP-74057|TMT-212|TMT212|Tmt212|Trametinib
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,92,crizotinib,CHEMBL601719,CRIZOTINIB,Enzyme,Small molecule,Hepatocyte growth factor receptor inhibitor,Crizotinib|NSC-756645|PF-02341066|PF-2341066|Pf-2341066
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,93,rimonabant hydrochloride,CHEMBL111,RIMONABANT,Membrane receptor,Small molecule,Cannabinoid CB1 receptor antagonist,Rimonabant|SR-14171|SR-141716|SR-141716A|SR141716|Zimulti
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,94,edoxaban tosylate monohydrate,CHEMBL1269025,EDOXABAN,Enzyme|Secreted protein,Small molecule,Coagulation factor X inhibitor,DU-176|Edoxaban
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,96,erlotinib,CHEMBL553,ERLOTINIB,Enzyme,Small molecule,Epidermal growth factor receptor erbB1 inhibitor,"CP-358,774|CP-358774|CP-35877401|Erlotinib|OSI-774|R-1415|RG-1415|Ro-508231"
MONDO_0008170,ovarian cancer,Cancer/Tumor|Endocrine System|Reproductive/Breast,97,dabrafenib,CHEMBL2028663,DABRAFENIB,Unclassified protein|Enzyme,Small molecule,Serine/threonine-protein kinase B-raf inhibitor,Dabrafenib|GSK-2118436|GSK-2118436A|GSK2118436A|Gsk2118436
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,1,infigratinib,CHEMBL1852688,INFIGRATINIB,Enzyme|Unclassified protein,Small molecule,Fibroblast growth factor receptor inhibitor,BGJ-398|BGJ398|Bgj-398|Infigratinib|MVP-BGJ398|NVP-BGJ398
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,4,drospirenone,CHEMBL1509,DROSPIRENONE,Transcription factor,Small molecule,Progesterone receptor agonist,Drospirenona|Drospirenone|NSC-760103|ZK 30595|ZK-30595
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,7,vilanterol,CHEMBL1198857,VILANTEROL,Membrane receptor,Small molecule,Beta-2 adrenergic receptor agonist,GW-642444|GW-642444X|GW642444|GW642444X|Vilanterol
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,8,ranolazine,CHEMBL1404,RANOLAZINE,Ion channel,Small molecule,Sodium channel protein type V alpha subunit blocker,Aspruzyo|CVT-303|NSC-759100|RS-43285-003|Ran d|Ranolazina|Ranolazine
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,14,fumaric acid,CHEMBL2107333,DIMETHYL FUMARATE,Unclassified protein|Other cytosolic protein,Small molecule,Kelch-like ECH-associated protein 1 inhibitor,AZL 0 211089|AZL O 211089|AZL-0211089|AZL-O-211089|BG 00012|BG 12|BG-00012|BG-12|BG00012|Dimethyl fumar|Dimethyl fumarate|FAG-201|FP-187|FP187|Fumaric acid dimethyl ester|LAS-41008|LAS41008|Las41008|NSC-167432|NSC-25942|Panaclar
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,15,bortezomib,CHEMBL325041,BORTEZOMIB,Enzyme|Other cytosolic protein,Small molecule,26S proteosome inhibitor,Bortezomib|Bortezomib accord|Bortezomib hydrate|LDP-341|NSC-681239|PS-341|Velcade
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,16,filgotinib,CHEMBL3301607,FILGOTINIB,Enzyme,Small molecule,Tyrosine-protein kinase TYK2 inhibitor,Filgotinib|G-146034|G146034|GLPG0634|GS-6034 FREE BASE|Glpg-0634
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,18,dorzolamide hydrochloride,CHEMBL1201162,DORZOLAMIDE HYDROCHLORIDE,Enzyme|Unclassified protein,Small molecule,Carbonic anhydrase II inhibitor,Dorzolamide (as hydrochloride)|Dorzolamide hcl|Dorzolamide hydrochloride|MK-507
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,19,topotecan hydrochloride,CHEMBL1607,TOPOTECAN HYDROCHLORIDE,Enzyme,Small molecule,"DNA topoisomerase I, mitochondrial inhibitor",Evotopin|NSC-759263|Nogitecan hydrochloride|SK&F S-104864-A|SK&F-S-104864A|SK-S-104864-A|Topotecan|Topotecan (as hydrochloride)|Topotecan actavis|Topotecan hcl|Topotecan hospira|Topotecan hydrochloride|Topotecan teva
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,20,cilostazol,CHEMBL799,CILOSTAZOL,Enzyme,Small molecule,Phosphodiesterase 3A inhibitor,Cilostazol|NSC-758936|OPC-13013|OPC-21
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,23,temsirolimus,CHEMBL1201182,TEMSIROLIMUS,Enzyme|Ion channel,Small molecule,FK506-binding protein 1A inhibitor,CCI-779|Temsirolimus
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,24,larotrectinib,CHEMBL3889654,LAROTRECTINIB,Enzyme,Small molecule,Neurotrophic tyrosine kinase receptor inhibitor,ARRY-470|BAY-2757556|BAY2757556|LOXO-101|Larotrectinib|Loxo-101
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,25,bexarotene,CHEMBL1023,BEXAROTENE,Transcription factor,Small molecule,Retinoid X receptor agonist,Bexarotene|Bexaroteno|LG-100069|LG100069|LGD-1069|LGD1069|NSC-747528
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,26,simotinib,CHEMBL3545235,SIMOTINIB,Enzyme,Small molecule,Epidermal growth factor receptor erbB1 inhibitor,Sim-6802|Simotinib
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,27,larotrectinib sulfate,CHEMBL3989939,LAROTRECTINIB SULFATE,Enzyme,Small molecule,Neurotrophic tyrosine kinase receptor inhibitor,ARRY-470 SULFATE|LOXO-101 sulfate|Larotrectinib sulfate
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,30,flutamide,CHEMBL806,FLUTAMIDE,Transcription factor,Small molecule,Androgen Receptor antagonist,Flutamida|Flutamide|NSC-215876|SCH 13521|SCH-13521
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,31,osimertinib mesylate,CHEMBL3545063,OSIMERTINIB MESYLATE,Enzyme,Small molecule,Epidermal growth factor receptor erbB1 inhibitor,AZD-9291 MESYLATE|AZD9291 mesylate|Mereletinib mesilate|Mereletinib mesylate|Osimertinib mesilate|Osimertinib mesylate
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,32,aprepitant,CHEMBL1471,APREPITANT,Membrane receptor,Small molecule,Neurokinin 1 receptor antagonist,"Aprepitant|L-754,030|MK-0869|MK-869|NSC-748825"
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,35,fluvoxamine,CHEMBL814,FLUVOXAMINE,Transporter,Small molecule,Serotonin transporter inhibitor,Fluvoxamina|Fluvoxamine|N06AB08
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,36,adenine,CHEMBL477,ADENOSINE,Membrane receptor,Small molecule,Adenosine receptor agonist,9-.beta.-d-ribofuranosyladenine|Adenosine|NSC-7652|SR 96225|SR-96225
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,39,diphenhydramine,CHEMBL657,DIPHENHYDRAMINE,Membrane receptor,Small molecule,Histamine H1 receptor antagonist,Difenhidramina|Diphenhdyra|Diphenhydramine|Restamin
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,40,retinoic acid,CHEMBL38,TRETINOIN,Transcription factor,Small molecule,Retinoic acid receptor agonist,Aberel|All-trans retinoic acid|All-trans-retinoic acid|Eudyna|Kerlocal|NSC-122758|Oristar rna|Retin a|Retinoic acid|Tretinoin|Tretinoina|Tretinoine
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,41,ropivacaine hydrochloride monohydrate,CHEMBL1889140,ROPIVACAINE HYDROCHLORIDE,Ion channel,Small molecule,Sodium channel alpha subunit blocker,Ropivacaine hcl|Ropivacaine hydrochloride|Ropivacaine hydrochloride hydrate|Ropivacaine hydrochloride monohydrate
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,42,mitoxantrone dihydrochloride,CHEMBL1417019,MITOXANTRONE HYDROCHLORIDE,Enzyme,Small molecule,DNA topoisomerase II alpha inhibitor,"CL 232,315|CL-232315|Mitoxantrone Dihcl|Mitoxantrone Dihydrochloride|Mitoxantrone dihydrochloride|Mitoxantrone hcl|Mitoxantrone hydrochloride|Mitozantrone|NSC-301739"
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,43,capmatinib,CHEMBL3188267,CAPMATINIB,Enzyme,Small molecule,Hepatocyte growth factor receptor inhibitor,Capmatinib|INC-280|INC280|INCB-28060|INCB-28060 FREE BASE|Incb-28060|NVP-INC280|NVP-INC280-NX|NYP-INC280-NX
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,44,hydroxyurea,CHEMBL467,HYDROXYUREA,Enzyme,Small molecule,Ribonucleoside-diphosphate reductase RR1 inhibitor,Hidroxicarbamida|Hydroxycarbamide|Hydroxyurea|NSC-32065|SQ 1089|SQ-1089
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,45,rucaparib phosphate,CHEMBL1173055,RUCAPARIB,Enzyme,Small molecule,"PARP 1, 2 and 3 inhibitor",AG-014699|AG-14447|Rucaparib
MONDO_0007254,breast cancer,Reproductive/Breast|Skin/Integumentary|Cancer/Tumor,47,uridine,CHEMBL917,FLOXURIDINE,Enzyme,Small molecule,Thymidylate synthase inhibitor,5-Fluoro-2-deoxyuridine|5-fudr|FUDR|Floxuridina|Floxuridine|Fluoruridine deoxyribose|NSC-27640
