disease_id,disease_name,drug_id,drug_common_name,drug_target_class,drug_synonyms,drug_type,drug_mechanism_of_action,disease_therapeutic_areas
MONDO_0002529,skin squamous cell carcinoma,CHEMBL2325741,CAPIVASERTIB,Enzyme|Unclassified protein,AZC5363|AZD-5363|AZD5363|Azd 5363|Azd-5363|Capivasertib,Small molecule,Serine/threonine-protein kinase AKT inhibitor,Cancer/Tumor|Skin/Integumentary
MONDO_0002529,skin squamous cell carcinoma,CHEMBL4761468,AUMOLERTINIB,Enzyme,Almonertinib|Ameile|Amerol|Aumolertinib|EQ-143|EQ143|Egfr t790m inhibitor hs-10296|HS-10206|HS-10296|Hs 10296|Hs-10296,Small molecule,Epidermal growth factor receptor erbB1 inhibitor,Cancer/Tumor|Skin/Integumentary
MONDO_0002529,skin squamous cell carcinoma,CHEMBL90555,VINCRISTINE,Structural protein,"22-oxovincaleukoblastine|Leucristine|Leurocristine|Oncotcs|Tecnocris|Vincaleukoblastine, 22-oxo-|Vincristin|Vincristina|Vincristine|Vinkristin",Small molecule,Tubulin inhibitor,Cancer/Tumor|Skin/Integumentary
MONDO_0002529,skin squamous cell carcinoma,CHEMBL535,SUNITINIB,Enzyme,NSC-736511|NSC-750690|SU-011248|SU-11248|SU011248|Sunitinib|Sutent,Small molecule,Platelet-derived growth factor receptor inhibitor,Cancer/Tumor|Skin/Integumentary
MONDO_0002529,skin squamous cell carcinoma,CHEMBL521686,OLAPARIB,Enzyme|Unclassified protein,AZ-2281|AZ2281|AZD-2281|AZD2281|KEYLYNK-010 COMPONENT OLAPARIB|KU-0059436|KU-59436|NSC-747856|OLAPARIB COMPONENT OF KEYLYNK-010|Olaparib,Small molecule,"PARP 1, 2 and 3 inhibitor",Cancer/Tumor|Skin/Integumentary
MONDO_0002529,skin squamous cell carcinoma,CHEMBL225071,RALTITREXED,Enzyme,Raltitrexed|ZD-16|ZD-1694|ZD1694,Small molecule,Thymidylate synthase inhibitor,Cancer/Tumor|Skin/Integumentary
MONDO_0002529,skin squamous cell carcinoma,CHEMBL481,IRINOTECAN,Enzyme,Biotecan|Irinotecan|NSC-728073,Small molecule,DNA topoisomerase I inhibitor,Cancer/Tumor|Skin/Integumentary
MONDO_0002529,skin squamous cell carcinoma,CHEMBL3545252,DOCETAXEL,Structural protein,Docetaxel|Docetaxel (as trihydrate)|Docetaxel hydrate|Docetaxel trihydrate|RP 56976|RP-56976|XRP6976,Small molecule,Tubulin inhibitor,Cancer/Tumor|Skin/Integumentary
MONDO_0002529,skin squamous cell carcinoma,CHEMBL34259,METHOTREXATE,Enzyme,"(r)-methotrexate|ADX-2191|Abitrexate|Amethopterin|CL 14377|CL-14377|D-amethopterin|D-methotrexate|EMT-25299|Folex|Jylamvo|Methotrexate|Methotrexate, (r)-|Methotrexate, d-|Methotrexatum|Methylaminopterin|Metotrexato|Mexate|Mexate-AQ|NSC-740|R-9985|R-methotrexate|TCMDC-123832|TCMDC-125488|TCMDC-125858|Trexall",Small molecule,Dihydrofolate reductase inhibitor,Cancer/Tumor|Skin/Integumentary
MONDO_0002529,skin squamous cell carcinoma,CHEMBL189963,PALBOCICLIB,Other nuclear protein|Enzyme|Other cytosolic protein,PD-0332991|Palbociclib,Small molecule,CDK6/cyclin D1 inhibitor,Cancer/Tumor|Skin/Integumentary
MONDO_0002529,skin squamous cell carcinoma,CHEMBL553,ERLOTINIB,Enzyme,"CP-358,774|CP-358774|CP-35877401|Erlotinib|OSI-774|R-1415|RG-1415|Ro-508231",Small molecule,Epidermal growth factor receptor erbB1 inhibitor,Cancer/Tumor|Skin/Integumentary
MONDO_0002529,skin squamous cell carcinoma,CHEMBL180022,NERATINIB,Enzyme,CDP-820|HKI-272|Neratinib|WAY-179272,Small molecule,Receptor protein-tyrosine kinase erbB-2 inhibitor,Cancer/Tumor|Skin/Integumentary
MONDO_0002529,skin squamous cell carcinoma,CHEMBL1358,FULVESTRANT,Transcription factor,"Faslodex|Fulvestrant|ICI 182,780|ICI-182780|NSC-759879|ZD-9238|ZD9238",Small molecule,Estrogen receptor antagonist,Cancer/Tumor|Skin/Integumentary
MONDO_0002529,skin squamous cell carcinoma,CHEMBL2105717,CABOZANTINIB,Enzyme,BMS-907351|BMS-907351 FREE BASE|Cabozantinib|XL-184|XL-184 FREE BASE|XL184,Small molecule,Hepatocyte growth factor receptor inhibitor,Cancer/Tumor|Skin/Integumentary
MONDO_0002529,skin squamous cell carcinoma,CHEMBL1908360,EVEROLIMUS,Enzyme|Ion channel,40-o-(2-hydroxyethyl)-rapamycin|Everolimus|RAD 666|RAD-001|RAD-666|RAD001|SDZ-RAD|Sdz rad,Small molecule,FK506-binding protein 1A inhibitor,Cancer/Tumor|Skin/Integumentary
EFO_0009441,Waldenstrom Macroglobulinemia,CHEMBL1873475,IBRUTINIB,Enzyme|Unclassified protein,CRA-032765|Ibrutinib|PC-32765|PCI 32765|PCI-32765|PCI-32765-00,Small molecule,Tyrosine-protein kinase BTK inhibitor,Genetic/Congenital|Immune System|Hematologic|Metabolic|Cancer/Tumor
EFO_0009441,Waldenstrom Macroglobulinemia,CHEMBL483254,PANOBINOSTAT,Unclassified protein|Epigenetic regulator,LBH-589|LBH589|Panobinostat|Panobinostat hydrate,Small molecule,Histone deacetylase inhibitor,Genetic/Congenital|Immune System|Hematologic|Metabolic|Cancer/Tumor
EFO_0009441,Waldenstrom Macroglobulinemia,CHEMBL192,SILDENAFIL,Enzyme,Aphrodil|HIP-0908|HIP0908|Patrex|Sildenafil|Sildenafil actavis|Sildenafil ratiopharm|Sildenafil teva|Sildenafilo|UK-92480,Small molecule,Phosphodiesterase 5A inhibitor,Genetic/Congenital|Immune System|Hematologic|Metabolic|Cancer/Tumor
EFO_0009441,Waldenstrom Macroglobulinemia,CHEMBL3545097,SAPANISERTIB,Enzyme|Other cytosolic protein,CB-228|INK-128|INK128|Ink-128|MLN-0128|MLN0128|Mln-0128|Sapanisertib|TAK-228,Small molecule,Serine/threonine-protein kinase mTOR inhibitor,Genetic/Congenital|Immune System|Hematologic|Metabolic|Cancer/Tumor
EFO_0009441,Waldenstrom Macroglobulinemia,CHEMBL1908360,EVEROLIMUS,Enzyme|Ion channel,40-o-(2-hydroxyethyl)-rapamycin|Everolimus|RAD 666|RAD-001|RAD-666|RAD001|SDZ-RAD|Sdz rad,Small molecule,FK506-binding protein 1A inhibitor,Genetic/Congenital|Immune System|Hematologic|Metabolic|Cancer/Tumor
MONDO_0004784,allergic asthma,CHEMBL93,ZILEUTON,Enzyme,A-64077|ABBOTT-64077|NSC-730712|NSC-759277|Zileuton,Small molecule,Arachidonate 5-lipoxygenase inhibitor,Respiratory|Immune System
MONDO_0004784,allergic asthma,CHEMBL957,BOSENTAN,Membrane receptor,Anhydrous bosentan|Bosentan|Bosentan (as monohydrate)|Bosentan anhydrous|Bosentan hydrate|Bosentan monohydrate|RO 47-0203/029|RO-47-0203-029|RO-470203029,Small molecule,"Endothelin receptor, ET-A/ET-B antagonist",Respiratory|Immune System
MONDO_0018076,tuberculosis,CHEMBL38,TRETINOIN,Transcription factor,Aberel|All-trans retinoic acid|All-trans-retinoic acid|Eudyna|Kerlocal|NSC-122758|Oristar rna|Retin a|Retinoic acid|Tretinoin|Tretinoina|Tretinoine,Small molecule,Retinoic acid receptor agonist,Infectious Disease
MONDO_0018076,tuberculosis,CHEMBL118,CELECOXIB,Enzyme,Celecoxib|DFN-15|DFN15|NSC-719627|NSC-758624|SC-58635,Small molecule,Cyclooxygenase-2 inhibitor,Infectious Disease
MONDO_0018076,tuberculosis,CHEMBL25,ASPIRIN,Enzyme,"Acetyl salicylate|Acetylsalicylic Acid|Acetylsalicylic acid|Acetylsalicylic acid (who-ip)|Acetylsalicylicum acidum|Acidum acetylsalicylicum|Acidum acetylsalicylicum (who-ip)|Aspirin|BAY1019036|Benzoic acid, 2-(acetyloxy)-|NSC-27223|NSC-406186",Small molecule,Cyclooxygenase inhibitor,Infectious Disease
MONDO_0018076,tuberculosis,CHEMBL1200699,DOXYCYCLINE,Enzyme,Doxiciclina|Doxirobe|Doxycycline|Doxycycline monohydrate|Doxylin|GS-3065|Supracyclin|Xyrosa,Small molecule,Matrix metalloproteinase 8 inhibitor,Infectious Disease
MONDO_0018076,tuberculosis,CHEMBL1467,ALLOPURINOL,Enzyme,Allopurinol|Allopurinolum|Alopurinol|BW 56-158|BW-56-158|NSC-101655|NSC-1390|Suspendol|Takanarumin,Small molecule,Xanthine dehydrogenase inhibitor,Infectious Disease
MONDO_0018076,tuberculosis,CHEMBL163,RITONAVIR,Enzyme,A-84538|ABBOTT-84538|ABT-538|Empetus|NSC-693184|Norvir|Ritomune|Ritonavir|Ritonavir related compounds mixture|Ritonavirum|Ritovir|Viekirax|Viriton,Small molecule,Cytochrome P450 3A inhibitor,Infectious Disease
MONDO_0018076,tuberculosis,CHEMBL599,MELOXICAM,Enzyme,Acticam|Contacera|Coxicam|Emdocam|Flexicam|Inflacam|Loxicom|Melfax|Melosus|Melovem|Meloxicam|Meloxidolor|Meloxidyl|Meloxivet|Meloxoral|Metacam|Movatec|N-1539|N1539|Recocam|Revitacam|Rheumocam|UH-AC 62XX|UH-AC-62 XX|UHAC-62XX,Small molecule,Cyclooxygenase-2 inhibitor,Infectious Disease
MONDO_0018076,tuberculosis,CHEMBL1908360,EVEROLIMUS,Enzyme|Ion channel,40-o-(2-hydroxyethyl)-rapamycin|Everolimus|RAD 666|RAD-001|RAD-666|RAD001|SDZ-RAD|Sdz rad,Small molecule,FK506-binding protein 1A inhibitor,Infectious Disease
EFO_0009606,macular degeneration,CHEMBL1200699,DOXYCYCLINE,Enzyme,Doxiciclina|Doxirobe|Doxycycline|Doxycycline monohydrate|Doxylin|GS-3065|Supracyclin|Xyrosa,Small molecule,Matrix metalloproteinase 8 inhibitor,Nervous System|Visual System
EFO_0009606,macular degeneration,CHEMBL192,SILDENAFIL,Enzyme,Aphrodil|HIP-0908|HIP0908|Patrex|Sildenafil|Sildenafil actavis|Sildenafil ratiopharm|Sildenafil teva|Sildenafilo|UK-92480,Small molecule,Phosphodiesterase 5A inhibitor,Nervous System|Visual System
EFO_0009606,macular degeneration,CHEMBL1908360,EVEROLIMUS,Enzyme|Ion channel,40-o-(2-hydroxyethyl)-rapamycin|Everolimus|RAD 666|RAD-001|RAD-666|RAD001|SDZ-RAD|Sdz rad,Small molecule,FK506-binding protein 1A inhibitor,Nervous System|Visual System
0,MDS - Myelodysplastic syndrome,CHEMBL717,MEDROXYPROGESTERONE ACETATE,Transcription factor,Amen|Depot-medroxyprogesterone acetate|Farlutal inyectable|G03AC06|Medroxiprogesterona|Medroxiprogesterone acetate|Medroxyprogesterone|Medroxyprogesterone 17-acetate|Medroxyprogesterone Acetate|Medroxyprogesterone acetate|Medroxyprogesteroni acetas|NSC-21171|NSC-26386|NSC-27408|Prempro|Provera|TV-46046,Small molecule,Progesterone receptor agonist,
0,MDS - Myelodysplastic syndrome,CHEMBL2338329,ROXADUSTAT,Enzyme,ASP-1517|ASP1517|FG-4592|FG4592|Roxadustat,Small molecule,Hypoxia-inducible factor prolyl hydroxylase inhibitor,
0,MDS - Myelodysplastic syndrome,CHEMBL192,SILDENAFIL,Enzyme,Aphrodil|HIP-0908|HIP0908|Patrex|Sildenafil|Sildenafil actavis|Sildenafil ratiopharm|Sildenafil teva|Sildenafilo|UK-92480,Small molecule,Phosphodiesterase 5A inhibitor,
EFO_0003756,autism spectrum disorder,CHEMBL814,FLUVOXAMINE,Transporter,Fluvoxamina|Fluvoxamine|N06AB08,Small molecule,Serotonin transporter inhibitor,Psychiatric|Nervous System
EFO_0003756,autism spectrum disorder,CHEMBL657,DIPHENHYDRAMINE,Membrane receptor,Difenhidramina|Diphenhdyra|Diphenhydramine|Restamin,Small molecule,Histamine H1 receptor antagonist,Psychiatric|Nervous System
EFO_0003756,autism spectrum disorder,CHEMBL848,LENALIDOMIDE,Unclassified protein,CC-5013|CDC-501|Lenalidomida|Lenalidomide|NSC-747972|SYP-1512,Small molecule,CRL4(CRBN) E3 ubiquitin ligase inhibitor,Psychiatric|Nervous System
EFO_0003756,autism spectrum disorder,CHEMBL1503,OMEPRAZOLE,Transporter,H 168/68|H-168/68|NSC-751450|NSC-759192|Omeprazol|Omeprazole,Small molecule,Potassium-transporting ATPase inhibitor,Psychiatric|Nervous System
MONDO_0019558,discoid lupus erythematosus,CHEMBL3137309,VENETOCLAX,Ion channel,ABT-199|GDC-0199|RG-7601|RG7601|Venetoclax,Small molecule,Apoptosis regulator Bcl-2 inhibitor,Immune System|Musculoskeletal
MONDO_0019558,discoid lupus erythematosus,CHEMBL2103743,TOFACITINIB CITRATE,Enzyme,"CP-690,550-10|CP-690550-10|Cp-690550 citrate|Tasocitinib monocitrate|Tofacitinib citrate|Tofacitinib monocitrate",Small molecule,Janus Kinase (JAK) inhibitor,Immune System|Musculoskeletal
MONDO_0019558,discoid lupus erythematosus,CHEMBL221959,TOFACITINIB,Enzyme,"550|CP 690550|CP- 690 550|CP-690|CP-690,550|CP-690,550 FREE BASE|CP-690-550|CP-690550|CP-690550 FREE BASE|CP690,550|CP690550|Cp-690 free base|Tofacitinib",Small molecule,Janus Kinase (JAK) inhibitor,Immune System|Musculoskeletal
MONDO_0005147,type 1 diabetes mellitus,CHEMBL6966,VERAPAMIL,Ion channel,"CP-16,533-1|CP-165331|D-365|Iproveratril|NSC-272306NA|Verapamil|Verapamil slow release|Verapamilo",Small molecule,Voltage-gated L-type calcium channel blocker,Pancreas|Endocrine System|Gastrointestinal|Immune System|Metabolic
MONDO_0005147,type 1 diabetes mellitus,CHEMBL672,FENOFIBRATE,Transcription factor,Fenofibrate|Fenofibrate delayed release|Fenofibrate micronized|Fenofibrato|NSC-281319,Small molecule,Peroxisome proliferator-activated receptor alpha agonist,Pancreas|Endocrine System|Gastrointestinal|Immune System|Metabolic
MONDO_0005147,type 1 diabetes mellitus,CHEMBL35,FUROSEMIDE,Transporter,Frusemide|Furoscix|Furosemida|Furosemide|Furosemidum|LB-502|Logirene|Marsemide|Mirfat|NSC-269420|Oedemex,Small molecule,Sodium-(potassium)-chloride cotransporter 2 inhibitor,Pancreas|Endocrine System|Gastrointestinal|Immune System|Metabolic
MONDO_0005147,type 1 diabetes mellitus,CHEMBL1069,VALSARTAN,Membrane receptor,CGP 48933|CGP-48933|NSC-758927|Valsartan,Small molecule,Type-1 angiotensin II receptor antagonist,Pancreas|Endocrine System|Gastrointestinal|Immune System|Metabolic
MONDO_0005147,type 1 diabetes mellitus,CHEMBL192,SILDENAFIL,Enzyme,Aphrodil|HIP-0908|HIP0908|Patrex|Sildenafil|Sildenafil actavis|Sildenafil ratiopharm|Sildenafil teva|Sildenafilo|UK-92480,Small molecule,Phosphodiesterase 5A inhibitor,Pancreas|Endocrine System|Gastrointestinal|Immune System|Metabolic
MONDO_0005147,type 1 diabetes mellitus,CHEMBL4594217,CANAGLIFLOZIN,Transporter,Canagliflozin|Canagliflozin hemihydrate|Canagliflozin hydrate|Canagliflozina|Canagliflozine|JNJ-24831754-ZAE|JNJ-28431754-AAA,Small molecule,Sodium/glucose cotransporter 2 inhibitor,Pancreas|Endocrine System|Gastrointestinal|Immune System|Metabolic
MONDO_0005147,type 1 diabetes mellitus,CHEMBL429910,DAPAGLIFLOZIN,Transporter,BMS-512148|Dapagliflozin|Dapagliflozina|Dapagliflozine|LYN-045,Small molecule,Sodium/glucose cotransporter 2 inhibitor,Pancreas|Endocrine System|Gastrointestinal|Immune System|Metabolic
MONDO_0005147,type 1 diabetes mellitus,CHEMBL1467,ALLOPURINOL,Enzyme,Allopurinol|Allopurinolum|Alopurinol|BW 56-158|BW-56-158|NSC-101655|NSC-1390|Suspendol|Takanarumin,Small molecule,Xanthine dehydrogenase inhibitor,Pancreas|Endocrine System|Gastrointestinal|Immune System|Metabolic
MONDO_0005147,type 1 diabetes mellitus,CHEMBL957,BOSENTAN,Membrane receptor,Anhydrous bosentan|Bosentan|Bosentan (as monohydrate)|Bosentan anhydrous|Bosentan hydrate|Bosentan monohydrate|RO 47-0203/029|RO-47-0203-029|RO-470203029,Small molecule,"Endothelin receptor, ET-A/ET-B antagonist",Pancreas|Endocrine System|Gastrointestinal|Immune System|Metabolic
EFO_0000398,dermatomyositis,CHEMBL118,CELECOXIB,Enzyme,Celecoxib|DFN-15|DFN15|NSC-719627|NSC-758624|SC-58635,Small molecule,Cyclooxygenase-2 inhibitor,Urinary System|Immune System|Skin/Integumentary|Nervous System|Musculoskeletal
EFO_0007328,influenza,CHEMBL1282,IMIQUIMOD,Membrane receptor,Aldara|Imiquimod|NSC-369100|NSC-759651|R-837|S-26308|S26308|Tmx-101,Small molecule,Toll-like receptor 7 agonist,Infectious Disease|Respiratory
EFO_0007328,influenza,CHEMBL25,ASPIRIN,Enzyme,"Acetyl salicylate|Acetylsalicylic Acid|Acetylsalicylic acid|Acetylsalicylic acid (who-ip)|Acetylsalicylicum acidum|Acidum acetylsalicylicum|Acidum acetylsalicylicum (who-ip)|Aspirin|BAY1019036|Benzoic acid, 2-(acetyloxy)-|NSC-27223|NSC-406186",Small molecule,Cyclooxygenase inhibitor,Infectious Disease|Respiratory
EFO_0007328,influenza,CHEMBL384467,DEXAMETHASONE,Transcription factor,Decadron-LA|Dexacen-4|Dexacort|Dexair|Dexametasona|Dexamethasone|Dexamethasone metasulfobenzoate sodium|Dexamethasone palmitate|Dexamethasone valerate|Dexycu|Fluormethylprednisolone|ISV-305|Mymethasone|NSC-34521|Neodecadron|OTO-104,Small molecule,Glucocorticoid receptor agonist,Infectious Disease|Respiratory
EFO_0003894,acne,CHEMBL1657,TAZAROTENE,Transcription factor,AGN 190168|AGN-190168|Idp-123|Tazarotene|Tazaroteno,Small molecule,Retinoic acid receptor agonist,Genetic/Congenital|Skin/Integumentary
EFO_0003894,acne,CHEMBL710,FINASTERIDE,Enzyme,Finasterida|Finasteride|MK-906|NSC-741485|NSC-759318,Small molecule,Steroid 5-alpha-reductase 2 inhibitor,Genetic/Congenital|Skin/Integumentary
EFO_0003894,acne,CHEMBL38,TRETINOIN,Transcription factor,Aberel|All-trans retinoic acid|All-trans-retinoic acid|Eudyna|Kerlocal|NSC-122758|Oristar rna|Retin a|Retinoic acid|Tretinoin|Tretinoina|Tretinoine,Small molecule,Retinoic acid receptor agonist,Genetic/Congenital|Skin/Integumentary
EFO_0003894,acne,CHEMBL93,ZILEUTON,Enzyme,A-64077|ABBOTT-64077|NSC-730712|NSC-759277|Zileuton,Small molecule,Arachidonate 5-lipoxygenase inhibitor,Genetic/Congenital|Skin/Integumentary
EFO_0003894,acne,CHEMBL1200699,DOXYCYCLINE,Enzyme,Doxiciclina|Doxirobe|Doxycycline|Doxycycline monohydrate|Doxylin|GS-3065|Supracyclin|Xyrosa,Small molecule,Matrix metalloproteinase 8 inhibitor,Genetic/Congenital|Skin/Integumentary
EFO_0003894,acne,CHEMBL1451,TRIAMCINOLONE,Transcription factor,Fluoxiprednisolone|NSC-13397|Triamcinolona|Triamcinolone,Small molecule,Glucocorticoid receptor agonist,Genetic/Congenital|Skin/Integumentary
EFO_0003894,acne,CHEMBL384467,DEXAMETHASONE,Transcription factor,Decadron-LA|Dexacen-4|Dexacort|Dexair|Dexametasona|Dexamethasone|Dexamethasone metasulfobenzoate sodium|Dexamethasone palmitate|Dexamethasone valerate|Dexycu|Fluormethylprednisolone|ISV-305|Mymethasone|NSC-34521|Neodecadron|OTO-104,Small molecule,Glucocorticoid receptor agonist,Genetic/Congenital|Skin/Integumentary
EFO_0000571,lung adenocarcinoma,CHEMBL359744,DOXORUBICIN HYDROCHLORIDE,Enzyme,"Adriablastina cs|Adriamycin, hydrochloride|Doxorubicin HCl|Doxorubicin citrate|Doxorubicin citric acid salt|Doxorubicin hcl|Doxorubicin hydrochloride|Doxorubicin liposomal complex of the hydrochloride|Doxorubicini hydrochloridum|Hydroxydaunomycin hydrochloride|Liposomal doxorubicin hydrochloride",Small molecule,DNA topoisomerase II alpha inhibitor,Cancer/Tumor|Respiratory
EFO_0000571,lung adenocarcinoma,CHEMBL1399,ANASTROZOLE,Enzyme,Anastrozol|Anastrozole|Arimidex|ICI D1033|ICI-D1033|NSC-719344|NSC-759855|Rvg-106400|ZD-1033|ZD1033,Small molecule,Cytochrome P450 19A1 inhibitor,Cancer/Tumor|Respiratory
EFO_0000571,lung adenocarcinoma,CHEMBL409,BICALUTAMIDE,Transcription factor,"Bicalutamida|Bicalutamide|Casodex|ICI 176,334|ICI-176334|ICI176,334-1|NSC-759816",Small molecule,Androgen Receptor antagonist,Cancer/Tumor|Respiratory
EFO_0000571,lung adenocarcinoma,CHEMBL325041,BORTEZOMIB,Enzyme|Other cytosolic protein,Bortezomib|Bortezomib accord|Bortezomib hydrate|LDP-341|NSC-681239|PS-341|Velcade,Small molecule,26S proteosome inhibitor,Cancer/Tumor|Respiratory
EFO_0000571,lung adenocarcinoma,CHEMBL939,GEFITINIB,Enzyme,Gefitinib|Iressa|NSC-759856|ZD-1839|ZD1839,Small molecule,Epidermal growth factor receptor erbB1 inhibitor,Cancer/Tumor|Respiratory
EFO_0000571,lung adenocarcinoma,CHEMBL1607,TOPOTECAN HYDROCHLORIDE,Enzyme,Evotopin|NSC-759263|Nogitecan hydrochloride|SK&F S-104864-A|SK&F-S-104864A|SK-S-104864-A|Topotecan|Topotecan (as hydrochloride)|Topotecan actavis|Topotecan hcl|Topotecan hospira|Topotecan hydrochloride|Topotecan teva,Small molecule,"DNA topoisomerase I, mitochondrial inhibitor",Cancer/Tumor|Respiratory
EFO_0000571,lung adenocarcinoma,CHEMBL481,IRINOTECAN,Enzyme,Biotecan|Irinotecan|NSC-728073,Small molecule,DNA topoisomerase I inhibitor,Cancer/Tumor|Respiratory
EFO_0000571,lung adenocarcinoma,CHEMBL408513,BELINOSTAT,Epigenetic regulator,Belinostat|NSC-726630|NSC726630|PX-105684|PXD-101|PXD101,Small molecule,Histone deacetylase inhibitor,Cancer/Tumor|Respiratory
EFO_0000571,lung adenocarcinoma,CHEMBL3545252,DOCETAXEL,Structural protein,Docetaxel|Docetaxel (as trihydrate)|Docetaxel hydrate|Docetaxel trihydrate|RP 56976|RP-56976|XRP6976,Small molecule,Tubulin inhibitor,Cancer/Tumor|Respiratory
EFO_0000571,lung adenocarcinoma,CHEMBL888,GEMCITABINE,Enzyme,Gemcitabina|Gemcitabine|Gemzar|LY-188011|LY188011|NSC-613327,Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,Cancer/Tumor|Respiratory
EFO_0000571,lung adenocarcinoma,CHEMBL413,SIROLIMUS,Enzyme|Ion channel,AY-22989|Fyarro|Hyftor|L04AA10|NSC-226080|Npc-12g|Rapalimus|Rapamycin|SM-88 COMPONENT SIROLIMUS|Sirolimus|WY-090217,Small molecule,FK506-binding protein 1A inhibitor,Cancer/Tumor|Respiratory
EFO_0000571,lung adenocarcinoma,CHEMBL467,HYDROXYUREA,Enzyme,Hidroxicarbamida|Hydroxycarbamide|Hydroxyurea|NSC-32065|SQ 1089|SQ-1089,Small molecule,Ribonucleoside-diphosphate reductase RR1 inhibitor,Cancer/Tumor|Respiratory
EFO_0000571,lung adenocarcinoma,CHEMBL428647,PACLITAXEL,Structural protein,(-)-paclitaxel|ABI-007|ABI-007 COMPONENT PACLITAXEL|BMS 181339-01|BMS-181339-01|Capxol|Cyclopax|DHP 107|DHP-107|Ebetaxel|Empac|Endotag 1|Genaxol|Genetaxyl|Genexol|Genexol-pm|Intaxel|Lep-etu|MBT 0206|MBT-0206|Mitotax|NK 105|NK-105|NSC-125973|Oncogel|Onxal|Onxol|Pacliex|Paclitaxel|Paclitaxel (taxus canadensis)|Paclitaxol|Plaxicel|QW-8184|Taxalbin|Taxol|Taxol a|Taxus|Taxus liberte|Taxus stent|Tocosol paclitaxel|Yewtaxan,Small molecule,Tubulin inhibitor,Cancer/Tumor|Respiratory
EFO_0000571,lung adenocarcinoma,CHEMBL2103875,TRAMETINIB,Unclassified protein|Enzyme,GSK-1120212|GSK1120212|JTP 74057|JTP-74057|TMT-212|TMT212|Tmt212|Trametinib,Small molecule,Dual specificity mitogen-activated protein kinase kinase; MEK1/2 inhibitor,Cancer/Tumor|Respiratory
EFO_0000571,lung adenocarcinoma,CHEMBL601719,CRIZOTINIB,Enzyme,Crizotinib|NSC-756645|PF-02341066|PF-2341066|Pf-2341066,Small molecule,Hepatocyte growth factor receptor inhibitor,Cancer/Tumor|Respiratory
EFO_0000571,lung adenocarcinoma,CHEMBL553,ERLOTINIB,Enzyme,"CP-358,774|CP-358774|CP-35877401|Erlotinib|OSI-774|R-1415|RG-1415|Ro-508231",Small molecule,Epidermal growth factor receptor erbB1 inhibitor,Cancer/Tumor|Respiratory
EFO_0000571,lung adenocarcinoma,CHEMBL25,ASPIRIN,Enzyme,"Acetyl salicylate|Acetylsalicylic Acid|Acetylsalicylic acid|Acetylsalicylic acid (who-ip)|Acetylsalicylicum acidum|Acidum acetylsalicylicum|Acidum acetylsalicylicum (who-ip)|Aspirin|BAY1019036|Benzoic acid, 2-(acetyloxy)-|NSC-27223|NSC-406186",Small molecule,Cyclooxygenase inhibitor,Cancer/Tumor|Respiratory
