disease_id,disease_name,disease_therapeutic_areas,drug_rank,drug_name_original,drug_id,drug_common_name,drug_target_class,drug_type,drug_mechanism_of_action,drug_synonyms
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,53,vidarabine,CHEMBL1096882,FLUDARABINE PHOSPHATE,Enzyme,Small molecule,DNA polymerase (alpha/delta/epsilon) inhibitor,2-f-ara-amp|2-f-araa|2-fluoro ara-a|2-fluorovidarabine|Fludarabina|Fludarabine|Fludarabine 5'-monophosphate|Fludarabine monophosphate|Fludarabine phosphate|Fluradosa|NSC-118218|NSC-118218H|NSC-312887|NSC-328002
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,55,thioridazine,CHEMBL479,THIORIDAZINE,Membrane receptor,Small molecule,Serotonin 2c (5-HT2c) receptor antagonist,Dl-thioridazine|Mellaril|Mellerette|Novoridazine|Sonapax|TP-21|Thioridazine|Thioridazine prolongatum|Thioril|Tioridazina
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,58,chlorpromazine,CHEMBL71,CHLORPROMAZINE,Membrane receptor,Small molecule,D2-like dopamine receptor antagonist,Aminazine|Chlorpromazine|Chlorpromazine hibenzate|Chlorpromazine phenolphthalinate|Chlorpromazine tannate|Chlorpromazinum|Clorpromazina|Esmind|Fenactil|J2.794D|Largactilothiazine|NSC-167745|NSC-226514|Novomazina|Propaphenin|SKF-2601A|Sanopron|Sonazine|Wintermin
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,59,trazodone,CHEMBL621,TRAZODONE,Ion channel|Membrane receptor,Small molecule,Serotonin 2a (5-HT2a) receptor antagonist,Desyrel|J10.767K|Trazodona|Trazodone|Trialodine|Trittico
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,62,metixene,CHEMBL1201342,METHIXENE,Membrane receptor,Small molecule,Serotonin 2c (5-HT2c) receptor antagonist,Atosil|Methixene|Metixene|Metixeno
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,63,amiodarone,CHEMBL633,AMIODARONE,Ion channel|Membrane receptor,Small molecule,HERG blocker,Amiodarona|Amiodarone|Cordarone|L-3428|Pacerone|SKF 33134-A
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,64,probenecid,CHEMBL897,PROBENECID,Transporter,Small molecule,Solute carrier family 22 member 11 inhibitor,HC 5006|NSC-18786|P-(dipropylsulfamoyl)benzoic acid|Probenate|Probenecid|Probenecide|Probenecidum
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,66,estradiol,CHEMBL135,ESTRADIOL,Transcription factor,Small molecule,Estrogen receptor alpha agonist,17-.beta.-oestradiol|17-beta-oestradiol|17.beta.-estradiol|17beta-estradiol|Agofollin|Alfatradiol|Depo-Estradiol|Destradiol|Dihydrotheelin|Dihydroxyestrin|Estradiol|Estradiol 17-beta|Estradiol anhydrous|Estradiol hemihydrate|Estradiol valerate metabolite e2|Estrasorb|Gynergon|Gynoestryl|NSC-20293|NSC-9895|Oestradiol|WC-3011|WC3011
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,67,spironolactone,CHEMBL1393,SPIRONOLACTONE,Transcription factor,Small molecule,Mineralocorticoid receptor antagonist,Espironolactona|NSC-150399|SC-9420|Spironolactone|Spironolactone ceva|Spironolactonum|Verospirone
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,68,fluspirilene,CHEMBL46516,FLUSPIRILENE,Membrane receptor,Small molecule,Dopamine D2 receptor inhibitor,Fluspirilene|Fluspirileno|Imap|MCN-JR-6218|R 6218|R-6218|Redeptin
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,69,buspirone,CHEMBL49,BUSPIRONE,Membrane receptor,Small molecule,Serotonin 1a (5-HT1a) receptor partial agonist,BCI-024|Buspar|Buspirona|Buspirone|Gen-buspirone
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,70,prenylamine,CHEMBL24072,PRENYLAMINE,Unclassified protein,Small molecule,Calmodulin inhibitor,B-436|Prenilamina|Prenylamine|Prenylamine lactate
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,71,etodolac,CHEMBL622,ETODOLAC,Enzyme,Small molecule,Cyclooxygenase-2 inhibitor,"(rs)-etodolic acid|AY-24,236|AY-24-236|AY-24236|Eccoxolac|Edolan|Etodolac|Etodolaco|Etodolic acid|Flancox|Lodin xl|NIH-9918|NSC-282126|Napilac|Tedolan|Ultradol|Zedolac"
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,72,aminophenazone,CHEMBL277474,ANTIPYRINE,Enzyme,Small molecule,Cyclooxygenase-1 inhibitor,Antipyrin|Antipyrine|Antipyrinum|Fenazona|NSC-7945|Phenazon|Phenazone
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,73,methapyrilene,CHEMBL1411979,METHAPYRILENE,Membrane receptor,Small molecule,Histamine H1 receptor antagonist,A 3322|A-3322|Metapirileno|Metapyrilene|Methapyrilene|Pyrinistol|Restryl|Semikon|Sleepwell|Tenalin|Thionylan
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,74,troglitazone,CHEMBL408,TROGLITAZONE,Transcription factor|Epigenetic regulator,Small molecule,Peroxisome proliferator-activated receptor gamma agonist,CI-991|CS-045|GR-92132X|GR92132X|Rezulin|Troglitazona|Troglitazone
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,77,glipizide,CHEMBL1073,GLIPIZIDE,Transporter,Small molecule,"Sulfonylurea receptor 1, Kir6.2 blocker","CP-28,720|CP-28720|Glipizida|Glipizide|Glipizide slow release|K 4024|K-4024|NSC-759120"
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,80,imipramine,CHEMBL11,IMIPRAMINE,Transporter,Small molecule,Norepinephrine transporter inhibitor,"Antideprin|Berkomine|Cristalia|Imipramina|Imipramine|Janimine|Melipramine|NSC-169866|ORG-2463|Pramine|Presamine|Sermonil|Tofranil|Tofranil-PM|Trimipramine maleate impurity, imipramine-"
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,82,probucol,CHEMBL608,PROBUCOL,Transporter,Small molecule,ATP-binding cassette sub-family A member 1 inhibitor,DH-581|NSC-652160|NSC-86225|Probucol
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,83,carbamazepine,CHEMBL108,CARBAMAZEPINE,Auxiliary transport protein|Ion channel,Small molecule,Sodium channel alpha subunit blocker,Biston|Carbamazepina|Carbamazepine|Carbamazepine anhydrous|Carbamazepine extended release|Carbamazepinum|Finlepsin|G-32883|GEIGY 32883|Karbamazepin|Karbelex|NSC-169864|Neurotol|Neurotop|Sirtal|Stazepine|Tegretal|Telesmin|Timonil
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,84,fulvestrant,CHEMBL1358,FULVESTRANT,Transcription factor,Small molecule,Estrogen receptor antagonist,"Faslodex|Fulvestrant|ICI 182,780|ICI-182780|NSC-759879|ZD-9238|ZD9238"
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,85,torasemide,CHEMBL1148,TORSEMIDE,Transporter,Small molecule,Sodium-(potassium)-chloride cotransporter 2 inhibitor,AC-4464|AC4464|BM-02.015|BM-02015|BM02.015|Luprac|Torasemida|Torasemide|Torasemide anhydrous|Torsemide|Upcard
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,86,vorinostat,CHEMBL98,VORINOSTAT,Epigenetic regulator,Small molecule,Histone deacetylase 3 inhibitor,MK-0683|MK0683|NSC-701852|NSC-748799|NSC-759852|Suberoylanilide hydroxamic acid|Vorinostat
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,88,moxisylyte,CHEMBL159226,MOXISYLYTE,Membrane receptor,Small molecule,Adrenergic receptor alpha antagonist,Acetoxythymoxamine|Carlytene|Moxisilita|Moxisylyte|Moxisylyte hcl|Moxisylyte hydrochloride|NSC-170448|Thymoxamine|Thymoxamine hcl|Thymoxamine hydrochloride
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,92,dantrolene,CHEMBL1201288,DANTROLENE,Ion channel,Small molecule,Ryanodine receptor 3 antagonist,2-methylbenzoic acid anilide|BAS-305|BAS-3050|BAS-3050F|Bebenil|Dantrolene|Dantroleno|F-368|Mebenil|NSC-227402|NSC-26404|O-methylbenzanilide|O-toluanilide|SHA-458100
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,93,promazine,CHEMBL564,PROMAZINE,Membrane receptor,Small molecule,D2-like dopamine receptor antagonist,Combelen|NSC-31447|Promazina|Promazine
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,94,betahistine,CHEMBL24441,BETAHISTINE,Membrane receptor,Small molecule,Histamine H3 receptor antagonist,Betahistina|Betahistine
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,95,procainamide,CHEMBL640,PROCAINAMIDE,Ion channel,Small molecule,Sodium channel alpha subunit blocker,NSC-27461|Novocainamide|Procainamida|Procainamide|Procan|Procanbid|Procapan|Pronestyl|Pronestyl-SR|Sp 100 (pharmaceutical)
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,96,omeprazole,CHEMBL1503,OMEPRAZOLE,Transporter,Small molecule,Potassium-transporting ATPase inhibitor,H 168/68|H-168/68|NSC-751450|NSC-759192|Omeprazol|Omeprazole
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,98,tretinoin,CHEMBL38,TRETINOIN,Transcription factor,Small molecule,Retinoic acid receptor agonist,Aberel|All-trans retinoic acid|All-trans-retinoic acid|Eudyna|Kerlocal|NSC-122758|Oristar rna|Retin a|Retinoic acid|Tretinoin|Tretinoina|Tretinoine
MONDO_0002974,cervical cancer,Cancer/Tumor|Reproductive/Breast,100,glibenclamide,CHEMBL472,GLYBURIDE,Transporter,Small molecule,"Sulfonylurea receptor 1, Kir6.2 blocker","Cirara|Glibenclamida|Glibenclamide|Glibenclamidum|Glybenclamide|Glyburide|HB 419|HB-419|NSC-759618|U-26,45|U-26,452|U-26452"
EFO_0000365,colorectal adenocarcinoma,Gastrointestinal|Cancer/Tumor,1,disopyramide,CHEMBL517,DISOPYRAMIDE,Ion channel,Small molecule,Sodium channel alpha subunit blocker,(rs)-disopyramide|Dicorantil|Disopiramida|Disopyramide|Dl-disopyramide|H-3292|Isorythm|Lispine|Norpace|Ritmilen|Rythmodan p|SC-7031|Searle-703
EFO_0000365,colorectal adenocarcinoma,Gastrointestinal|Cancer/Tumor,2,fluphenazine,CHEMBL726,FLUPHENAZINE,Membrane receptor,Small molecule,Dopamine D2 receptor antagonist,Flufenazina|Fluphenazine|NSC-62323|Permitil|Prolixin
EFO_0000365,colorectal adenocarcinoma,Gastrointestinal|Cancer/Tumor,5,dantrolene,CHEMBL1201288,DANTROLENE,Ion channel,Small molecule,Ryanodine receptor 3 antagonist,2-methylbenzoic acid anilide|BAS-305|BAS-3050|BAS-3050F|Bebenil|Dantrolene|Dantroleno|F-368|Mebenil|NSC-227402|NSC-26404|O-methylbenzanilide|O-toluanilide|SHA-458100
EFO_0000365,colorectal adenocarcinoma,Gastrointestinal|Cancer/Tumor,6,naloxone,CHEMBL80,NALOXONE,Membrane receptor,Small molecule,Opioid receptors; mu/kappa/delta antagonist,Dbl naloxone|NSC-70413|Naloxona|Naloxone|Suboxone
EFO_0000365,colorectal adenocarcinoma,Gastrointestinal|Cancer/Tumor,7,pirenzepine,CHEMBL9967,PIRENZEPINE,Membrane receptor,Small molecule,Muscarinic acetylcholine receptor M1 antagonist,ACI-91|Pirenzepina|Pirenzepine
EFO_0000365,colorectal adenocarcinoma,Gastrointestinal|Cancer/Tumor,8,trifluoperazine,CHEMBL422,TRIFLUOPERAZINE,Membrane receptor,Small molecule,Serotonin 2c (5-HT2c) receptor antagonist,Apo-trifluoperazine|Flurazine|NSC-17474|NSC-46061|RP-7623|Trifluoperazina|Trifluoperazine
EFO_0000365,colorectal adenocarcinoma,Gastrointestinal|Cancer/Tumor,9,haloperidol,CHEMBL54,HALOPERIDOL,Ion channel|Membrane receptor,Small molecule,Serotonin 2a (5-HT2a) receptor antagonist,"Haloperidol|Haloperidol decanoate impurity, haloperidol-|MCN-JR-1625|NSC-170973|NSC-615296|R-1625"
EFO_0000365,colorectal adenocarcinoma,Gastrointestinal|Cancer/Tumor,10,estradiol,CHEMBL135,ESTRADIOL,Transcription factor,Small molecule,Estrogen receptor alpha agonist,17-.beta.-oestradiol|17-beta-oestradiol|17.beta.-estradiol|17beta-estradiol|Agofollin|Alfatradiol|Depo-Estradiol|Destradiol|Dihydrotheelin|Dihydroxyestrin|Estradiol|Estradiol 17-beta|Estradiol anhydrous|Estradiol hemihydrate|Estradiol valerate metabolite e2|Estrasorb|Gynergon|Gynoestryl|NSC-20293|NSC-9895|Oestradiol|WC-3011|WC3011
EFO_0000365,colorectal adenocarcinoma,Gastrointestinal|Cancer/Tumor,11,prochlorperazine,CHEMBL728,PROCHLORPERAZINE,Membrane receptor,Small molecule,Dopamine D2 receptor antagonist,Prochlorperazine|Prochlorperazine mesilate|Prochlorperazine mesylate|Proclorperazina
EFO_0000365,colorectal adenocarcinoma,Gastrointestinal|Cancer/Tumor,12,clenbuterol,CHEMBL49080,CLENBUTEROL,Membrane receptor,Small molecule,Beta-2 adrenergic receptor agonist,Clenbuterol|Clenbuterol hydrochloride|Contraspasmin|NAB 365|NSC-758633|Planipart
EFO_0000365,colorectal adenocarcinoma,Gastrointestinal|Cancer/Tumor,13,isocarboxazid,CHEMBL1201168,ISOCARBOXAZID,Enzyme,Small molecule,Monoamine oxidase inhibitor,Enerzer|Isocarboxazid|Isocarboxazida|Isocarboxazide|NSC-169893|RO 5-0831|RO-5-0831
EFO_0000365,colorectal adenocarcinoma,Gastrointestinal|Cancer/Tumor,14,finasteride,CHEMBL710,FINASTERIDE,Enzyme,Small molecule,Steroid 5-alpha-reductase 2 inhibitor,Finasterida|Finasteride|MK-906|NSC-741485|NSC-759318
EFO_0000365,colorectal adenocarcinoma,Gastrointestinal|Cancer/Tumor,15,fludrocortisone,CHEMBL1201010,FLUDROCORTISONE ACETATE,Transcription factor,Small molecule,Mineralocorticoid receptor agonist,Fludrocortisona|Fludrocortisone 21-acetate|Fludrocortisone acetate|Fludrocortisoni acetas|Fluorhydrocortisone acetate|Fluorocortisol acetate|NSC-15186|Scherofluron
EFO_0000365,colorectal adenocarcinoma,Gastrointestinal|Cancer/Tumor,16,troglitazone,CHEMBL408,TROGLITAZONE,Transcription factor|Epigenetic regulator,Small molecule,Peroxisome proliferator-activated receptor gamma agonist,CI-991|CS-045|GR-92132X|GR92132X|Rezulin|Troglitazona|Troglitazone
EFO_0000365,colorectal adenocarcinoma,Gastrointestinal|Cancer/Tumor,17,valproic acid,CHEMBL109,VALPROIC ACID,Enzyme,Small molecule,Succinate semialdehyde dehydrogenase inhibitor,"44089|Acide valproique|Acido valproico|NSC-93819|Pentanoic acid, 2-propyl|Valproate|Valproic acid|Valproic acid extended release"
EFO_0000365,colorectal adenocarcinoma,Gastrointestinal|Cancer/Tumor,19,podophyllotoxin,CHEMBL283120,AXL-1717,Enzyme,Small molecule,Insulin-like growth factor I receptor inhibitor,AXL-1717|Axl-1717|Axl1717|NSC-36407|Picropodophyllin|Picropodophyllotoxin|Podophyllotoxin picropodophyllin
EFO_0000365,colorectal adenocarcinoma,Gastrointestinal|Cancer/Tumor,20,chlorcyclizine,CHEMBL648,CYCLIZINE,Membrane receptor,Small molecule,Histamine H1 receptor antagonist,Ciclizina|Cyclizine|Marezine|NSC-26608
EFO_0000365,colorectal adenocarcinoma,Gastrointestinal|Cancer/Tumor,21,sirolimus,CHEMBL413,SIROLIMUS,Enzyme|Ion channel,Small molecule,FK506-binding protein 1A inhibitor,AY-22989|Fyarro|Hyftor|L04AA10|NSC-226080|Npc-12g|Rapalimus|Rapamycin|SM-88 COMPONENT SIROLIMUS|Sirolimus|WY-090217
EFO_0000770,malignant pleural mesothelioma,Gastrointestinal|Respiratory|Cancer/Tumor,1,troglitazone,CHEMBL408,TROGLITAZONE,Transcription factor|Epigenetic regulator,Small molecule,Peroxisome proliferator-activated receptor gamma agonist,CI-991|CS-045|GR-92132X|GR92132X|Rezulin|Troglitazona|Troglitazone
EFO_0000770,malignant pleural mesothelioma,Gastrointestinal|Respiratory|Cancer/Tumor,3,thiethylperazine,CHEMBL1378,THIETHYLPERAZINE,Membrane receptor,Small molecule,Dopamine D2 receptor antagonist,Thiethylperazine|Tietilperazina|Torecan
EFO_0000770,malignant pleural mesothelioma,Gastrointestinal|Respiratory|Cancer/Tumor,5,valproic acid,CHEMBL109,VALPROIC ACID,Enzyme,Small molecule,Succinate semialdehyde dehydrogenase inhibitor,"44089|Acide valproique|Acido valproico|NSC-93819|Pentanoic acid, 2-propyl|Valproate|Valproic acid|Valproic acid extended release"
EFO_0000770,malignant pleural mesothelioma,Gastrointestinal|Respiratory|Cancer/Tumor,6,benfluorex,CHEMBL400599,BENFLUOREX,Enzyme,Small molecule,Acyl coenzyme A:cholesterol acyltransferase 1 inhibitor,Benfluorex|Mediaxal|NSC-757396
EFO_0000770,malignant pleural mesothelioma,Gastrointestinal|Respiratory|Cancer/Tumor,7,clozapine,CHEMBL42,CLOZAPINE,Membrane receptor,Small molecule,Dopamine D2 receptor antagonist,Clozapina|Clozapine|Clozapine (caraco)|Clozapine (clozaril)|Clozapine (fazaclo)|Clozapine (ivax)|Clozapine (mylan)|Clozapine (teva)|Clozapine (udl)|Clozapine (versacloz)|Clozapine resolution mixture|HF 1854|HF-1854|Leponex|NSC-757429
EFO_0000770,malignant pleural mesothelioma,Gastrointestinal|Respiratory|Cancer/Tumor,8,bendroflumethiazide,CHEMBL1684,BENDROFLUMETHIAZIDE,Transporter,Small molecule,Thiazide-sensitive sodium-chloride cotransporter inhibitor,Bendrofluazide|Bendroflumethiazide|Bendroflumetiazida|Benzydroflumethiazide|NSC-758229
EFO_0000770,malignant pleural mesothelioma,Gastrointestinal|Respiratory|Cancer/Tumor,9,minaprine,CHEMBL278819,MINAPRINE,Enzyme,Small molecule,Acetylcholinesterase inhibitor,AGR-1240|Brantur|CB-30038|Cantor|Minaprina|Minaprine
EFO_0000770,malignant pleural mesothelioma,Gastrointestinal|Respiratory|Cancer/Tumor,11,lidocaine,CHEMBL79,LIDOCAINE,Ion channel,Small molecule,Sodium channel alpha subunit blocker,ALGRX 3268|ALGRX-3268|Anestacon|Embolex|Iontocaine|Lidocaina|Lidocaine|Lidocainum|Lidocaton|Lidopen|Lignocaine|NSC-40030|Octocaine|Solarcaine|Xylestesin
MONDO_0005178,osteoarthritis,Musculoskeletal,1,reserpine,CHEMBL772,RESERPINE,Transporter,Small molecule,Synaptic vesicular amine transporter inhibitor,Apoplon|ENT-50146|NSC-237659|NSC-59272|Reserpina|Reserpine|Reserpinum
MONDO_0005178,osteoarthritis,Musculoskeletal,2,isotretinoin,CHEMBL547,ISOTRETINOIN,Transcription factor,Small molecule,Retinoic acid receptor agonist,"13 Cis-Retinoic Acid|13-cis-retinoic acid|Isotretinoin|Isotretinoina|Isotretinoine|NSC-758156|PAT-001|RO 4-3780|RO-4-3780|RO-43780|Retinoic acid 13-cis-form|Retinoic acid, 13-cis-|Vitamin a acid, 13-cis"
MONDO_0005178,osteoarthritis,Musculoskeletal,5,tranylcypromine,CHEMBL3989843,TRANYLCYPROMINE,Enzyme,Small molecule,Monoamine oxidase inhibitor,NSC-80664|Tranilcipromina|Tranylcypromine
MONDO_0005178,osteoarthritis,Musculoskeletal,7,pergolide,CHEMBL531,PERGOLIDE,Membrane receptor,Small molecule,Dopamine receptor agonist,Pergolida|Pergolide
MONDO_0005178,osteoarthritis,Musculoskeletal,13,clidinium bromide,CHEMBL1200950,CLIDINIUM BROMIDE,Membrane receptor,Small molecule,Muscarinic acetylcholine receptor M3 antagonist,Bromure de clidinium|Bromuro de clidinio|Clidinium bromide|NSC-756686|RO 2-3773|RO-2-3773|RO-23773
MONDO_0005178,osteoarthritis,Musculoskeletal,14,meclofenamic acid,CHEMBL509,MECLOFENAMIC ACID,Enzyme,Small molecule,Arachidonate 5-lipoxygenase inhibitor,Acide meclofenamique|Acido meclofenamico|CI-583|CL-583|INF 4668|INF-4668|Meclodium|Meclofenamate|Meclofenamic acid|Meclomen|NSC-95309
MONDO_0005178,osteoarthritis,Musculoskeletal,16,terbutaline,CHEMBL1760,TERBUTALINE,Membrane receptor,Small molecule,Beta-2 adrenergic receptor agonist,Asthmasian|Brethaire|Brethine|Bricanyl|Terbutalin|Terbutalina|Terbutaline
MONDO_0005178,osteoarthritis,Musculoskeletal,17,profenamine,CHEMBL1206,ETHOPROPAZINE,Membrane receptor,Small molecule,Muscarinic acetylcholine receptor M1 antagonist,Ethopropazine|Parsidol|Profenamina|Profenamine
MONDO_0005178,osteoarthritis,Musculoskeletal,18,diethylstilbestrol,CHEMBL411,DIETHYLSTILBESTROL,Transcription factor,Small molecule,Estrogen receptor alpha agonist,Cyren a|Diethylstilbestrol|Dietilestilbestrol|Estrobene|Estrogenine|Estromenin|Fonatol|NSC-3070|New-estranol 1|Palestrol|Stilbestro|Stilbestroform|Stilbestrol|Stilboestrol|Synestrin|Synthestrin
MONDO_0005178,osteoarthritis,Musculoskeletal,19,isoprenaline,CHEMBL434,ISOPROTERENOL,Membrane receptor,Small molecule,Adrenergic receptor beta agonist,A-21|Aleudrin|Aludrine|Asiprenol|Asmalar|Assiprenol|Bellasthman|Isonorin|Isoprenalina|Isoprenaline|Isopropydrin|Isoproterenol|Isoproterenol dl-form|Isorenin|Isupren|NSC-33791|NSC-9975|Neo-epinine|Neodrenal|Novodrin|Proternol|Respifral|Saventrine|Vapo-n-iso
MONDO_0005178,osteoarthritis,Musculoskeletal,20,mephenytoin,CHEMBL861,MEPHENYTOIN,Ion channel,Small molecule,Sodium channel alpha subunit blocker,Mefenitoina|Mephenytoin|Mephenytoine|Methoin|NSC-34652
MONDO_0005178,osteoarthritis,Musculoskeletal,21,isradipine,CHEMBL1648,ISRADIPINE,Ion channel,Small molecule,Voltage-gated L-type calcium channel blocker,Isradipine|Isradipino|Isrodipine|NSC-759892|PN 200-110|PN-200-110
MONDO_0005178,osteoarthritis,Musculoskeletal,26,clebopride,CHEMBL325109,CLEBOPRIDE,Membrane receptor,Small molecule,Dopamine D2 receptor antagonist,Amicos|Clanzol|Clast|Cleboprida|Clebopride|Clebopride hydrogen malate|Clebopride malate|Cleprid|LAS 9273|LAS-9273|Motilex
MONDO_0005178,osteoarthritis,Musculoskeletal,29,ethotoin,CHEMBL1095,ETHOTOIN,Ion channel,Small molecule,Sodium channel alpha subunit blocker,Accenon|Ethotoin|Ethotoine|Etotoina|NSC-760074
MONDO_0005178,osteoarthritis,Musculoskeletal,31,raloxifene,CHEMBL81,RALOXIFENE,Transcription factor,Small molecule,Estrogen receptor beta modulator,Eviden|Evista|J22.982B|Keoxifene|LY-139481|NSC-747974|Raloxifene|Raloxifeno|Raloxiphene|Raxeto
MONDO_0005178,osteoarthritis,Musculoskeletal,32,tanespimycin,CHEMBL109480,TANESPIMYCIN,Unclassified protein|Other cytosolic protein,Small molecule,Heat shock protein HSP90 inhibitor,17-AAG|17aag|BMS-722782|CNF-1010|CNF1010|KOS-953|NSC-330507|Tanespimicina|Tanespimycin|Tanespimycine
MONDO_0005178,osteoarthritis,Musculoskeletal,33,codergocrine mesilate,CHEMBL2311030,ERGOLOID MESYLATES,Membrane receptor,Unknown,Dopamine receptor agonist,Co-dergocrine mesilate|Co-dergocrine mesylate|Codergocrine mesilate|Dihydroergotoxine mesilate|Dihydroergotoxine mesylate|Dihydroergotoxine methanesulfonate|Dihydrogenated ergot alkaloids|Ergoloid mesilates|Ergoloid mesylates|Hydrogenated ergot alkaloids
MONDO_0005178,osteoarthritis,Musculoskeletal,34,phenoxybenzamine,CHEMBL753,PHENOXYBENZAMINE,Membrane receptor,Small molecule,Adrenergic receptor alpha antagonist,Bensylyt|Benzylyt|Dibenylin|Fenoxibenzamina|Phenoxybenzamine
MONDO_0005178,osteoarthritis,Musculoskeletal,37,thalidomide,CHEMBL468,THALIDOMIDE,Membrane receptor|Enzyme|Epigenetic regulator|Structural protein|Unclassified protein|Transcription factor|Other cytosolic protein|Other nuclear protein,Small molecule,CRL4(CRBN) E3 ubiquitin ligase inhibitor,.alpha.-phthalimidoglutarimide|Celgene|Contergan|Distaval|K-17|Myrin|N-phthalylglutamic acid imide|NSC-527179|NSC-66847|Neurosedyn|Pantosediv|Pharmion|Softenon|Talidomida|Thaled|Thalidomide|Thalidomide 
MONDO_0005178,osteoarthritis,Musculoskeletal,40,riluzole,CHEMBL744,RILUZOLE,Ion channel,Small molecule,Sodium channel alpha subunit blocker,BHV-0223|NSC-753433|NSC-759823|RP 54274|RP-54274|Riluzol|Riluzole|Tiglutik
MONDO_0005178,osteoarthritis,Musculoskeletal,43,suloctidil,CHEMBL404849,SULOCTIDIL,Ion channel,Small molecule,Voltage-gated calcium channel blocker,Bemperil|CP-556S|Cerebro|Circleton|Dulasi|Duloctil|Euvasal|Fluversin|Fluvisco|Hemoantin|Iangene|Loctidon|Locton|MJF 12637|MJF-12637|Octamet|Polivasal|Sudil|Suloctidil|Sulocton|Sulodene
MONDO_0005178,osteoarthritis,Musculoskeletal,44,flutamide,CHEMBL806,FLUTAMIDE,Transcription factor,Small molecule,Androgen Receptor antagonist,Flutamida|Flutamide|NSC-215876|SCH 13521|SCH-13521
