gene_symbol,logfc_dz:754,logfc_dz:837,logfc_dz:836,logfc_dz:982,logfc_dz:813,logfc_dz:690,logfc_dz:697,mean_logfc,median_logfc,common_experiment,organism
COX8A,0.025793468579649925,,-0.023986859247088432,0.02438834309577942,0.018336374312639236,-0.023521345108747482,,0.004201996326446533,0.018336374312639236,0.018336374312639236,human
FAM213A,0.02572530321776867,,,,0.0224277563393116,,,0.024076529778540134,0.024076529778540134,0.0224277563393116,human
ITM2B,0.025669902563095093,,,,,,-0.005594349000602961,0.010037776781246066,0.010037776781246066,,human
GOLGA8H,0.02542012929916382,,,,,-0.009482961148023605,,0.007968584075570107,0.007968584075570107,,human
NDUFA1,0.024870088323950768,,,0.016683954745531082,0.01909612864255905,-0.009318557567894459,,0.01283290353603661,0.017890041694045067,0.01909612864255905,human
TUBA1B,0.024632511660456657,,,,0.02073219232261181,-0.017909813672304153,,0.009151630103588104,0.02073219232261181,0.02073219232261181,human
HINT1,0.02407716028392315,,,0.021397637203335762,0.01849687658250332,,,0.02132389135658741,0.021397637203335762,0.01849687658250332,human
HBB,0.023923702538013458,0.07110979408025742,0.06947223842144012,,0.031590696424245834,-0.026244884356856346,-0.1785786896944046,-0.0014545237645506859,0.027757199481129646,0.031590696424245834,human
ITGAV,0.023893794044852257,,,,,,,0.023893794044852257,0.023893794044852257,,human
COX6B1,0.023837106302380562,,,-0.009694802574813366,,,,0.007071151863783598,0.007071151863783598,,human
CHCHD2,0.023746006190776825,,,0.022099453955888748,0.035313818603754044,,,0.027053092916806538,0.023746006190776825,0.035313818603754044,human
HLA-C,0.02361827716231346,,,,,0.02238420769572258,,0.02300124242901802,0.02300124242901802,,human
IVL,0.023531481623649597,,,,,0.03602103143930435,,0.029776256531476974,0.029776256531476974,,human
PEBP1,0.02337791584432125,,,,,-0.01554760430008173,,0.0039151557721197605,0.0039151557721197605,,human
YBX1,0.02293252944946289,,,0.018262818455696106,0.029553299769759178,0.015710555016994476,,0.021614800672978163,0.0205976739525795,0.029553299769759178,human
ATP5I,0.02278449758887291,,,,,,,0.02278449758887291,0.02278449758887291,,human
