gene_symbol,logfc_dz:773,logfc_dz:267,logfc_dz:137,mean_logfc,median_logfc,common_experiment,organism
HMOX1,-0.01306386012583971,,,-0.01306386012583971,-0.01306386012583971,,human
SLC11A1,-0.012988073751330376,,,-0.012988073751330376,-0.012988073751330376,,human
KLRB1,-0.01286149863153696,-0.03444686904549599,,-0.023654183838516474,-0.023654183838516474,-0.03444686904549599,human
PRKCB,-0.012731049209833145,,,-0.012731049209833145,-0.012731049209833145,,human
CD46,-0.012656088918447495,,,-0.012656088918447495,-0.012656088918447495,,human
HERPUD1,-0.012626783922314644,,0.010533035732805729,-0.0010468740947544575,-0.0010468740947544575,,human
ETS2,-0.012579397298395634,-0.01423614751547575,,-0.013407772406935692,-0.013407772406935692,-0.01423614751547575,human
PHLDA1,-0.012578560039401054,,,-0.012578560039401054,-0.012578560039401054,,human
SRSF6,-0.012539617717266083,-0.022619051858782768,,-0.017579334788024426,-0.017579334788024426,-0.022619051858782768,human
DYSF,-0.012509606778621674,,,-0.012509606778621674,-0.012509606778621674,,human
RHOB,-0.012458720244467258,,,-0.012458720244467258,-0.012458720244467258,,human
EMR2,-0.012387363240122795,,,-0.012387363240122795,-0.012387363240122795,,human
