gene_symbol,logfc_dz:561,logfc_dz:787,logfc_dz:707,mean_logfc,median_logfc,common_experiment,organism,signature_type
PSMA1,,0.0292007271200418,,0.0292007271200418,0.0292007271200418,,human,UP
GAS6,,,0.0291644074022769,0.0291644074022769,0.0291644074022769,0.0291644074022769,human,UP
QPCT,0.0291025508195161,,,0.0291025508195161,0.0291025508195161,,human,UP
NPM1,,0.0289119817316532,,0.0289119817316532,0.0289119817316532,,human,UP
LAMB1,,,0.0287581346929073,0.0287581346929073,0.0287581346929073,0.0287581346929073,human,UP
YPEL5,0.0285405442118644,,,0.0285405442118644,0.0285405442118644,,human,UP
ARL6IP5,,,0.0284061525017023,0.0284061525017023,0.0284061525017023,0.0284061525017023,human,UP
CKAP4,,0.0283711832016706,,0.0283711832016706,0.0283711832016706,,human,UP
HEBP1,,,0.0282611344009637,0.0282611344009637,0.0282611344009637,0.0282611344009637,human,UP
CTSK,,,0.0282440949231386,0.0282440949231386,0.0282440949231386,0.0282440949231386,human,UP
TXNDC5,,0.0370296724140644,0.0191929768770933,0.0281113246455788,0.0281113246455788,0.0191929768770933,human,UP
NCL,,0.0280723273754119,,0.0280723273754119,0.0280723273754119,,human,UP
VCAN,-0.0128749459981918,,0.0685194209218025,0.0278222374618053,0.0278222374618053,0.0685194209218025,human,UP
LMAN2,0.0277956966310739,,,0.0277956966310739,0.0277956966310739,,human,UP
UQCRC1,,0.0276534911245107,,0.0276534911245107,0.0276534911245107,,human,UP
TMBIM6,0.0177797321230173,0.0372516773641109,,0.0275157047435641,0.0275157047435641,,human,UP
GPNMB,,,0.0273741539567708,0.0273741539567708,0.0273741539567708,0.0273741539567708,human,UP
PRG2,0.0273704659193754,,,0.0273704659193754,0.0273704659193754,,human,UP
PSME1,,0.0345723032951355,0.0198432654142379,0.0272077843546867,0.0272077843546867,0.0198432654142379,human,UP
S100A13,,,0.0270868465304374,0.0270868465304374,0.0270868465304374,0.0270868465304374,human,UP
BMI1,,0.0270478595048189,,0.0270478595048189,0.0270478595048189,,human,UP
HNRNPK,,0.0270054712891578,,0.0270054712891578,0.0270054712891578,,human,UP
CREG1,,0.0118393208831548,0.0420508421957492,0.026945081539452,0.026945081539452,0.0420508421957492,human,UP
GHITM,,0.0268611162900924,,0.0268611162900924,0.0268611162900924,,human,UP
PCOLCE,,,0.0267725251615047,0.0267725251615047,0.0267725251615047,0.0267725251615047,human,UP
EIF3K,0.0264566168189048,,,0.0264566168189048,0.0264566168189048,,human,UP
SDCBP,,0.0144572770223021,0.0382646843791008,0.0263609807007014,0.0263609807007014,0.0382646843791008,human,UP
PAM,,,0.0263194069266319,0.0263194069266319,0.0263194069266319,0.0263194069266319,human,UP
SLC2A3,0.0262581575661897,,,0.0262581575661897,0.0262581575661897,,human,UP
GAPDH,0.0466664098203182,0.0496435388922691,-0.0181777663528919,0.0260440607865651,0.0466664098203182,-0.0181777663528919,human,UP
SEC61B,0.0238487105816602,0.0278718955814838,,0.025860303081572,0.025860303081572,,human,UP
ERAP2,0.0257747620344162,,,0.0257747620344162,0.0257747620344162,,human,UP
OLFML2B,,,0.025761142373085,0.025761142373085,0.025761142373085,0.025761142373085,human,UP
CTSL,,,0.0255963765084743,0.0255963765084743,0.0255963765084743,0.0255963765084743,human,UP
DDX5,0.0125651378184556,0.0384984873235225,,0.0255318125709891,0.0255318125709891,,human,UP
CEMIP,,,0.0255208704620599,0.0255208704620599,0.0255208704620599,0.0255208704620599,human,UP
NME1,,0.0253659319132566,,0.0253659319132566,0.0253659319132566,,human,UP
DAD1,0.0294185522943735,0.0335324555635452,0.0128340497612953,0.0252616858730713,0.0294185522943735,0.0128340497612953,human,UP
ITM2B,-0.0158116277307271,,0.0663022622466087,0.0252453172579407,0.0252453172579407,0.0663022622466087,human,UP
UBA52,0.0321802981197834,0.0226458273828029,0.0208367463201284,0.0252209572742382,0.0226458273828029,0.0208367463201284,human,UP
VAT1,,,0.0250431951135396,0.0250431951135396,0.0250431951135396,0.0250431951135396,human,UP
EIF3H,,0.0283582881093025,0.0215613506734371,0.0249598193913698,0.0249598193913698,0.0215613506734371,human,UP
NUPR1,,,0.0248350389301776,0.0248350389301776,0.0248350389301776,0.0248350389301776,human,UP
DDOST,,0.0309362094849348,0.018551779910922,0.0247439946979284,0.0247439946979284,0.018551779910922,human,UP
LUM,,,0.0247252583503723,0.0247252583503723,0.0247252583503723,0.0247252583503723,human,UP
C1R,,,0.0247234348207712,0.0247234348207712,0.0247234348207712,0.0247234348207712,human,UP
PSAP,0.0129452645778656,0.0294062066823244,0.0317686051130294,0.0247066921244064,0.0294062066823244,0.0317686051130294,human,UP
PSMA6,,0.0246774014085531,,0.0246774014085531,0.0246774014085531,,human,UP
NDUFA1,,0.0279652662575244,0.0213526301085948,0.0246589481830596,0.0246589481830596,0.0213526301085948,human,UP
FBXW7,,0.0246031917631626,,0.0246031917631626,0.0246031917631626,,human,UP
NDUFA13,,0.0278581548482179,0.0209612976759672,0.0244097262620925,0.0244097262620925,0.0209612976759672,human,UP
HOXA5,,,0.0243612136691808,0.0243612136691808,0.0243612136691808,0.0243612136691808,human,UP
HSPA1A,0.0336934067308902,0.0149112520739436,,0.0243023294024169,0.0243023294024169,,human,UP
ARL8B,,0.0241615641862154,,0.0241615641862154,0.0241615641862154,,human,UP
NDUFB1,,0.024069869890809,,0.024069869890809,0.024069869890809,,human,UP
CD46,0.0240295119583606,,,0.0240295119583606,0.0240295119583606,,human,UP
BTBD3,0.031546164304018,0.0163190532475709,,0.0239326087757945,0.0239326087757945,,human,UP
CD248,,,0.0239253900945186,0.0239253900945186,0.0239253900945186,0.0239253900945186,human,UP
RPS6,0.0277147311717271,0.0200867969542741,,0.0239007640630006,0.0239007640630006,,human,UP
DPEP1,0.0238981023430824,,,0.0238981023430824,0.0238981023430824,,human,UP
RHOH,0.0238675735890865,,,0.0238675735890865,0.0238675735890865,,human,UP
PEBP1,,,0.0238179098814725,0.0238179098814725,0.0238179098814725,0.0238179098814725,human,UP
ISG20,,0.023776726797223,,0.023776726797223,0.023776726797223,,human,UP
RPS25,0.0143185285851359,0.0239934027194976,0.032653585076332,0.0236551721269885,0.0239934027194976,0.032653585076332,human,UP
CRELD2,,0.023585544899106,,0.023585544899106,0.023585544899106,,human,UP
SEC61A1,,0.023556899279356,,0.023556899279356,0.023556899279356,,human,UP
NSA2,,0.0235186945647001,,0.0235186945647001,0.0235186945647001,,human,UP
ARID5B,,0.0234588049352169,,0.0234588049352169,0.0234588049352169,,human,UP
DYNLL1,,0.0234376117587089,,0.0234376117587089,0.0234376117587089,,human,UP
IFI30,0.0271379277110099,,0.0194957442581653,0.0233168359845876,0.0233168359845876,0.0194957442581653,human,UP
PPP1R15A,0.0231623873114585,,,0.0231623873114585,0.0231623873114585,,human,UP
PPA1,,0.031506061553955,0.0148073956370353,0.0231567285954952,0.0231567285954952,0.0148073956370353,human,UP
OAT,,0.0188254360109567,0.0274122990667819,0.0231188675388693,0.0231188675388693,0.0274122990667819,human,UP
EPX,0.0231094751507043,,,0.0231094751507043,0.0231094751507043,,human,UP
CYBA,0.0260295439511537,0.0201719123870134,,0.0231007281690835,0.0231007281690835,,human,UP
GSTP1,0.0230510849505662,,,0.0230510849505662,0.0230510849505662,,human,UP
SUGCT,,,0.0230345036834478,0.0230345036834478,0.0230345036834478,0.0230345036834478,human,UP
CYB5R3,,,0.0230133272707462,0.0230133272707462,0.0230133272707462,0.0230133272707462,human,UP
NME2,0.0229465011507272,,,0.0229465011507272,0.0229465011507272,,human,UP
CXCR4,,0.0227888077497482,,0.0227888077497482,0.0227888077497482,,human,UP
DDX21,,0.0227577984333038,,0.0227577984333038,0.0227577984333038,,human,UP
HNRNPAB,,0.0227423477917909,,0.0227423477917909,0.0227423477917909,,human,UP
C1orf54,,,0.0226983781903982,0.0226983781903982,0.0226983781903982,0.0226983781903982,human,UP
GBA3,0.0226835049688816,,,0.0226835049688816,0.0226835049688816,,human,UP
RPL23A,0.0135109592229127,0.0316296480596065,,0.0225703036412596,0.0225703036412596,,human,UP
SERP1,,0.0224884040653705,,0.0224884040653705,0.0224884040653705,,human,UP
UGCG,,,0.02241768874228,0.02241768874228,0.02241768874228,0.02241768874228,human,UP
DUSP5,,0.0223555881530046,,0.0223555881530046,0.0223555881530046,,human,UP
DUSP1,0.0223430767655372,,,0.0223430767655372,0.0223430767655372,,human,UP
LITAF,,0.0223380178213119,,0.0223380178213119,0.0223380178213119,,human,UP
SEC13,,0.0223281197249889,,0.0223281197249889,0.0223281197249889,,human,UP
GABARAP,-0.0125738335773348,0.02124834805727,0.0582246109843254,0.0222997084880868,0.02124834805727,0.0582246109843254,human,UP
TXN,0.0222864560782909,,,0.0222864560782909,0.0222864560782909,,human,UP
HMGB2,,0.0222664512693882,,0.0222664512693882,0.0222664512693882,,human,UP
