gene_symbol,logfc_dz:925,logfc_dz:927,logfc_dz:926,logfc_dz:928,mean_logfc,median_logfc,common_experiment,organism,signature_type
ATF4,0.0267872940748929,0.0192150212824344,0.0333659425377845,0.0149417286738753,0.0235774966422468,0.0230011576786637,0.0333659425377845,human,UP
PLIN1,0.0132830683141946,0.0367428287863731,0.0204658340662717,,0.0234972437222798,0.0204658340662717,0.0204658340662717,human,UP
TUBB,,0.0237875431776046,0.017429431900382,0.0288948900997638,0.0233706217259168,0.0237875431776046,0.017429431900382,human,UP
TUBA4A,0.014768797904253,,0.0318367108702659,,0.0233027543872594,0.0233027543872594,0.0318367108702659,human,UP
CA2,,0.023284837603569,,,0.023284837603569,0.023284837603569,,human,UP
EDF1,0.0098986085504293,0.0226748511195182,0.0364790447056293,0.0239186696708202,0.0232427935115993,0.0232967603951692,0.0364790447056293,human,UP
CAP1,,0.015524766407907,,0.0307005140930414,0.0231126402504742,0.0231126402504742,,human,UP
CNN1,,,0.0230803526937961,,0.0230803526937961,0.0230803526937961,0.0230803526937961,human,UP
RPL37A,0.0230680350214242,,,,0.0230680350214242,0.0230680350214242,,human,UP
PPT1,,,,0.0230408683419227,0.0230408683419227,0.0230408683419227,,human,UP
PSMB3,0.0104088401421904,0.0284634381532669,0.0234785173088312,0.029391948133707,0.0229356859344989,0.025970977731049,0.0234785173088312,human,UP
ARPC2,0.0206419862806797,0.0118000721558928,,0.0350160114467144,0.0224860232944289,0.0206419862806797,,human,UP
SLC25A5,,0.0151474494487047,0.0272354874759912,0.0249090772122144,0.0224306713789701,0.0249090772122144,0.0272354874759912,human,UP
AACS,,,0.0224162340164184,,0.0224162340164184,0.0224162340164184,0.0224162340164184,human,UP
SOD1,0.0223435554653406,,,,0.0223435554653406,0.0223435554653406,,human,UP
TXN,0.0365042947232723,0.0116771636530756,0.0188702214509248,0.0214685760438442,0.0221300639677792,0.0201693987473845,0.0188702214509248,human,UP
EIF3G,0.0215644612908363,0.0192432962357997,0.0354340448975563,0.0119310617446899,0.0220432160422205,0.020403878763318,0.0354340448975563,human,UP
MSN,,0.0190834440290927,,0.0249545834958553,0.022019013762474,0.022019013762474,,human,UP
PSMB4,0.028952257707715,0.0102495616301894,0.0258293263614177,0.0224752277135849,0.0218765933532267,0.0241522770375013,0.0258293263614177,human,UP
HLA-DRA,0.0565165244042873,0.0209453348070383,-0.0158929005265235,0.0258164759725332,0.0218463586643338,0.0233809053897857,-0.0158929005265235,human,UP
CD14,0.0217312090098857,,,,0.0217312090098857,0.0217312090098857,,human,UP
CHCHD2,0.0221196170896291,0.024701477959752,0.0200234092772007,0.0198851898312568,0.0216824235394597,0.0210715131834149,0.0200234092772007,human,UP
COL15A1,,0.0172511450946331,,0.0260135177522897,0.0216323314234614,0.0216323314234614,,human,UP
LAP3,0.0113957356661558,0.021789189428091,,0.0315799824893474,0.0215883025278647,0.021789189428091,,human,UP
SCD,,0.0293900724500417,0.0137835890054702,,0.021586830727756,0.021586830727756,0.0137835890054702,human,UP
NHP2,0.0139543237164616,0.0166096594184637,0.0240747239440679,0.0311935264617204,0.0214580583851784,0.0203421916812658,0.0240747239440679,human,UP
NPC2,,,0.0214281752705574,,0.0214281752705574,0.0214281752705574,0.0214281752705574,human,UP
SNRPG,0.0257624890655279,0.0145747987553477,,0.0238137412816286,0.0213836763675014,0.0238137412816286,,human,UP
GLTP,0.0212606657296419,,,,0.0212606657296419,0.0212606657296419,,human,UP
LCP1,,0.0114312786608934,,0.0309871528297662,0.0212092157453298,0.0212092157453298,,human,UP
PMVK,,,0.0210557002574205,,0.0210557002574205,0.0210557002574205,0.0210557002574205,human,UP
G0S2,0.0147113529965281,0.0277542117983102,0.0204406026750803,,0.0209687224899729,0.0204406026750803,0.0204406026750803,human,UP
F13A1,0.0200648214668035,,,0.0218232199549675,0.0209440207108855,0.0209440207108855,,human,UP
APOC1,,,0.0208441969007253,,0.0208441969007253,0.0208441969007253,0.0208441969007253,human,UP
GPX1,0.0119597762823104,0.0277762450277805,0.0227566771209239,0.0208025705069303,0.0208238172344863,0.0217796238139271,0.0227566771209239,human,UP
COX6B1,0.0181600525975227,0.0110960900783538,0.0228207074105739,0.0312133003026247,0.0208225375972688,0.0204903800040483,0.0228207074105739,human,UP
EEF1A1,0.0206479132175445,,,,0.0206479132175445,0.0206479132175445,,human,UP
TUBB3,0.0159559082239866,0.014721100218594,0.0246670022606849,0.0269859377294778,0.0205824871081858,0.0203114552423357,0.0246670022606849,human,UP
VAMP8,,,0.0255657695233821,0.0155220068991184,0.0205438882112503,0.0205438882112503,0.0255657695233821,human,UP
HLA-E,0.0305021908134222,0.0104064419865608,,,0.0204543163999915,0.0204543163999915,,human,UP
ARPC3,0.0183456763625144,,,0.0222657732665538,0.0203057248145341,0.0203057248145341,,human,UP
NUAK1,,,0.02027771435678,,0.02027771435678,0.02027771435678,0.02027771435678,human,UP
MYCBP2,,,0.0232046786695718,0.0170345921069383,0.0201196353882551,0.0201196353882551,0.0232046786695718,human,UP
MT1M,,0.0179488603025674,,0.022203417494893,0.0200761388987302,0.0200761388987302,,human,UP
