"SYMBOL","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
CLTC,0.000188968090447433,-0.114257807106182,0.36,0.368,1
TMBIM4,0.000189586548025185,-0.191981172475441,0.451,0.485,1
RRP12,0.00019508856807399,0.192247079813634,0.154,0.091,1
ISOC2,0.000195717238377637,-0.454027214872438,0.232,0.349,1
P4HA2,0.000199821874942405,0.189948226715125,0.176,0.096,1
IRAK2,0.000199877257781211,0.280045389767957,0.207,0.095,1
MAOA,0.000203582146810381,-0.435414980466375,0.193,0.306,1
LDOC1,0.000203875414783745,-0.166635290749635,0.09,0.135,1
MRPS17,0.000204115612166175,-0.185288392257475,0.151,0.207,1
ESAM,0.000207703451782797,-0.341445233456639,0.514,0.6,1
B4GALT7,0.000207739347065387,-0.0718862529645011,0.08,0.11,1
SAMD4A,0.000208308544869435,0.301790953780881,0.321,0.203,1
CLCN3,0.000214329811319903,-0.141267394905988,0.2,0.236,1
LYSMD2,0.000216506697730806,-0.135138278911784,0.14,0.169,1
SELENON,0.000222250106087823,-0.115935645422968,0.237,0.264,1
CSF3,0.000222750562837947,0.592540867066868,0.138,0.036,1
NIPSNAP2,0.000228429021428789,-0.134019202309952,0.193,0.211,1
ANGPT2,0.000228682462705186,0.134380902273144,0.617,0.517,1
RBBP4,0.000229921567447197,-0.35422494728243,0.322,0.401,1
PMAIP1,0.000231775345301995,0.444327493958494,0.406,0.259,1
SMARCA5,0.000235522884824672,-0.0555746831179125,0.388,0.402,1
BCL2L11,0.000236907545539758,0.0746152069441454,0.21,0.157,1
TNC,0.00023714426560629,-0.182907923769311,0.18,0.244,1
DCTPP1,0.000238751969682935,-0.212599611930562,0.145,0.211,1
CHD2,0.000238827383751292,0.387626754059777,0.491,0.372,1
SCCPDH,0.000240369337823222,-0.0216997576474945,0.13,0.144,1
UBL5,0.000241771148880063,-0.345731404655468,0.661,0.746,1
TNFRSF12A,0.00024331823705673,0.399454037382123,0.383,0.276,1
AASDHPPT,0.000253479857256719,-0.161414510953692,0.155,0.2,1
ATP5MC1,0.000258870640654435,-0.318387985218527,0.404,0.473,1
TSC22D3,0.000260149082092087,0.551012442981825,0.359,0.24,1
ACTB,0.000260787576873998,-0.19596285487234,0.914,0.93,1
GPRC5A,0.000264244077360121,0.15102701864788,0.17,0.11,1
NHLRC2,0.000274126514849628,-0.108887576931239,0.106,0.13,1
COPZ1,0.00027422812687332,-0.243271368845847,0.259,0.299,1
FAM241A,0.000281785610505275,0.295523814346187,0.427,0.365,1
FOSB,0.000288464404206447,0.287375451519101,0.681,0.644,1
POGZ,0.000289526903577164,-0.028507131641923,0.242,0.227,1
SLIRP,0.000292278241851025,-0.355485444361494,0.434,0.53,1
RNF213,0.000295148099854753,-0.134045865034241,0.287,0.312,1
MLEC,0.000295274254457684,-0.229837855633524,0.454,0.524,1
TMEM230,0.000295667554306388,-0.279852715890137,0.329,0.402,1
RPL26L1,0.000298556383437504,-0.319890632151613,0.249,0.315,1
MAFF,0.000307099413391956,0.452241452060073,0.558,0.406,1
SEPHS1,0.000308181868025201,-0.072866321790821,0.133,0.169,1
PLAT,0.000311294457164642,0.0825582247367933,0.176,0.114,1
DAZAP2,0.000312050247985068,-0.0472100880473075,0.365,0.345,1
RPL13A,0.000315257158568071,0.220517691081108,0.815,0.811,1
MEDAG,0.0003170692326746,0.211368881378723,0.159,0.084,1
PLEKHO1,0.000325585711976988,0.294559914949899,0.493,0.411,1
PLCB4,0.000328849511006933,0.0223244629485787,0.211,0.229,1
RASD1,0.000329430073390218,0.150797797152661,0.214,0.172,1
SNHG25,0.000331098473469601,-0.017228582128676,0.293,0.308,1
PCAT19,0.00033116248051096,0.0613810852356107,0.59,0.583,1
RPS5,0.000331480734504418,-0.0671074620392877,0.861,0.875,1
TIPARP,0.000336018351078373,0.452576875607867,0.388,0.244,1
PIP4K2A,0.000340041556360431,0.0284561036273701,0.154,0.141,1
PYURF,0.000342851545765005,-0.282636965124209,0.392,0.451,1
TBC1D1,0.00034525411829841,-0.103525444360689,0.203,0.2,1
IMP3,0.000352590453235041,-0.292946090317946,0.202,0.283,1
GRAMD2B,0.000352815430446817,0.184089847136922,0.135,0.078,1
NRIP1,0.000359010994791991,0.106414433445613,0.417,0.345,1
PSMB1,0.000361653124365172,-0.171744804169055,0.569,0.598,1
HLA-DRB1,0.000361947374289735,-0.40658074501585,0.465,0.53,1
EXOSC9,0.000362133058134018,-0.0276217815351221,0.09,0.112,1
CTSO,0.000363402054849448,-0.126878721621374,0.122,0.143,1
PDXDC1,0.000368539941915311,0.00719993237418759,0.205,0.18,1
RPL35,0.000374419228050844,-0.286004744230893,0.91,0.931,1
DYNLL1,0.000378465571773788,-0.360717011109505,0.739,0.803,1
IDI1,0.000381323136520887,0.300647206069861,0.327,0.252,1
C1orf131,0.000383036996498364,-0.204367554627774,0.089,0.144,1
ELOB,0.000383882904250129,-0.31839826414753,0.688,0.742,1
COA3,0.000384300369432838,-0.231016274751166,0.165,0.253,1
ARPC4,0.000385832789842187,-0.26830755091894,0.292,0.368,1
BHLHE40,0.000394286202524735,0.228564918221147,0.546,0.485,1
CLEC2B,0.000394590222100891,0.366028969588104,0.693,0.627,1
PRKACA,0.000395046199208854,-0.0195830020056507,0.179,0.17,1
XRCC5,0.000395947171565864,-0.240449702105669,0.449,0.497,1
CKLF,0.000408998832719358,-0.350446243334415,0.3,0.39,1
SOCS5,0.000424882885540006,0.271062316617741,0.287,0.2,1
NDUFA3,0.000427838152506202,-0.324269317127278,0.421,0.515,1
LSM6,0.00043133468503074,-0.232365028615557,0.245,0.309,1
MED16,0.000434246543163063,-0.090903184963696,0.1,0.118,1
TMX1,0.000434557652653387,-0.262256785311084,0.218,0.29,1
LIPA,0.000440522904428596,-0.107821198982793,0.145,0.191,1
YWHAE,0.000449174478065068,-0.190640814334947,0.747,0.782,1
MT-ATP8,0.000452054245982253,-0.608259529397026,0.415,0.56,1
EEF1D,0.000454809595319277,-0.00461985410220889,0.742,0.755,1
C1QBP,0.000454906488433438,-0.25284493137853,0.426,0.51,1
LSG1,0.000456038613689942,-0.0615571941336073,0.168,0.178,1
TAGLN2,0.000479407762269207,0.271932508161288,0.759,0.691,1
TNFAIP2,0.000498584853737707,0.430629608754019,0.302,0.193,1
GTF2B,0.000500505540268044,0.186703715690087,0.244,0.202,1
MALSU1,0.000500508847980922,-0.152514223573184,0.159,0.218,1
FIS1,0.000502414945233394,-0.433040220967096,0.506,0.594,1
RPL7A,0.000513307861060761,-0.0735603472139985,0.935,0.948,1
NCBP2,0.000518018904538845,-0.131767997411245,0.21,0.231,1
LSM5,0.00052889258220717,-0.363812074229293,0.302,0.395,1
STT3A,0.000529474070662604,-0.0690620624174808,0.15,0.144,1
UBALD2,0.000530616690013495,0.188714028706223,0.399,0.331,1
ECSCR,0.000551474622351507,-0.0979041061216741,0.494,0.524,1
CYP1B1,0.000554933782124217,0.140256502975137,0.16,0.148,1
COPS5,0.000567526337933629,-0.18729039370053,0.206,0.257,1
WDR83OS,0.000580928620411213,-0.148208974939628,0.549,0.568,1
HSPA6,0.000589638785492867,1.71845906649187,0.337,0.177,1
PAICS,0.00059208771215304,-0.249351847360094,0.164,0.224,1
IGFBP3,0.000593165807483931,0.721328125070569,0.263,0.169,1
VAMP5,0.000593907047297017,-0.338778851995059,0.495,0.585,1
MXD1,0.00060642827334796,0.279325156151457,0.233,0.137,1
ATP2A2,0.000607362440335393,-0.00469622689274163,0.338,0.31,1
FLT4,0.000609740944557406,-0.0714954759916552,0.116,0.15,1
ZBTB16,0.000619417492756025,0.247994565706752,0.119,0.042,1
NFIC,0.000626451015239979,-0.0638866908622164,0.387,0.395,1
AC009107.2,0.000627611685159875,-0.0982508991804302,0.115,0.123,1
EPHB4,0.0006375845126339,-0.0852070893686757,0.18,0.207,1
LRMDA,0.000637801531357974,-0.127783238847985,0.169,0.198,1
PPP2R5A,0.000640554959956141,-0.0527920419737886,0.234,0.268,1
RPS24,0.000645073211979731,-0.202781826475695,0.979,0.979,1
MSANTD3,0.00065233087163667,0.212484298075026,0.292,0.214,1
HINT2,0.000656936263115856,-0.197151759288061,0.16,0.236,1
LRRC8C,0.000661260024557484,0.212824407984676,0.299,0.232,1
FBN1,0.000661394124605234,0.0622825811530594,0.182,0.157,1
MMRN1,0.000668347568556162,0.355125778832852,0.445,0.44,1
SEMA3F,0.000673068933139838,-0.0159910138944968,0.232,0.248,1
GGA1,0.000674598627797306,0.0223838689316165,0.136,0.13,1
TCP1,0.000676702372700744,0.249923523255048,0.503,0.448,1
F2RL3,0.0006768112372117,0.20805157333156,0.151,0.078,1
ALG5,0.000677839349788549,-0.139374724723376,0.234,0.267,1
NREP,0.000682965395368824,-0.384905089512346,0.429,0.514,1
COX6A1,0.000683275715008063,-0.260337720693824,0.636,0.681,1
MTRNR2L12,0.000684393782345018,0.223629216838271,0.509,0.544,1
EIF6,0.000691473221298555,-0.233673683959765,0.336,0.395,1
RNF7,0.000692177530788549,-0.392056111293497,0.509,0.58,1
TBX3,0.000698706902037701,0.45934522933489,0.339,0.209,1
NTHL1,0.000700042760858687,-0.183453879524159,0.12,0.175,1
ATL3,0.000704762303164558,-0.173631034130479,0.21,0.249,1
TXNL4A,0.00070560844705117,-0.280226869905522,0.348,0.395,1
GRN,0.000719712952295784,-0.247799991478748,0.47,0.546,1
SERPINB1,0.0007198349057219,0.259157288161817,0.356,0.302,1
THUMPD1,0.000720213192793536,-0.0279462629116132,0.233,0.236,1
ARPC1B,0.000720316486812427,-0.247534526484147,0.572,0.617,1
THY1,0.000724472572017537,-0.475203105189485,0.463,0.58,1
GADD45G,0.00074475388406903,-0.0653936546466507,0.275,0.286,1
CKS2,0.000745790732127621,0.104921454793264,0.502,0.469,1
RPL23A,0.000756894813087207,-0.163908307851607,0.863,0.883,1
MGST2,0.000757876042169461,-0.215919644414174,0.501,0.559,1
SERF2,0.000761945503881271,-0.242202759840094,0.887,0.906,1
PET100,0.000762591279186857,-0.324073223602164,0.478,0.569,1
CLDN15,0.000768349730423856,0.0199284237770746,0.195,0.189,1
RETREG2,0.000778206775250665,-0.0485117757804205,0.105,0.104,1
ATP5F1A,0.00078359256009282,-0.188355441419671,0.365,0.417,1
FNDC3A,0.000800141864534838,0.111521142207005,0.349,0.322,1
APRT,0.000807239976143017,-0.201115069547092,0.514,0.554,1
EMC7,0.000809636634894621,-0.160376679695224,0.265,0.279,1
FUNDC1,0.000822169528043374,-0.0781065062212606,0.062,0.101,1
FBXO32,0.000823904672720637,0.114663105491773,0.126,0.094,1
HHEX,0.000840019303357535,-0.0509869429095318,0.22,0.242,1
EIF5A,0.000843709115193357,-0.254152813146578,0.548,0.574,1
SELENOP,0.000849051380851784,-0.231662279715831,0.282,0.365,1
FKBP4,0.000858319832109137,0.334180267805946,0.328,0.263,1
PSMC3,0.00086427289146671,-0.191462867953909,0.3,0.339,1
XPOT,0.000872359983323901,-0.0168391319507247,0.128,0.132,1
KRTCAP2,0.000876408904404017,-0.222802140228988,0.558,0.622,1
PSMB2,0.000879752217333712,-0.27289968689976,0.406,0.446,1
NARS,0.00088890042733388,-0.125731597850463,0.259,0.288,1
UIMC1,0.000890072805150948,-0.116581873131188,0.109,0.107,1
RAB11A,0.000898358801101855,-0.182831565178136,0.537,0.564,1
NHP2,0.00090964835515412,-0.409868465845791,0.403,0.5,1
MEIS2,0.000911005597615842,-0.235578283731942,0.351,0.413,1
FAM111A,0.000913915034720938,-0.244927218626728,0.127,0.193,1
PSMB9,0.000931096745192176,-0.331369829374579,0.28,0.365,1
SOX18,0.000949650218971858,-0.611376188885366,0.392,0.569,1
SSR4,0.00095827667133065,-0.0534790191568537,0.691,0.688,1
BTG2,0.000961680171008089,0.366545226816127,0.408,0.302,1
TRAPPC5,0.000964334049555306,-0.187174277025172,0.414,0.456,1
ITIH5,0.000966986390971595,-0.200515418770528,0.224,0.285,1
ZDHHC5,0.000971800346431202,-0.0198827761830241,0.174,0.175,1
SNRNP40,0.000982567508162909,-0.281069515732703,0.143,0.236,1
RPP21,0.000984044354394575,-0.153923807680182,0.241,0.287,1
PURA,0.000990378422915492,0.00846783438129584,0.281,0.276,1
BTG3,0.00101132347012921,0.232041620524771,0.35,0.266,1
CGNL1,0.00101298124301724,-0.186466794171883,0.199,0.25,1
AK2,0.00101311696212135,-0.180747208425848,0.255,0.294,1
MT-ND4,0.00101351896931166,0.00283926964253833,0.953,0.941,1
GIMAP1,0.0010204897457156,-0.158282707266847,0.186,0.237,1
HMGN2,0.00102718543945789,-0.626700714913152,0.494,0.575,1
TMEM258,0.00103379053707078,-0.289782934267518,0.58,0.665,1
TM2D3,0.00103609590509749,-0.0476856368320336,0.176,0.179,1
ZFAND2A,0.00103778507194391,0.815878616012945,0.42,0.307,1
TXNIP,0.0010464634316304,0.0319407042477069,0.357,0.375,1
RSL1D1,0.00106040159568745,-0.00879488605729728,0.424,0.429,1
YIPF5,0.00108813633389186,-0.0323308930315998,0.196,0.207,1
IDE,0.0010944997631528,-0.128223428939707,0.09,0.105,1
TOMM22,0.00110833550897136,-0.13580848230646,0.29,0.314,1
IFI44,0.00110970684918708,-0.0866680534561844,0.186,0.236,1
ARHGEF17,0.00111466488392311,0.05770191133505,0.1,0.076,1
MTIF3,0.00111550427912052,-0.245829283952827,0.224,0.289,1
SNRPD1,0.00111706715079285,-0.39647394223423,0.431,0.517,1
BEX2,0.00112006770923633,-0.120728731677917,0.117,0.128,1
MRPS34,0.00112298025472508,-0.312293407965252,0.276,0.363,1
BTBD3,0.00114113721397364,-0.0508387382930597,0.188,0.197,1
HERC2,0.0011516475866754,-0.0941710855357876,0.247,0.28,1
MED21,0.00115246547957623,-0.0909452329235119,0.204,0.222,1
SLK,0.00116765385167748,0.380977619681055,0.389,0.279,1
RPS19BP1,0.00117073478354002,-0.294332620419562,0.335,0.399,1
RBX1,0.00117123842549617,-0.46253512393244,0.521,0.613,1
WDR18,0.00118372355464772,-0.172981380518228,0.113,0.164,1
HIVEP2,0.00119226150478275,0.15290147254115,0.266,0.178,1
SERINC1,0.00120596084533611,0.0342163695536475,0.418,0.399,1
CFAP97,0.00122282240011694,-0.10862762338078,0.241,0.279,1
RNF187,0.00123659159297992,-0.20655259881915,0.179,0.241,1
ZNF281,0.00123807457725346,0.343405181284306,0.32,0.194,1
RHOBTB1,0.00124499034402914,-0.097759474100395,0.069,0.103,1
PGF,0.00125038877360347,-0.0225870885480699,0.131,0.092,1
HBS1L,0.00125328015818769,-0.0264492311998138,0.16,0.148,1
JAK1,0.00126457722887643,0.503235636790019,0.625,0.513,1
COA6,0.00128196920997709,-0.102289371729297,0.162,0.204,1
EDEM2,0.00130577090233594,-0.0977735722727671,0.076,0.112,1
PDCD5,0.00131750089361197,-0.34470316945985,0.402,0.489,1
MIDN,0.00132938104944682,0.391657527807049,0.563,0.474,1
ATP11C,0.0013345859775489,-0.0124611487671499,0.205,0.205,1
NDUFB10,0.00135601233787694,-0.256364943453495,0.44,0.517,1
GCH1,0.0013622010296395,0.118203034167841,0.153,0.096,1
DUSP11,0.00136271623717567,-0.134172589124943,0.165,0.212,1
RRAGA,0.00137264034781397,-0.330456817807543,0.34,0.413,1
RPL24,0.00137272337643699,-0.0808458135576355,0.933,0.938,1
SCP2,0.00137847943065915,-0.215140696802999,0.367,0.422,1
GASK1B,0.00139591421231234,-0.114323735829945,0.394,0.422,1
ENO1,0.00139908644795638,-0.140753537347017,0.591,0.609,1
SNHG3,0.00140211424930278,0.247349690784349,0.212,0.131,1
SMAD3,0.0014134964545156,0.411445918676907,0.302,0.154,1
LCN6,0.00142445773635705,0.212992143970188,0.116,0.058,1
EP400,0.00142755329324508,-0.0042792463787808,0.133,0.121,1
NEDD4L,0.00144033475384572,0.0916091530487795,0.121,0.088,1
TRIB1,0.00144130517910071,0.433835093727858,0.45,0.32,1
IL10RB,0.00144494226085217,-0.236919651083014,0.137,0.178,1
DCUN1D3,0.00144638270081825,0.167756439262976,0.198,0.13,1
RASGEF1B,0.00146031425925105,0.299938776990913,0.183,0.088,1
EIF2S3,0.00146304448387296,-0.04475889448934,0.396,0.379,1
NNMT,0.00149078656460814,0.253722062180565,0.631,0.603,1
BEX3,0.00150394723039464,-0.304809016649795,0.529,0.572,1
MPHOSPH8,0.00151526203234832,0.000760673732930761,0.306,0.32,1
BRD3,0.00152394751077336,-0.0856030789907419,0.141,0.141,1
MEF2A,0.00153125367615511,0.225731696570079,0.49,0.436,1
AP1S2,0.00153941444054975,-0.314578859172639,0.45,0.506,1
EMC6,0.00154634691813529,-0.12970671248603,0.273,0.303,1
PRDX3,0.00155972100607373,-0.128999353103757,0.255,0.282,1
MED31,0.00157030298310593,-0.168334268184337,0.191,0.247,1
VMA21,0.00158460078148513,-0.0965976930882722,0.211,0.241,1
SLC4A7,0.00159507790337489,0.139357880020246,0.449,0.352,1
CLIC4,0.00159597486734112,-0.0413823405371518,0.471,0.464,1
JUN,0.00160323015913036,0.127436571327709,0.783,0.778,1
MME,0.00160403573825371,0.0661441557586049,0.177,0.16,1
EI24,0.00161213080634702,-0.215015282449341,0.235,0.288,1
DFFA,0.00161687574323975,-0.103616748117185,0.169,0.19,1
CNPY2,0.00161887902811339,-0.256068724169935,0.423,0.485,1
CLU,0.00162444054150084,0.117732305208173,0.218,0.232,1
CYYR1,0.00163720836172112,-0.132252768331873,0.377,0.396,1
FEZ2,0.00164059811937808,-0.0166465486855893,0.32,0.309,1
STAB1,0.00164121119240354,-0.102343167901896,0.243,0.286,1
HIBCH,0.00164472789630672,0.107349811555982,0.199,0.171,1
KAT7,0.00165053772888104,-0.0579521531784106,0.137,0.148,1
FGD5-AS1,0.00166555893731894,-0.161713431685942,0.254,0.297,1
PTTG1IP,0.00167902928682875,-0.0182113737809351,0.546,0.533,1
RPL37A,0.00167998136307556,0.0709164325793066,0.877,0.899,1
CYB5B,0.00169294708201862,-0.162154194273801,0.319,0.36,1
FAM110D,0.00169769202710912,-0.412719029737714,0.153,0.286,1
MNAT1,0.00169818919341392,-0.0699781204200814,0.146,0.171,1
SLC20A1,0.00169963528499143,0.0284134724114703,0.272,0.255,1
PDCD10,0.0017235276010392,-0.240041860323152,0.281,0.328,1
FKBP5,0.00174043528510302,0.231115949224901,0.136,0.058,1
RAPH1,0.00174215609812456,0.261144873796782,0.208,0.117,1
ACTN4,0.00175368910030762,-0.120988299844573,0.68,0.712,1
SSBP4,0.00177457931543216,-0.152697203239457,0.353,0.394,1
HADHB,0.00182294381306767,-0.135298303646261,0.263,0.29,1
BCAS2,0.00183255306243327,-0.0749215583054779,0.215,0.244,1
ZNF518A,0.00185559712868566,-0.116279860014276,0.119,0.14,1
GPBP1,0.00188708008835517,0.394783898286095,0.572,0.473,1
CSGALNACT1,0.00188989066353205,-0.148427743356589,0.133,0.15,1
RPL34,0.00192235779782279,-0.166410970809273,0.952,0.97,1
LGALS9,0.00192449502584019,-0.352735773701643,0.217,0.314,1
CDC42,0.00192470490436062,-0.0321770185472952,0.758,0.748,1
SMIM30,0.00192945325718858,-0.248046292098923,0.183,0.244,1
GTF2I,0.00193603969126704,-0.077111677274821,0.459,0.472,1
SPOCK1,0.00194825515657332,-0.118147603560145,0.133,0.15,1
GATA2-AS1,0.00194825632359086,-0.0111633012099803,0.101,0.118,1
SPRYD7,0.00195141316225791,-0.0728090483946011,0.095,0.12,1
SLC5A3,0.00195867157009886,0.168955161159131,0.43,0.336,1
EGLN1,0.0019765212630279,-0.098144562225486,0.256,0.271,1
SPARCL1,0.00198515820289389,-0.100159425936226,0.859,0.858,1
FLI1,0.00200201465842002,-0.119792684542031,0.267,0.295,1
NCLN,0.00200260836929494,-0.0750312179495488,0.102,0.127,1
AKAP11,0.00202134413214851,-0.0608104453401159,0.127,0.131,1
SULT1C4,0.00202321385689515,0.333580239841759,0.254,0.167,1
PTPN1,0.00202329075308403,0.374635133413685,0.308,0.169,1
UBE2B,0.0020357561270462,0.254572455630053,0.554,0.482,1
SOX17,0.00206768249390751,0.0997488154089773,0.26,0.216,1
SSB,0.00208069753602803,-0.215176598848515,0.368,0.43,1
ASB3,0.00208334868751725,-0.0912335416857853,0.097,0.117,1
LITAF,0.00208555282619074,0.30887186206795,0.399,0.277,1
SELENOT,0.00210657215508458,-0.235369961784795,0.275,0.313,1
SEPTIN10,0.00211040743401251,-0.0589549912164297,0.29,0.303,1
P4HA1,0.00211761807616989,0.29283032460825,0.254,0.159,1
MAT2B,0.00213104575647556,-0.145850569988349,0.139,0.165,1
ROMO1,0.00214561384659279,-0.391210155572739,0.457,0.553,1
NFIB,0.00217552604954806,-0.106996727538911,0.451,0.479,1
EXT2,0.00218429003017231,-0.0207514035937263,0.114,0.116,1
ZFAND6,0.00218738113999083,-0.0492220232329847,0.293,0.298,1
DEDD2,0.00220818900117123,0.135183775627305,0.19,0.144,1
PNO1,0.00221313135067085,-0.0234073332437204,0.128,0.125,1
NPR1,0.00221946229077632,-0.0652236398892558,0.092,0.107,1
ETV1,0.00224073845668974,-0.219383730242134,0.11,0.173,1
GNAS,0.00224444325499275,-0.0390117675571959,0.832,0.831,1
TMEM189,0.00224505036601001,0.16184172461601,0.18,0.135,1
ATP5PF,0.00225339168370168,-0.31229504674114,0.581,0.635,1
MAST4,0.00227078286302587,0.453579666518768,0.366,0.211,1
TNFRSF10B,0.00231416619624442,0.472787683461045,0.425,0.265,1
WWP1,0.00232184463855649,-0.104471052500263,0.187,0.205,1
MTHFS,0.00232634636607303,-0.163539345247878,0.086,0.14,1
TRAPPC1,0.00232695866594649,-0.180923809779811,0.344,0.378,1
ARFRP1,0.00233019947249179,-0.110935238036137,0.145,0.187,1
EIF4E,0.00234152726253199,0.0834802892735435,0.355,0.334,1
PDRG1,0.002346848064066,-0.199367400404531,0.118,0.175,1
NFYC,0.00236015309332218,-0.0927338969739028,0.112,0.131,1
MYOF,0.00237128706921512,0.0728309842958548,0.246,0.202,1
ZMIZ1,0.00239089205625716,0.0268613427840591,0.281,0.273,1
SEL1L,0.00239137491291634,-0.000808560946950365,0.213,0.205,1
PCDH1,0.00239696364697474,0.129227681692394,0.109,0.066,1
PRDX2,0.0024015006125792,-0.354847989128444,0.488,0.544,1
SMDT1,0.00240223952311884,-0.196725326185066,0.399,0.43,1
NFATC2,0.00244984137904031,0.483250243672565,0.315,0.173,1
SNRNP27,0.00250744031198379,-0.0319034533227905,0.198,0.196,1
CORO1B,0.00251533947255307,-0.191058752978964,0.206,0.271,1
MAP2K4,0.00251571228779383,0.0557165285927018,0.123,0.096,1
TMEM14C,0.00253098715356571,-0.219814339922511,0.421,0.458,1
DDRGK1,0.00253536884655774,-0.218984701765282,0.236,0.276,1
DNTTIP1,0.00255468743517246,-0.0590856981409568,0.111,0.126,1
ZMYND11,0.00255768129279945,-0.117646630459149,0.204,0.23,1
TBC1D9B,0.00256878003035068,-0.145418895770182,0.116,0.128,1
FLOT2,0.00259273622846669,-0.0837161615476839,0.115,0.139,1
