gene_symbol,logfc_dz:774,logfc_dz:775,logfc_dz:776,logfc_dz:777,logfc_dz:808,logfc_dz:778,logfc_dz:613,mean_logfc,median_logfc,common_experiment,organism
STARD7,0.023296412080526352,,,,,,,0.023296412080526352,0.023296412080526352,,human
ENOPH1,0.02323404885828495,0.014702077023684978,,,,0.02217036671936512,,0.02003549753377835,0.02217036671936512,,human
RPL10,0.023128243163228035,0.025157827883958817,,0.020788421854376793,0.04078448563814163,0.02446673810482025,0.02217961847782135,0.026084222520391147,0.023797490634024143,,human
GLO1,0.023124562576413155,,,0.013264769688248634,,,,0.018194666132330894,0.018194666132330894,,human
LAMP3,0.023070938885211945,0.026050012558698654,0.02243083342909813,0.02853727526962757,,,,0.025022265035659075,0.0245604757219553,0.02243083342909813,human
NME1-NME2,0.022883709520101547,0.017448410391807556,0.022007253021001816,,0.06369654089212418,0.03175844997167587,0.014824547804892063,0.028769818600267172,0.02244548127055168,0.022007253021001816,human
ND2,0.022694824263453484,0.026398075744509697,0.07661571353673935,,,0.06276898086071014,,0.04711939860135317,0.04458352830260992,0.07661571353673935,human
FZD6,0.022612877190113068,,,,,,,0.022612877190113068,0.022612877190113068,,human
RPS3,0.0224965400993824,0.029532233253121376,-0.037687983363866806,-0.0402773916721344,-0.01613706909120083,0.06771018356084824,,0.004272752131024997,0.003179735504090786,-0.037687983363866806,human
PHB2,0.02236514911055565,0.014487389475107193,,,0.04282626882195473,0.03180696815252304,0.02701469510793686,0.027700094133615495,0.02701469510793686,,human
FTL,0.022227251902222633,0.05773463100194931,0.017106540501117706,0.09380146116018295,0.05113770440220833,,0.06328826397657394,0.05088264215737581,0.05443616770207882,0.017106540501117706,human
COL6A3,0.022115694358944893,0.025584649294614792,0.028755802661180496,0.04036834463477135,0.038795966655015945,0.015869086608290672,0.02291179448366165,0.027771619813782827,0.025584649294614792,0.028755802661180496,human
EIF3D,0.022074628621339798,,,-0.02436823956668377,,0.01674375683069229,,0.004816715295116107,0.01674375683069229,,human
MIR1244-2,0.02206600457429886,0.016623036935925484,0.013642375357449055,,0.022506773471832275,,0.02939634397625923,0.02084690686315298,0.02206600457429886,0.013642375357449055,human
UBA52,0.021943526342511177,,-0.03841567039489746,-0.021649474278092384,0.0383242703974247,,,5.0663016736507416e-05,0.00014702603220939636,-0.03841567039489746,human
CCNG1,0.021850062534213066,0.01499980315566063,,,0.011401483789086342,0.016345981508493423,,0.016149332746863365,0.015672892332077026,,human
IFITM3,0.021773021668195724,0.031321585178375244,0.037281278520822525,0.05494898557662964,,0.06429028511047363,-0.025087354704737663,0.030754633558293182,0.034301431849598885,0.037281278520822525,human
CHN1,0.021700778976082802,0.019674459472298622,0.023510068655014038,,,,0.01569167710840702,0.02014424605295062,0.020687619224190712,0.023510068655014038,human
IFI30,0.021700168028473854,0.05348705127835274,0.034911081194877625,0.05592849850654602,0.0381932258605957,,0.024654949083924294,0.03814582899212837,0.036552153527736664,0.034911081194877625,human
IFI44L,0.0216512568295002,0.0723283663392067,0.04938153550028801,0.03130536526441574,,0.01925089955329895,-0.03979548066854477,0.025686990469694138,0.02647831104695797,0.04938153550028801,human
HSPA8,0.021586084738373756,0.015519813634455204,,0.017750665545463562,-0.03384944051504135,,-0.02564464882016182,-0.0009275050833821297,0.015519813634455204,,human
CKS2,0.021576080471277237,0.0480886735022068,,0.014642219990491867,0.01124278549104929,0.026964588090777397,0.015293165110051632,0.022967918775975704,0.018434622790664434,,human
RPS4Y1,0.021535033360123634,-0.04260171577334404,0.04841681197285652,0.04161907732486725,-0.019926488399505615,0.040259867906570435,-0.0363321378827095,0.007567206929836955,0.021535033360123634,0.04841681197285652,human
COX6C,0.021510908380150795,0.017031343653798103,-0.012318427674472332,,0.0248835701495409,0.01412916649132967,,0.013047312200069428,0.017031343653798103,-0.012318427674472332,human
MRFAP1,0.021381467580795288,0.022007057443261147,,0.05447637662291527,,0.022364189848303795,,0.030057272873818874,0.02218562364578247,,human
NMI,0.021336326375603676,0.02173437364399433,,0.028877677395939827,,,-0.012334050610661507,0.014903581701219082,0.021535350009799004,,human
MMP3,0.021332334727048874,,,,0.04774888604879379,,,0.03454061038792133,0.03454061038792133,,human
C6orf211,0.02106817252933979,,,,,,,0.02106817252933979,0.02106817252933979,,human
