gene_symbol,logfc_dz:508,logfc_dz:234,mean_logfc,median_logfc,common_experiment,organism
TAPBP,0.014788733795285225,,0.014788733795285225,0.014788733795285225,,human
AGAP5,0.01473144069314003,,0.01473144069314003,0.01473144069314003,,human
ANKRD1,0.014693881385028362,,0.014693881385028362,0.014693881385028362,,human
CD300A,0.014690808951854706,,0.014690808951854706,0.014690808951854706,,human
NXF1,0.01467918511480093,,0.01467918511480093,0.01467918511480093,,human
NRP2,0.014648331329226494,,0.014648331329226494,0.014648331329226494,,human
ADAM9,0.014643237926065922,,0.014643237926065922,0.014643237926065922,,human
PEAK1,0.014633331447839737,,0.014633331447839737,0.014633331447839737,,human
SLC7A2,0.014595168642699718,,0.014595168642699718,0.014595168642699718,,human
FRMD4B,0.014523114077746868,,0.014523114077746868,0.014523114077746868,,human
COG5,0.014495518989861012,,0.014495518989861012,0.014495518989861012,,human
LOC100131541,0.014447638764977455,,0.014447638764977455,0.014447638764977455,,human
TIA1,0.014406359754502773,,0.014406359754502773,0.014406359754502773,,human
SLC40A1,0.014387823641300201,,0.014387823641300201,0.014387823641300201,,human
C2orf40,0.014345141127705574,,0.014345141127705574,0.014345141127705574,,human
PLAT,0.014313215389847755,,0.014313215389847755,0.014313215389847755,,human
ASAP1,0.014141933992505074,,0.014141933992505074,0.014141933992505074,,human
POTEM,0.014104405418038368,,0.014104405418038368,0.014104405418038368,,human
VWF,0.014086454175412655,,0.014086454175412655,0.014086454175412655,,human
RGPD6,0.01406961027532816,,0.01406961027532816,0.01406961027532816,,human
ITM2B,0.014065778814256191,,0.014065778814256191,0.014065778814256191,,human
RPS4X,0.014063464477658272,,0.014063464477658272,0.014063464477658272,,human
RPN2,0.014055320993065834,,0.014055320993065834,0.014055320993065834,,human
HMCN1,0.014047245495021343,,0.014047245495021343,0.014047245495021343,,human
IFITM2,0.014006435871124268,0.13284210860729218,0.07342427223920822,0.07342427223920822,0.13284210860729218,human
IL1RN,0.01396533939987421,,0.01396533939987421,0.01396533939987421,,human
IFIT3,0.013958122581243515,,0.013958122581243515,0.013958122581243515,,human
PAPD4,0.013812831602990627,,0.013812831602990627,0.013812831602990627,,human
TCF12,0.013768251985311508,,0.013768251985311508,0.013768251985311508,,human
DDX60,0.013742290437221527,,0.013742290437221527,0.013742290437221527,,human
NABP1,0.013711115345358849,,0.013711115345358849,0.013711115345358849,,human
SRSF11,0.013680373318493366,,0.013680373318493366,0.013680373318493366,,human
GPI,0.01364872232079506,,0.01364872232079506,0.01364872232079506,,human
BMS1P5,0.013563319109380245,,0.013563319109380245,0.013563319109380245,,human
WLS,0.013557784259319305,,0.013557784259319305,0.013557784259319305,,human
IFI16,0.013550466857850552,,0.013550466857850552,0.013550466857850552,,human
ERV3-1,0.01354818046092987,,0.01354818046092987,0.01354818046092987,,human
ETS2,0.013518464751541615,,0.013518464751541615,0.013518464751541615,,human
LAMP1,0.013512763194739819,0.019434163346886635,0.016473463270813227,0.016473463270813227,0.019434163346886635,human
RNU5E-1,-0.1666249930858612,,-0.1666249930858612,-0.1666249930858612,,human
RN7SL2,-0.1432444155216217,,-0.1432444155216217,-0.1432444155216217,,human
HLA-DQA1,-0.13458791375160217,-0.007776614278554916,-0.07118226401507854,-0.07118226401507854,-0.007776614278554916,human
