gene_symbol,logfc_dz:561,logfc_dz:787,logfc_dz:707,mean_logfc,median_logfc,common_experiment,organism
PDIA6,-0.03342534229159355,0.036421239376068115,,0.0014979485422372818,0.0014979485422372818,,human
CCNI,-0.03296449035406113,0.02107859030365944,,-0.005942950025200844,-0.005942950025200844,,human
RB1,-0.03178216516971588,,,-0.03178216516971588,-0.03178216516971588,,human
RASGRP3,-0.03089006058871746,,,-0.03089006058871746,-0.03089006058871746,,human
DNAJC3,-0.030747072771191597,,,-0.030747072771191597,-0.030747072771191597,,human
USO1,-0.030657272785902023,,,-0.030657272785902023,-0.030657272785902023,,human
PIM2,-0.029739011079072952,,,-0.029739011079072952,-0.029739011079072952,,human
GFPT1,-0.029710864648222923,,,-0.029710864648222923,-0.029710864648222923,,human
KDELR2,-0.02954387292265892,,,-0.02954387292265892,-0.02954387292265892,,human
MEF2C,-0.02947797067463398,,,-0.02947797067463398,-0.02947797067463398,,human
SEC24A,-0.02886328101158142,,,-0.02886328101158142,-0.02886328101158142,,human
RNU2-2P,-0.028152862563729286,,,-0.028152862563729286,-0.028152862563729286,,human
SNORD116-15,-0.027972571551799774,,,-0.027972571551799774,-0.027972571551799774,,human
NCOA3,-0.02787904255092144,,,-0.02787904255092144,-0.02787904255092144,,human
THAP9-AS1,-0.027762623503804207,,,-0.027762623503804207,-0.027762623503804207,,human
DDX17,-0.027386531233787537,,,-0.027386531233787537,-0.027386531233787537,,human
PDIA4,-0.027246570214629173,0.016753163188695908,,-0.005246703512966633,-0.005246703512966633,,human
RPL6,-0.026616932824254036,0.05511969327926636,0.024605190381407738,0.017702650278806686,0.024605190381407738,0.024605190381407738,human
PABPC4,-0.026505496352910995,0.014767734333872795,,-0.0058688810095191,-0.0058688810095191,,human
ERLEC1,-0.026436790823936462,,,-0.026436790823936462,-0.026436790823936462,,human
CAB39,-0.02624533325433731,,,-0.02624533325433731,-0.02624533325433731,,human
CCR2,-0.02602316439151764,,,-0.02602316439151764,-0.02602316439151764,,human
RPN1,-0.02580544725060463,0.018312666565179825,-0.014306148514151573,-0.007266309733192126,-0.014306148514151573,-0.014306148514151573,human
EIF3A,-0.02568121626973152,,,-0.02568121626973152,-0.02568121626973152,,human
SNORA22,-0.02564513497054577,,,-0.02564513497054577,-0.02564513497054577,,human
NACA,-0.025427233427762985,,,-0.025427233427762985,-0.025427233427762985,,human
B4GALT1,-0.02525854855775833,,,-0.02525854855775833,-0.02525854855775833,,human
BIRC3,-0.025185544043779373,,,-0.025185544043779373,-0.025185544043779373,,human
SNORA61,-0.025143509730696678,,,-0.025143509730696678,-0.025143509730696678,,human
FNDC3B,-0.025051727890968323,,,-0.025051727890968323,-0.025051727890968323,,human
SNORA70B,-0.02456471137702465,,,-0.02456471137702465,-0.02456471137702465,,human
ZNF525,-0.024406475946307182,,,-0.024406475946307182,-0.024406475946307182,,human
SNORD94,-0.024350902065634727,,,-0.024350902065634727,-0.024350902065634727,,human
CALR,-0.024342164397239685,,,-0.024342164397239685,-0.024342164397239685,,human
SNORD13,-0.024193979799747467,,,-0.024193979799747467,-0.024193979799747467,,human
SH3KBP1,-0.023867616429924965,,0.08999273180961609,0.03306255768984556,0.03306255768984556,0.08999273180961609,human
SNORA23,-0.02371739037334919,,,-0.02371739037334919,-0.02371739037334919,,human
SNORD115-44,-0.02368299849331379,,,-0.02368299849331379,-0.02368299849331379,,human
SPCS3,-0.023471614345908165,0.01771148107945919,,-0.0028800666332244873,-0.0028800666332244873,,human
SNORA80E,-0.023458655923604965,,,-0.023458655923604965,-0.023458655923604965,,human
STT3B,-0.023279914632439613,,,-0.023279914632439613,-0.023279914632439613,,human
TBC1D9,-0.02303731068968773,,,-0.02303731068968773,-0.02303731068968773,,human
SNORD45A,-0.023013772442936897,,,-0.023013772442936897,-0.023013772442936897,,human
P4HA1,-0.022921212017536163,0.0179294440895319,,-0.0024958839640021324,-0.0024958839640021324,,human
SRM,-0.02262476272881031,,-0.01317337341606617,-0.01789906807243824,-0.01789906807243824,-0.01317337341606617,human
SNORA70,-0.022511044517159462,,,-0.022511044517159462,-0.022511044517159462,,human
GTF2A1,-0.02230176143348217,,,-0.02230176143348217,-0.02230176143348217,,human
DNAJB11,-0.02222244068980217,,,-0.02222244068980217,-0.02222244068980217,,human
SEC11C,-0.02219729870557785,,,-0.02219729870557785,-0.02219729870557785,,human
MANEA,-0.022129157558083534,,,-0.022129157558083534,-0.022129157558083534,,human
SEC23B,-0.02198721095919609,,,-0.02198721095919609,-0.02198721095919609,,human
NOMO3,-0.021463120356202126,0.019039558246731758,,-0.0012117810547351837,-0.0012117810547351837,,human
IRF4,-0.021263740956783295,,,-0.021263740956783295,-0.021263740956783295,,human
LTA4H,-0.021142344921827316,,0.01552711334079504,-0.002807615790516138,-0.002807615790516138,0.01552711334079504,human
USP7,-0.02098398655653,,,-0.02098398655653,-0.02098398655653,,human
CSNK2B,-0.020662691444158554,0.016211815178394318,,-0.0022254381328821182,-0.0022254381328821182,,human
GDI2,-0.020604288205504417,,,-0.020604288205504417,-0.020604288205504417,,human
FNDC3A,-0.02051215060055256,,,-0.02051215060055256,-0.02051215060055256,,human
ARF4,-0.020442675799131393,0.02291438914835453,-0.018928661942481995,-0.005485649531086286,-0.018928661942481995,-0.018928661942481995,human
MBNL2,-0.020198572427034378,,,-0.020198572427034378,-0.020198572427034378,,human
CD81,-0.02018423192203045,,,-0.02018423192203045,-0.02018423192203045,,human
EIF4G2,-0.02015196718275547,,,-0.02015196718275547,-0.02015196718275547,,human
HIST1H2BM,-0.01990766078233719,,,-0.01990766078233719,-0.01990766078233719,,human
SRP54,-0.01981329545378685,0.013028908520936966,,-0.003392193466424942,-0.003392193466424942,,human
TOP1,-0.019797811284661293,,,-0.019797811284661293,-0.019797811284661293,,human
HIST1H1B,-0.019681284204125404,,,-0.019681284204125404,-0.019681284204125404,,human
ATF2,-0.019554777070879936,,,-0.019554777070879936,-0.019554777070879936,,human
TM9SF2,-0.01941324584186077,0.022816933691501617,,0.0017018439248204231,0.0017018439248204231,,human
SEC22B,-0.01921682059764862,,,-0.01921682059764862,-0.01921682059764862,,human
ITGA6,-0.019127046689391136,,,-0.019127046689391136,-0.019127046689391136,,human
RBBP4,-0.019063381478190422,,,-0.019063381478190422,-0.019063381478190422,,human
