gene_symbol,logfc_dz:392,logfc_dz:978,logfc_dz:148,logfc_dz:602,logfc_dz:24,logfc_dz:52,logfc_dz:39,logfc_dz:478,logfc_dz:448,logfc_dz:504,logfc_dz:11,mean_logfc,median_logfc,common_experiment,organism
CDH1,,,,,,,0.07924116402864456,,,,,0.07924116402864456,0.07924116402864456,,human
SPRR3,,,,,,,0.07546678930521011,,,,,0.07546678930521011,0.07546678930521011,,human
KRT75,,,,,,,0.06980480253696442,,,,,0.06980480253696442,0.06980480253696442,,human
SERPINB7,,,,,,,0.06858714669942856,,,,,0.06858714669942856,0.06858714669942856,,human
TRABD,,,,,,,0.06838285177946091,,,,,0.06838285177946091,0.06838285177946091,,human
CDKN1A,,,,,,,0.05082251876592636,,,,,0.05082251876592636,0.05082251876592636,,human
AHNAK2,,,,,,,0.045439213514328,,,,,0.045439213514328,0.045439213514328,,human
KLK5,,,,,,,0.045259710401296616,,,,,0.045259710401296616,0.045259710401296616,,human
PKP1,,,,,,,0.040748000144958496,,,,,0.040748000144958496,0.040748000144958496,,human
C20orf42,,,,,,,0.039561547338962555,,,,,0.039561547338962555,0.039561547338962555,,human
HMGA2,,,,,,,0.03948194533586502,,,,,0.03948194533586502,0.03948194533586502,,human
DSE,,,,,,,0.03859635815024376,,,,,0.03859635815024376,0.03859635815024376,,human
SESN2,,,,,,,0.03695271909236908,,,,,0.03695271909236908,0.03695271909236908,,human
CCND2,,,,,,,0.03418629616498947,,,,,0.03418629616498947,0.03418629616498947,,human
DGKA,,,,,,,0.03235582262277603,,,,,0.03235582262277603,0.03235582262277603,,human
ANXA8L2,,,,,,,0.0320909358561039,,,,,0.0320909358561039,0.0320909358561039,,human
LIMK2,,,,,,,0.030552035197615623,,,,,0.030552035197615623,0.030552035197615623,,human
GPR87,,,,,,,0.03035523183643818,,,,,0.03035523183643818,0.03035523183643818,,human
ZNF273,,,,,,,0.0302386824041605,,,,,0.0302386824041605,0.0302386824041605,,human
Opa3,,,,,,,0.03020683117210865,,,,,0.03020683117210865,0.03020683117210865,,human
CDH13,,,,,,,0.029531873762607574,,,,,0.029531873762607574,0.029531873762607574,,human
TRIM29,,,,,,,0.029252899810671806,,,,,0.029252899810671806,0.029252899810671806,,human
DDIT3,,,,,,,0.028361409902572632,,,,,0.028361409902572632,0.028361409902572632,,human
RAB38,,,,,,,0.028122467920184135,,,,,0.028122467920184135,0.028122467920184135,,human
TRIB3,,,,,,,0.028096182271838188,,,,,0.028096182271838188,0.028096182271838188,,human
CASP1,,,,,,,0.027857627719640732,,,,,0.027857627719640732,0.027857627719640732,,human
MMP14,,,,,,,0.026910051703453064,,,,,0.026910051703453064,0.026910051703453064,,human
BTRC,,,,,,,0.026784872636198997,,,,,0.026784872636198997,0.026784872636198997,,human
LOC642587,,,,,,,0.02640947513282299,,,,,0.02640947513282299,0.02640947513282299,,human
CEBPD,,,,,,,0.026082513853907585,,,,,0.026082513853907585,0.026082513853907585,,human
INPP5D,,,,,,,0.02569272741675377,,,,,0.02569272741675377,0.02569272741675377,,human
MICALL1,,,,,,,0.02426614612340927,,,,,0.02426614612340927,0.02426614612340927,,human
VAT1,,,,,,,0.024256667122244835,,,,,0.024256667122244835,0.024256667122244835,,human
PHLDA1,,,,,,,0.023844357579946518,,,,,0.023844357579946518,0.023844357579946518,,human
ZNF185,,,,,,,0.02374698966741562,,,,,0.02374698966741562,0.02374698966741562,,human
TNFRSF10D,,,,,,,0.023742930963635445,,,,,0.023742930963635445,0.023742930963635445,,human
TM7SF3,,,,,,,0.023604771122336388,,,,,0.023604771122336388,0.023604771122336388,,human
GJB3,,,,,,,0.023502081632614136,,,,,0.023502081632614136,0.023502081632614136,,human
PYGB,,,,,,,0.023192867636680603,,,,,0.023192867636680603,0.023192867636680603,,human
PVRL1,,,,,,,0.02306189015507698,,,,,0.02306189015507698,0.02306189015507698,,human
GM2A,,,,,,,0.022893134504556656,,,,,0.022893134504556656,0.022893134504556656,,human
B4GALT1,,,,,,,0.022851305082440376,,,,,0.022851305082440376,0.022851305082440376,,human
BEX2,,,,,,,0.0227604191750288,,,,,0.0227604191750288,0.0227604191750288,,human
FAS,,,,,,,0.022608593106269836,,,,,0.022608593106269836,0.022608593106269836,,human
GCLC,,,,,,,0.02254495397210121,,,,,0.02254495397210121,0.02254495397210121,,human
VEGFA,,,,,,,0.02238227240741253,,,,,0.02238227240741253,0.02238227240741253,,human
KIAA0280,,,,,,,0.022224007174372673,,,,,0.022224007174372673,0.022224007174372673,,human
CCNA1,,,,,,,0.022222736850380898,,,,,0.022222736850380898,0.022222736850380898,,human
DKK3,,,,,,,0.021058255806565285,,,,,0.021058255806565285,0.021058255806565285,,human
KIAA0701,,,,,,,0.02103809453547001,,,,,0.02103809453547001,0.02103809453547001,,human
TERF2IP,,,,,,,0.020668312907218933,,,,,0.020668312907218933,0.020668312907218933,,human
NOTCH1,,,,,,,0.020445799455046654,,,,,0.020445799455046654,0.020445799455046654,,human
GPR125,,,,,,,0.02028779685497284,,,,,0.02028779685497284,0.02028779685497284,,human
SNRPN,,,,,,,0.020217733457684517,,,,,0.020217733457684517,0.020217733457684517,,human
MAPK6,,,,,,,0.020155806094408035,,,,,0.020155806094408035,0.020155806094408035,,human
SLC22A15,,,,,,,0.019959699362516403,,,,,0.019959699362516403,0.019959699362516403,,human
TCEAL8,,,,,,,0.01979684643447399,,,,,0.01979684643447399,0.01979684643447399,,human
PKD2,,,,,,,0.019794657826423645,,,,,0.019794657826423645,0.019794657826423645,,human
MARK2,,,,,,,0.019788367673754692,,,,,0.019788367673754692,0.019788367673754692,,human
TG,,,,,,,0.01967369019985199,,,,,0.01967369019985199,0.01967369019985199,,human
LOC126917,,,,,,,0.01955125294625759,,,,,0.01955125294625759,0.01955125294625759,,human
GADD45A,,,,,,,0.019433358684182167,,,,,0.019433358684182167,0.019433358684182167,,human
RNF10,,,,,,,0.019370710477232933,,,,,0.019370710477232933,0.019370710477232933,,human
ACSS1,,,,,,,0.019271576777100563,,,,,0.019271576777100563,0.019271576777100563,,human
GPC1,,,,,,,0.019167913123965263,,,,,0.019167913123965263,0.019167913123965263,,human
SCN3B,,,,,,,0.019153228029608727,,,,,0.019153228029608727,0.019153228029608727,,human
DST,,,,,,,0.01907261833548546,,,,,0.01907261833548546,0.01907261833548546,,human
OSBPL7,,,,,,,0.018734756857156754,,,,,0.018734756857156754,0.018734756857156754,,human
FAM131A,,,,,,,0.01872243918478489,,,,,0.01872243918478489,0.01872243918478489,,human
UST,,,,,,,0.018697237595915794,,,,,0.018697237595915794,0.018697237595915794,,human
GOLGB1,,,,,,,0.018644465133547783,,,,,0.018644465133547783,0.018644465133547783,,human
EXOC6B,,,,,,,0.018563853576779366,,,,,0.018563853576779366,0.018563853576779366,,human
IRS2,,,,,,,0.018361488357186317,,,,,0.018361488357186317,0.018361488357186317,,human
TTC9,,,,,,,0.01826665550470352,,,,,0.01826665550470352,0.01826665550470352,,human
KRT1,,,,,,,0.018226802349090576,,,,,0.018226802349090576,0.018226802349090576,,human
LAMC1,,,,,,,0.018122751265764236,,,,,0.018122751265764236,0.018122751265764236,,human
SMOC1,,,,,,,0.018109120428562164,,,,,0.018109120428562164,0.018109120428562164,,human
SEC14L2,,,,,,,0.018071521073579788,,,,,0.018071521073579788,0.018071521073579788,,human
PPP2R2B,,,,,,,0.01790248416364193,,,,,0.01790248416364193,0.01790248416364193,,human
KIAA1622,,,,,,,0.017670759931206703,,,,,0.017670759931206703,0.017670759931206703,,human
RTKN,,,,,,,0.017621302977204323,,,,,0.017621302977204323,0.017621302977204323,,human
DUSP7,,,,,,,0.01755717769265175,,,,,0.01755717769265175,0.01755717769265175,,human
BRCC3,,,,,,,0.017463505268096924,,,,,0.017463505268096924,0.017463505268096924,,human
PYGL,,,,,,,0.017242396250367165,,,,,0.017242396250367165,0.017242396250367165,,human
MUTYH,,,,,,,0.017198381945490837,,,,,0.017198381945490837,0.017198381945490837,,human
FLJ20309,,,,,,,0.017185170203447342,,,,,0.017185170203447342,0.017185170203447342,,human
RAD51AP1,,,,,,,0.01688280515372753,,,,,0.01688280515372753,0.01688280515372753,,human
PDCD4,,,,,,,0.01685481332242489,,,,,0.01685481332242489,0.01685481332242489,,human
PHLDA3,,,,,,,0.01679503358900547,,,,,0.01679503358900547,0.01679503358900547,,human
RPL22L1,,,,,,,0.016780465841293335,,,,,0.016780465841293335,0.016780465841293335,,human
CYP3A7,,,,,,,0.016643017530441284,,,,,0.016643017530441284,0.016643017530441284,,human
MAP4K4,,,,,,,0.016576355323195457,,,,,0.016576355323195457,0.016576355323195457,,human
PTPN9,,,,,,,0.016534745693206787,,,,,0.016534745693206787,0.016534745693206787,,human
PTPRZ1,,,,,,,0.016427824273705482,,,,,0.016427824273705482,0.016427824273705482,,human
FCRL4,,,,,,,0.01642482541501522,,,,,0.01642482541501522,0.01642482541501522,,human
ASNS,,,,,,,0.016366133466362953,,,,,0.016366133466362953,0.016366133466362953,,human
EDG7,,,,,,,0.016214096918702126,,,,,0.016214096918702126,0.016214096918702126,,human
CNOT2,,,,,,,0.01620113104581833,,,,,0.01620113104581833,0.01620113104581833,,human
KLHL21,,,,,,,0.016060542315244675,,,,,0.016060542315244675,0.016060542315244675,,human
SULF2,,,,,,,0.015956629067659378,,,,,0.015956629067659378,0.015956629067659378,,human
SLC9A1,,,,,,,0.015923576429486275,,,,,0.015923576429486275,0.015923576429486275,,human
PHLDB2,,,,,,,0.015427077189087868,,,,,0.015427077189087868,0.015427077189087868,,human
DKFZP564C152,,,,,,,0.01537427119910717,,,,,0.01537427119910717,0.01537427119910717,,human
CCL23,,,,,,,0.01528108213096857,,,,,0.01528108213096857,0.01528108213096857,,human
EDEM1,,,,,,,0.015240294858813286,,,,,0.015240294858813286,0.015240294858813286,,human
PAK1,,,,,,,0.015223721042275429,,,,,0.015223721042275429,0.015223721042275429,,human
PTPN14,,,,,,,0.015170766972005367,,,,,0.015170766972005367,0.015170766972005367,,human
CES2,,,,,,,0.015154942870140076,,,,,0.015154942870140076,0.015154942870140076,,human
TCTN3,,,,,,,0.015115193091332912,,,,,0.015115193091332912,0.015115193091332912,,human
LRP11,,,,,,,0.014987627044320107,,,,,0.014987627044320107,0.014987627044320107,,human
CA12,,,,,,,0.014949614182114601,,,,,0.014949614182114601,0.014949614182114601,,human
GTPBP2,,,,,,,0.014886259101331234,,,,,0.014886259101331234,0.014886259101331234,,human
KLHL11,,,,,,,0.01479344442486763,,,,,0.01479344442486763,0.01479344442486763,,human
ULBP2,,,,,,,0.01476758997887373,,,,,0.01476758997887373,0.01476758997887373,,human
LOC727738,,,,,,,0.014759176410734653,,,,,0.014759176410734653,0.014759176410734653,,human
AXL,,,,,,,0.014517689123749733,,,,,0.014517689123749733,0.014517689123749733,,human
PRDM4,,,,,,,0.014443849213421345,,,,,0.014443849213421345,0.014443849213421345,,human
FRMD4B,,,,,,,0.0143893426284194,,,,,0.0143893426284194,0.0143893426284194,,human
NUDT12,,,,,,,0.014300388284027576,,,,,0.014300388284027576,0.014300388284027576,,human
KIAA0323,,,,,,,0.01414013933390379,,,,,0.01414013933390379,0.01414013933390379,,human
TEGT,,,,,,,0.01410992257297039,,,,,0.01410992257297039,0.01410992257297039,,human
UNC13A,,,,,,,0.014057676307857037,,,,,0.014057676307857037,0.014057676307857037,,human
ZNF341,,,,,,,0.013996968977153301,,,,,0.013996968977153301,0.013996968977153301,,human
MYST2,,,,,,,0.013965076766908169,,,,,0.013965076766908169,0.013965076766908169,,human
HERC3,,,,,,,0.013810325413942337,,,,,0.013810325413942337,0.013810325413942337,,human
COIL,,,,,,,0.013802911154925823,,,,,0.013802911154925823,0.013802911154925823,,human
SP100,,,,,,,0.013800020329654217,,,,,0.013800020329654217,0.013800020329654217,,human
MYO1B,,,,,,,0.013677175156772137,,,,,0.013677175156772137,0.013677175156772137,,human
TMCC1,,,,,,,0.013615471310913563,,,,,0.013615471310913563,0.013615471310913563,,human
UNC119B,,,,,,,0.013461394235491753,,,,,0.013461394235491753,0.013461394235491753,,human
CNKSR2,,,,,,,0.013388365507125854,,,,,0.013388365507125854,0.013388365507125854,,human
KIAA0746,,,,,,,0.013311619870364666,,,,,0.013311619870364666,0.013311619870364666,,human
BBS7,,,,,,,0.01330601703375578,,,,,0.01330601703375578,0.01330601703375578,,human
SMR3B,,,,,,,0.013278803788125515,,,,,0.013278803788125515,0.013278803788125515,,human
ISLR2,,,,,,,0.013264652341604233,,,,,0.013264652341604233,0.013264652341604233,,human
SEMA3C,,,,,,,0.013245313428342342,,,,,0.013245313428342342,0.013245313428342342,,human
KRT20,,,,,,,0.013226551003754139,,,,,0.013226551003754139,0.013226551003754139,,human
TRIM25,,,,,,,0.013162808492779732,,,,,0.013162808492779732,0.013162808492779732,,human
ARL4D,,,,,,,0.013133124448359013,,,,,0.013133124448359013,0.013133124448359013,,human
ZCCHC8,,,,,,,0.013097651302814484,,,,,0.013097651302814484,0.013097651302814484,,human
ZNF212,,,,,,,0.013005895540118217,,,,,0.013005895540118217,0.013005895540118217,,human
ADH6,,,,,,,0.012987872585654259,,,,,0.012987872585654259,0.012987872585654259,,human
ZNF654,,,,,,,0.012941856868565083,,,,,0.012941856868565083,0.012941856868565083,,human
CHRNA4,,,,,,,0.012853422202169895,,,,,0.012853422202169895,0.012853422202169895,,human
PRSS12,,,,,,,0.012795640155673027,,,,,0.012795640155673027,0.012795640155673027,,human
KIAA0040,,,,,,,0.012759651988744736,,,,,0.012759651988744736,0.012759651988744736,,human
TMPRSS11E,,,,,,,0.012741177342832088,,,,,0.012741177342832088,0.012741177342832088,,human
FRAS1,,,,,,,0.012705862522125244,,,,,0.012705862522125244,0.012705862522125244,,human
ARMCX3,,,,,,,0.012655073776841164,,,,,0.012655073776841164,0.012655073776841164,,human
FAM62A,,,,,,,0.012628482654690742,,,,,0.012628482654690742,0.012628482654690742,,human
CD109,,,,,,,0.012602323666214943,,,,,0.012602323666214943,0.012602323666214943,,human
C9orf31,,,,,,,0.012554601766169071,,,,,0.012554601766169071,0.012554601766169071,,human
FLJ10292,,,,,,,0.012547525577247143,,,,,0.012547525577247143,0.012547525577247143,,human
PCK2,,,,,,,0.012533791363239288,,,,,0.012533791363239288,0.012533791363239288,,human
CD38,,,,,,,0.012494445778429508,,,,,0.012494445778429508,0.012494445778429508,,human
SPAG8,,,,,,,0.012487411499023438,,,,,0.012487411499023438,0.012487411499023438,,human
RNASE7,,,,,,,0.01247457042336464,,,,,0.01247457042336464,0.01247457042336464,,human
MED20,,,,,,,0.01244304608553648,,,,,0.01244304608553648,0.01244304608553648,,human
ARID3A,,,,,,,0.012423724867403507,,,,,0.012423724867403507,0.012423724867403507,,human
FADS3,,,,,,,0.012357966043055058,,,,,0.012357966043055058,0.012357966043055058,,human
CLSTN1,,,,,,,0.01235443726181984,,,,,0.01235443726181984,0.01235443726181984,,human
DIP,,,,,,,0.012313389219343662,,,,,0.012313389219343662,0.012313389219343662,,human
KIAA1328,,,,,,,0.01230638287961483,,,,,0.01230638287961483,0.01230638287961483,,human
CRYBB1,,,,,,,0.012280498631298542,,,,,0.012280498631298542,0.012280498631298542,,human
LAMA2,,,,,,,0.012276227585971355,,,,,0.012276227585971355,0.012276227585971355,,human
CCDC8,,,,,,,0.012251387350261211,,,,,0.012251387350261211,0.012251387350261211,,human
KRT2,,,,,,,0.012243199162185192,,,,,0.012243199162185192,0.012243199162185192,,human
PAPPA2,,,,,,,0.012156760320067406,,,,,0.012156760320067406,0.012156760320067406,,human
FOXA2,,,,,,,0.012143651954829693,,,,,0.012143651954829693,0.012143651954829693,,human
SLC7A8,,,,,,,0.012101567350327969,,,,,0.012101567350327969,0.012101567350327969,,human
SDK2,,,,,,,0.012021067552268505,,,,,0.012021067552268505,0.012021067552268505,,human
TMEM186,,,,,,,0.012018687091767788,,,,,0.012018687091767788,0.012018687091767788,,human
UPK1B,,,,,,,0.012008452787995338,,,,,0.012008452787995338,0.012008452787995338,,human
EXOC4,,,,,,,0.012008262798190117,,,,,0.012008262798190117,0.012008262798190117,,human
CTNNBIP1,,,,,,,0.012001888826489449,,,,,0.012001888826489449,0.012001888826489449,,human
FBXO44,,,,,,,0.01197644229978323,,,,,0.01197644229978323,0.01197644229978323,,human
FEM1B,,,,,,,0.011912867426872253,,,,,0.011912867426872253,0.011912867426872253,,human
FYN,,,,,,,0.011911863461136818,,,,,0.011911863461136818,0.011911863461136818,,human
SLC22A13,,,,,,,0.01190105453133583,,,,,0.01190105453133583,0.01190105453133583,,human
PTPN13,,,,,,,0.011870931833982468,,,,,0.011870931833982468,0.011870931833982468,,human
RETSAT,,,,,,,0.011867259629070759,,,,,0.011867259629070759,0.011867259629070759,,human
DBC1,,,,,,,0.011848687194287777,,,,,0.011848687194287777,0.011848687194287777,,human
ARRDC4,,,,,,,0.01179572194814682,,,,,0.01179572194814682,0.01179572194814682,,human
EZH1,,,,,,,0.01179530005902052,,,,,0.01179530005902052,0.01179530005902052,,human
FAM89A,,,,,,,0.011716300621628761,,,,,0.011716300621628761,0.011716300621628761,,human
KIAA1383,,,,,,,0.011681882664561272,,,,,0.011681882664561272,0.011681882664561272,,human
PYGM,,,,,,,0.01168089173734188,,,,,0.01168089173734188,0.01168089173734188,,human
GPHN,,,,,,,0.011671492829918861,,,,,0.011671492829918861,0.011671492829918861,,human
HAS3,,,,,,,0.011593105271458626,,,,,0.011593105271458626,0.011593105271458626,,human
JPH2,,,,,,,0.011575546115636826,,,,,0.011575546115636826,0.011575546115636826,,human
SH3PXD2A,,,,,,,0.0115364333614707,,,,,0.0115364333614707,0.0115364333614707,,human
THSD4,,,,,,,0.011525191366672516,,,,,0.011525191366672516,0.011525191366672516,,human
CENTD1,,,,,,,0.011512351222336292,,,,,0.011512351222336292,0.011512351222336292,,human
TSC22D3,,,,,,,0.011489806696772575,,,,,0.011489806696772575,0.011489806696772575,,human
ITIH2,,,,,,,0.011466587893664837,,,,,0.011466587893664837,0.011466587893664837,,human
PPM2C,,,,,,,0.011442012153565884,,,,,0.011442012153565884,0.011442012153565884,,human
LOC399818,,,,,,,0.011379572562873363,,,,,0.011379572562873363,0.011379572562873363,,human
SACM1L,,,,,,,0.01136395800858736,,,,,0.01136395800858736,0.01136395800858736,,human
FKBP1B,,,,,,,0.01134394109249115,,,,,0.01134394109249115,0.01134394109249115,,human
PCTK2,,,,,,,0.011309796944260597,,,,,0.011309796944260597,0.011309796944260597,,human
PLXNA1,,,,,,,0.011237304657697678,,,,,0.011237304657697678,0.011237304657697678,,human
CPLX1,,,,,,,0.011173880659043789,,,,,0.011173880659043789,0.011173880659043789,,human
FNTA,,,,,,,0.011146079748868942,,,,,0.011146079748868942,0.011146079748868942,,human
OSBPL10,,,,,,,0.011137313209474087,,,,,0.011137313209474087,0.011137313209474087,,human
DENND1A,,,,,,,0.011080604046583176,,,,,0.011080604046583176,0.011080604046583176,,human
ITPR3,,,,,,,0.011079958640038967,,,,,0.011079958640038967,0.011079958640038967,,human
CASP3,,,,,,,0.011015139520168304,,,,,0.011015139520168304,0.011015139520168304,,human
PPP1R13L,,,,,,,0.011014391668140888,,,,,0.011014391668140888,0.011014391668140888,,human
RTTN,,,,,,,0.011013018898665905,,,,,0.011013018898665905,0.011013018898665905,,human
CEBPG,,,,,,,0.011008759960532188,,,,,0.011008759960532188,0.011008759960532188,,human
ELL2,,,,,,,0.01096667442470789,,,,,0.01096667442470789,0.01096667442470789,,human
ATG7,,,,,,,0.010965250432491302,,,,,0.010965250432491302,0.010965250432491302,,human
MANBA,,,,,,,0.010895030573010445,,,,,0.010895030573010445,0.010895030573010445,,human
UPP1,,,,,,,0.010888566263020039,,,,,0.010888566263020039,0.010888566263020039,,human
RPS28,,,,,,,0.010880324058234692,,,,,0.010880324058234692,0.010880324058234692,,human
TCL6,,,,,,,0.01086349319666624,,,,,0.01086349319666624,0.01086349319666624,,human
HOXA2,,,,,,,0.01085920725017786,,,,,0.01085920725017786,0.01085920725017786,,human
PHF13,,,,,,,0.010771709494292736,,,,,0.010771709494292736,0.010771709494292736,,human
FCGR3B,,,,,,,0.010760445147752762,,,,,0.010760445147752762,0.010760445147752762,,human
FAM135A,,,,,,,0.010731326416134834,,,,,0.010731326416134834,0.010731326416134834,,human
MAP4,,,,,,,0.010700434446334839,,,,,0.010700434446334839,0.010700434446334839,,human
RPL13,,,,,,,0.010690736584365368,,,,,0.010690736584365368,0.010690736584365368,,human
CCDC103,,,,,,,0.010674454271793365,,,,,0.010674454271793365,0.010674454271793365,,human
KIFAP3,,,,,,,0.010655667632818222,,,,,0.010655667632818222,0.010655667632818222,,human
MYO5A,,,,,,,0.010654998011887074,,,,,0.010654998011887074,0.010654998011887074,,human
IGKV1-8,,,,,,,0.01062590628862381,,,,,0.01062590628862381,0.01062590628862381,,human
