gene_symbol,logfc_dz:377,logfc_dz:743,logfc_dz:746,logfc_dz:738,logfc_dz:737,mean_logfc,median_logfc,common_experiment,organism
C20orf24,0.014099576510488987,-0.005382789298892021,,,,0.004358393605798483,0.004358393605798483,0.014099576510488987,human
NOM1,0.014076624065637589,,,,,0.014076624065637589,0.014076624065637589,0.014076624065637589,human
CKS2,0.014062202535569668,,,,,0.014062202535569668,0.014062202535569668,0.014062202535569668,human
NPC2,0.014004846103489399,-0.01335440669208765,0.02582400105893612,-0.027265120297670364,-0.02672942541539669,-0.005504021048545837,-0.01335440669208765,0.014004846103489399,human
ISG20,0.013961685821413994,,,,,0.013961685821413994,0.013961685821413994,0.013961685821413994,human
TREX1,0.013931851834058762,,,,,0.013931851834058762,0.013931851834058762,0.013931851834058762,human
MKI67,0.013859501108527184,,,,,0.013859501108527184,0.013859501108527184,0.013859501108527184,human
LINC00173,0.013695708476006985,,,,,0.013695708476006985,0.013695708476006985,0.013695708476006985,human
NDUFC1,0.013618920929729939,,,,,0.013618920929729939,0.013618920929729939,0.013618920929729939,human
TACC3,0.013593697920441628,,,,,0.013593697920441628,0.013593697920441628,0.013593697920441628,human
CMTR1,0.013547391630709171,,,,,0.013547391630709171,0.013547391630709171,0.013547391630709171,human
SOD1,0.013522903434932232,-0.006246630568057299,0.012727536261081696,,,0.006667936375985543,0.012727536261081696,0.013522903434932232,human
EIF2AK1,0.013455424457788467,,,,,0.013455424457788467,0.013455424457788467,0.013455424457788467,human
IGF2BP3,0.013390784151852131,,,,,0.013390784151852131,0.013390784151852131,0.013390784151852131,human
MLF2,0.01334612350910902,,,,,0.01334612350910902,0.01334612350910902,0.01334612350910902,human
MCOLN2,0.013124569319188595,,,,,0.013124569319188595,0.013124569319188595,0.013124569319188595,human
SNRPB,0.013045706786215305,,,,,0.013045706786215305,0.013045706786215305,0.013045706786215305,human
MYOD1,0.013014618307352066,,,,,0.013014618307352066,0.013014618307352066,0.013014618307352066,human
C8orf37-AS1,0.012930852361023426,,,,,0.012930852361023426,0.012930852361023426,0.012930852361023426,human
ACTN4,0.012911749072372913,,-0.014654070138931274,,,-0.0008711605332791805,-0.0008711605332791805,0.012911749072372913,human
