gene_symbol,logfc_dz:35,logfc_dz:93,logfc_dz:444,mean_logfc,median_logfc,common_experiment,organism
ATP6V1G1,,,0.02635316364467144,0.02635316364467144,0.02635316364467144,0.02635316364467144,human
DDX21,,,0.026079349219799042,0.026079349219799042,0.026079349219799042,0.026079349219799042,human
YWHAZ,,,0.02590321935713291,0.02590321935713291,0.02590321935713291,0.02590321935713291,human
HMOX1,,,0.025627538561820984,0.025627538561820984,0.025627538561820984,0.025627538561820984,human
FTH1P5,,,0.025523969903588295,0.025523969903588295,0.025523969903588295,0.025523969903588295,human
LRP10,,,0.025413064286112785,0.025413064286112785,0.025413064286112785,0.025413064286112785,human
HLA-J,,,0.025367962196469307,0.025367962196469307,0.025367962196469307,0.025367962196469307,human
HNRNPA2B1,,,0.025255726650357246,0.025255726650357246,0.025255726650357246,0.025255726650357246,human
CSTB,,,0.0251710694283247,0.0251710694283247,0.0251710694283247,0.0251710694283247,human
BZW1,,,0.024191606789827347,0.024191606789827347,0.024191606789827347,0.024191606789827347,human
RPL13AP5,,,0.024138985201716423,0.024138985201716423,0.024138985201716423,0.024138985201716423,human
MPHOSPH6,,,0.02404073439538479,0.02404073439538479,0.02404073439538479,0.02404073439538479,human
HERC6,,,0.02402605675160885,0.02402605675160885,0.02402605675160885,0.02402605675160885,human
PLCXD1,,,0.02363327331840992,0.02363327331840992,0.02363327331840992,0.02363327331840992,human
PPP4R1,,,0.023503514006733894,0.023503514006733894,0.023503514006733894,0.023503514006733894,human
ATP6V1F,,,0.023488763719797134,0.023488763719797134,0.023488763719797134,0.023488763719797134,human
GM2A,,,0.023356575518846512,0.023356575518846512,0.023356575518846512,0.023356575518846512,human
SPTSSA,,,0.023266812786459923,0.023266812786459923,0.023266812786459923,0.023266812786459923,human
CEBPA,,,0.02277631126344204,0.02277631126344204,0.02277631126344204,0.02277631126344204,human
IFIT1,,,0.022732168436050415,0.022732168436050415,0.022732168436050415,0.022732168436050415,human
KLK11,,,0.022389089688658714,0.022389089688658714,0.022389089688658714,0.022389089688658714,human
RPL29,,,0.022201426327228546,0.022201426327228546,0.022201426327228546,0.022201426327228546,human
TAGLN2,,,0.022176673635840416,0.022176673635840416,0.022176673635840416,0.022176673635840416,human
GNG5,,,0.022067857906222343,0.022067857906222343,0.022067857906222343,0.022067857906222343,human
TMPRSS11D,,,0.02169271931052208,0.02169271931052208,0.02169271931052208,0.02169271931052208,human
SRSF2,,,0.02144540101289749,0.02144540101289749,0.02144540101289749,0.02144540101289749,human
ALDH3B2,,,0.021294496953487396,0.021294496953487396,0.021294496953487396,0.021294496953487396,human
MYD88,,,0.021224800497293472,0.021224800497293472,0.021224800497293472,0.021224800497293472,human
IRF7,,,0.020937032997608185,0.020937032997608185,0.020937032997608185,0.020937032997608185,human
PTBP1,,,0.02084425278007984,0.02084425278007984,0.02084425278007984,0.02084425278007984,human
MAPK6,,,0.020351683720946312,0.020351683720946312,0.020351683720946312,0.020351683720946312,human
TMED9,,,0.020209193229675293,0.020209193229675293,0.020209193229675293,0.020209193229675293,human
KLK10,,,0.020090891048312187,0.020090891048312187,0.020090891048312187,0.020090891048312187,human
LAP3,,,0.020041437819600105,0.020041437819600105,0.020041437819600105,0.020041437819600105,human
ZNF207,,,0.020038144662976265,0.020038144662976265,0.020038144662976265,0.020038144662976265,human
OAS3,,,0.019921790808439255,0.019921790808439255,0.019921790808439255,0.019921790808439255,human
LGALS3BP,,,0.01985112391412258,0.01985112391412258,0.01985112391412258,0.01985112391412258,human
RAB5A,,,0.01948201283812523,0.01948201283812523,0.01948201283812523,0.01948201283812523,human
GOT2,,,0.019436165690422058,0.019436165690422058,0.019436165690422058,0.019436165690422058,human
TUBB3,,,0.01921830326318741,0.01921830326318741,0.01921830326318741,0.01921830326318741,human
CTSB,,,0.019143465906381607,0.019143465906381607,0.019143465906381607,0.019143465906381607,human
KLK5,,,0.01908656395971775,0.01908656395971775,0.01908656395971775,0.01908656395971775,human
SLC5A1,,,0.018986446782946587,0.018986446782946587,0.018986446782946587,0.018986446782946587,human
SERPINB1,,,0.018619239330291748,0.018619239330291748,0.018619239330291748,0.018619239330291748,human
SEC61B,,,0.018575862050056458,0.018575862050056458,0.018575862050056458,0.018575862050056458,human
CSNK1A1,,,0.018246475607156754,0.018246475607156754,0.018246475607156754,0.018246475607156754,human
NME1,,,0.018184246495366096,0.018184246495366096,0.018184246495366096,0.018184246495366096,human
ENDOU,,,0.018049772828817368,0.018049772828817368,0.018049772828817368,0.018049772828817368,human
MAPK13,,,0.017935464158654213,0.017935464158654213,0.017935464158654213,0.017935464158654213,human
CTSL,,,0.01791703887283802,0.01791703887283802,0.01791703887283802,0.01791703887283802,human
CTSD,,,0.017862340435385704,0.017862340435385704,0.017862340435385704,0.017862340435385704,human
GBAP1,,,0.017672395333647728,0.017672395333647728,0.017672395333647728,0.017672395333647728,human
PRSS3P2,,,0.017488611862063408,0.017488611862063408,0.017488611862063408,0.017488611862063408,human
VAPA,,,0.017404990270733833,0.017404990270733833,0.017404990270733833,0.017404990270733833,human
ESRP2,,,0.017095165327191353,0.017095165327191353,0.017095165327191353,0.017095165327191353,human
RPS6KA4,,,0.017091702669858932,0.017091702669858932,0.017091702669858932,0.017091702669858932,human
ATP6V0D1,,,0.016763215884566307,0.016763215884566307,0.016763215884566307,0.016763215884566307,human
DDX5,,,0.016655180603265762,0.016655180603265762,0.016655180603265762,0.016655180603265762,human
EHF,,,0.01644793152809143,0.01644793152809143,0.01644793152809143,0.01644793152809143,human
PPP1CA,,,0.016134420409798622,0.016134420409798622,0.016134420409798622,0.016134420409798622,human
UBA1,,,0.016095798462629318,0.016095798462629318,0.016095798462629318,0.016095798462629318,human
LRRC59,,,0.016094660386443138,0.016094660386443138,0.016094660386443138,0.016094660386443138,human
PLAT,,,0.016060398891568184,0.016060398891568184,0.016060398891568184,0.016060398891568184,human
COX5A,,,0.016012024134397507,0.016012024134397507,0.016012024134397507,0.016012024134397507,human
COL4A1,,,0.01598658412694931,0.01598658412694931,0.01598658412694931,0.01598658412694931,human
PON2,,,0.015933440998196602,0.015933440998196602,0.015933440998196602,0.015933440998196602,human
ARHGDIB,,,0.01593327894806862,0.01593327894806862,0.01593327894806862,0.01593327894806862,human
RNF11,,,0.015873607248067856,0.015873607248067856,0.015873607248067856,0.015873607248067856,human
PRSS8,,,0.01584240421652794,0.01584240421652794,0.01584240421652794,0.01584240421652794,human
IFNGR1,,,0.015746263787150383,0.015746263787150383,0.015746263787150383,0.015746263787150383,human
PKP1,,,0.015745658427476883,0.015745658427476883,0.015745658427476883,0.015745658427476883,human
TSTA3,,,0.015712587162852287,0.015712587162852287,0.015712587162852287,0.015712587162852287,human
SHC1,,,0.015541138127446175,0.015541138127446175,0.015541138127446175,0.015541138127446175,human
PPIB,,,0.015218026004731655,0.015218026004731655,0.015218026004731655,0.015218026004731655,human
LIPA,,,0.015200726687908173,0.015200726687908173,0.015200726687908173,0.015200726687908173,human
TNFSF10,,,0.015055542811751366,0.015055542811751366,0.015055542811751366,0.015055542811751366,human
ETHE1,,,0.014935567043721676,0.014935567043721676,0.014935567043721676,0.014935567043721676,human
BASP1,,,0.014907347969710827,0.014907347969710827,0.014907347969710827,0.014907347969710827,human
RPS6,,,0.014869213104248047,0.014869213104248047,0.014869213104248047,0.014869213104248047,human
MYC,,,0.014856773428618908,0.014856773428618908,0.014856773428618908,0.014856773428618908,human
RPS9,,,0.014832902699708939,0.014832902699708939,0.014832902699708939,0.014832902699708939,human
ACTR3,,,0.014829874970018864,0.014829874970018864,0.014829874970018864,0.014829874970018864,human
TMEM123,,,0.014736412093043327,0.014736412093043327,0.014736412093043327,0.014736412093043327,human
TSG101,,,0.014728441834449768,0.014728441834449768,0.014728441834449768,0.014728441834449768,human
UQCR10,,,0.014697559177875519,0.014697559177875519,0.014697559177875519,0.014697559177875519,human
PSORS1C2,,,0.014648886397480965,0.014648886397480965,0.014648886397480965,0.014648886397480965,human
HSPA5,,,0.01456364244222641,0.01456364244222641,0.01456364244222641,0.01456364244222641,human
INPP1,,,0.014495432376861572,0.014495432376861572,0.014495432376861572,0.014495432376861572,human
TIMM8B,,,0.014417282305657864,0.014417282305657864,0.014417282305657864,0.014417282305657864,human
IL4R,,,0.014335074461996555,0.014335074461996555,0.014335074461996555,0.014335074461996555,human
ATP5F1,,,0.014267167076468468,0.014267167076468468,0.014267167076468468,0.014267167076468468,human
PSMB5,,,0.014206993393599987,0.014206993393599987,0.014206993393599987,0.014206993393599987,human
PLCD1,,,0.014181437902152538,0.014181437902152538,0.014181437902152538,0.014181437902152538,human
GID8,,,0.014160708524286747,0.014160708524286747,0.014160708524286747,0.014160708524286747,human
PRSS2,,,0.014102836139500141,0.014102836139500141,0.014102836139500141,0.014102836139500141,human
PPL,,,0.014048037119209766,0.014048037119209766,0.014048037119209766,0.014048037119209766,human
CBR3,,,0.013963611796498299,0.013963611796498299,0.013963611796498299,0.013963611796498299,human
MALL,,,0.013877754099667072,0.013877754099667072,0.013877754099667072,0.013877754099667072,human
TXNDC5,,,0.013776115141808987,0.013776115141808987,0.013776115141808987,0.013776115141808987,human
ATP5J2,,,0.013741271570324898,0.013741271570324898,0.013741271570324898,0.013741271570324898,human
RNH1,,,0.013714377768337727,0.013714377768337727,0.013714377768337727,0.013714377768337727,human
ALDOA,,,0.013701905496418476,0.013701905496418476,0.013701905496418476,0.013701905496418476,human
HK1,,,0.013684550300240517,0.013684550300240517,0.013684550300240517,0.013684550300240517,human
PSMA3,,,0.013609055429697037,0.013609055429697037,0.013609055429697037,0.013609055429697037,human
RPS25,,,0.013606837019324303,0.013606837019324303,0.013606837019324303,0.013606837019324303,human
SUB1,,,0.013593547977507114,0.013593547977507114,0.013593547977507114,0.013593547977507114,human
EMP2,,,0.013569848611950874,0.013569848611950874,0.013569848611950874,0.013569848611950874,human
CMTM6,,,0.013539411127567291,0.013539411127567291,0.013539411127567291,0.013539411127567291,human
SRGN,,,0.01349298283457756,0.01349298283457756,0.01349298283457756,0.01349298283457756,human
TMEM165,,,0.013451669365167618,0.013451669365167618,0.013451669365167618,0.013451669365167618,human
CST6,,,-0.10454434901475906,-0.10454434901475906,-0.10454434901475906,-0.10454434901475906,human
MXRA7,,,-0.07342255860567093,-0.07342255860567093,-0.07342255860567093,-0.07342255860567093,human
TUBA1A,,,-0.07233544439077377,-0.07233544439077377,-0.07233544439077377,-0.07233544439077377,human
ANXA2,,,-0.06300914287567139,-0.06300914287567139,-0.06300914287567139,-0.06300914287567139,human
EIF4A2,,,-0.0586608462035656,-0.0586608462035656,-0.0586608462035656,-0.0586608462035656,human
AHNAK2,,,-0.05835273489356041,-0.05835273489356041,-0.05835273489356041,-0.05835273489356041,human
RPS27A,,,-0.057038553059101105,-0.057038553059101105,-0.057038553059101105,-0.057038553059101105,human
CTSV,,,-0.05356300249695778,-0.05356300249695778,-0.05356300249695778,-0.05356300249695778,human
RPLP1,,,-0.052322596311569214,-0.052322596311569214,-0.052322596311569214,-0.052322596311569214,human
LCE2B,,,-0.05228332430124283,-0.05228332430124283,-0.05228332430124283,-0.05228332430124283,human
SOD1,,,-0.05196192115545273,-0.05196192115545273,-0.05196192115545273,-0.05196192115545273,human
