gene_symbol,logfc_dz:909,logfc_dz:908,logfc_dz:907,logfc_dz:910,mean_logfc,median_logfc,common_experiment,organism
C10orf54,0.053899236023426056,,,0.03319266811013222,0.04354595206677914,0.04354595206677914,0.03319266811013222,human
GRN,0.05367116630077362,,-0.010706905275583267,0.054252877831459045,0.03240571295221647,0.05367116630077362,0.054252877831459045,human
RHOG,0.05215990170836449,0.011725340969860554,,0.042153500020504,0.035346247566243015,0.042153500020504,0.042153500020504,human
RPL36A,0.05164816230535507,0.1881723552942276,0.0678592324256897,0.05216950178146362,0.089962312951684,0.06001436710357666,0.05216950178146362,human
NPIPB5,0.050554510205984116,,0.017969762906432152,0.03426713868975639,0.034263803934057556,0.03426713868975639,0.03426713868975639,human
ARPC1B,0.050222549587488174,0.017603736370801926,,0.03939284011721611,0.0357397086918354,0.03939284011721611,0.03939284011721611,human
CAP1,0.05021096020936966,,0.014684163965284824,0.032646238803863525,0.032513787659506,0.032646238803863525,0.032646238803863525,human
CTSA,0.049878381192684174,,,0.032675523310899734,0.041276952251791954,0.041276952251791954,0.032675523310899734,human
C5AR1,0.0482381135225296,,,0.04187122359871864,0.04505466856062412,0.04505466856062412,0.04187122359871864,human
LAMTOR1,0.048049554228782654,,,0.017546989023685455,0.032798271626234055,0.032798271626234055,0.017546989023685455,human
HNRNPA1P10,0.04792197793722153,0.05913788080215454,0.02050030790269375,0.04923875257372856,0.044199729803949594,0.048580365255475044,0.04923875257372856,human
MYL12B,0.04790954664349556,0.039764922112226486,0.022966522723436356,-0.019012806937098503,0.022907046135514975,0.03136572241783142,-0.019012806937098503,human
C20orf24,0.04786327853798866,0.012073983438313007,,0.05620160698890686,0.03871295632173618,0.04786327853798866,0.05620160698890686,human
ICAM3,0.0476088672876358,0.010268819518387318,0.01296529546380043,0.04354105517268181,0.02859600936062634,0.02825317531824112,0.04354105517268181,human
MYO1F,0.04740267992019653,0.014723055996000767,,0.04224468395113945,0.03479013995577892,0.04224468395113945,0.04224468395113945,human
HBD,0.046854570508003235,,,,0.046854570508003235,0.046854570508003235,,human
PKD1P1,0.04633687809109688,,,0.017944883555173874,0.032140880823135376,0.032140880823135376,0.017944883555173874,human
PHB2,0.04574375972151756,0.036806389689445496,0.03604499250650406,0.028410745784640312,0.03675147192552686,0.03642569109797478,0.028410745784640312,human
CSTA,0.045656390488147736,,-0.02695530839264393,-0.030182581394910812,-0.0038271664331356683,-0.02695530839264393,-0.030182581394910812,human
FOS,0.04531349241733551,0.012443264946341515,,0.025233734399080276,0.027663497254252434,0.025233734399080276,0.025233734399080276,human
MAP3K7CL,0.04489115625619888,,,-0.0934341698884964,-0.024271506816148758,-0.024271506816148758,-0.0934341698884964,human
CLIC1,0.04439730569720268,0.026302019134163857,,0.029309337958693504,0.03333622093002001,0.029309337958693504,0.029309337958693504,human
HSD17B11,0.04435519874095917,,,0.027046825736761093,0.03570101223886013,0.03570101223886013,0.027046825736761093,human
HIST1H2BK,0.04331935569643974,0.01955939456820488,0.024218592792749405,0.040751878172159195,0.031962305307388306,0.0324852354824543,0.040751878172159195,human
PPT1,0.04331148788332939,0.02570721134543419,,,0.03450934961438179,0.03450934961438179,,human
CSF1R,0.0432969406247139,,,0.05785655602812767,0.050576748326420784,0.050576748326420784,0.05785655602812767,human
H3F3AP4,0.04308049753308296,0.08396731317043304,0.03159743547439575,0.10682755708694458,0.06636820081621408,0.063523905351758,0.10682755708694458,human
EIF3H,0.04304954409599304,0.03493362292647362,0.05291546881198883,0.04882199689745903,0.04493015818297863,0.045935770496726036,0.04882199689745903,human
AMICA1,0.04206747189164162,0.01261468417942524,,0.02970236912369728,0.02812817506492138,0.02970236912369728,0.02970236912369728,human
ARPC3,0.04178749769926071,0.01111581176519394,,,0.026451654732227325,0.026451654732227325,,human
RGS2,0.041468728333711624,0.10799356549978256,-0.030745569616556168,,0.039572241405646004,0.041468728333711624,,human
RPL7A,0.04094117134809494,0.044869519770145416,0.032285019755363464,,0.03936523695786794,0.04094117134809494,,human
RPS20,0.0406002402305603,0.11565395444631577,0.04985116794705391,0.032911788672208786,0.05975428782403469,0.045225704088807106,0.032911788672208786,human
MSRB1,0.03948173299431801,,,0.048049814999103546,0.04376577399671078,0.04376577399671078,0.048049814999103546,human
BRI3,0.039007700979709625,,,,0.039007700979709625,0.039007700979709625,,human
NME1-NME2,0.03900374099612236,,0.032326966524124146,,0.03566535376012325,0.03566535376012325,,human
FCN1,0.038850586861371994,,-0.058322589844465256,0.06979074329137802,0.01677291343609492,0.038850586861371994,0.06979074329137802,human
PRAM1,0.03858795762062073,,,0.02085607498884201,0.02972201630473137,0.02972201630473137,0.02085607498884201,human
CD99,0.038422152400016785,,-0.019463468343019485,0.037835001945495605,0.018931228667497635,0.037835001945495605,0.037835001945495605,human
LILRB2,0.037872567772865295,,,0.023228844627738,0.030550706200301647,0.030550706200301647,0.023228844627738,human
UCP2,0.03727569431066513,0.027517100796103477,0.03515029698610306,0.06066964194178581,0.04015318350866437,0.036212995648384094,0.06066964194178581,human
COX6B1,0.036474235355854034,0.026733163744211197,0.035952482372522354,0.03334217891097069,0.03312551509588957,0.03464733064174652,0.03334217891097069,human
HK3,0.03589842841029167,,,0.015520690940320492,0.025709559675306082,0.025709559675306082,0.015520690940320492,human
RPL39,0.0356118381023407,,0.015255761332809925,0.01588645577430725,0.022251351736485958,0.01588645577430725,0.01588645577430725,human
PYCARD,0.0355730876326561,,,0.01878819800913334,0.027180642820894718,0.027180642820894718,0.01878819800913334,human
TMEM176A,0.035390596836805344,,,0.056320544332265854,0.0458555705845356,0.0458555705845356,0.056320544332265854,human
ATP5I,0.03501570224761963,0.011720512993633747,0.017002901062369347,0.012073935940861702,0.018953263061121106,0.014538418501615524,0.012073935940861702,human
FGR,0.035015661269426346,,-0.01743205077946186,0.02563319355249405,0.014405601347486178,0.02563319355249405,0.02563319355249405,human
LILRB3,0.034977857023477554,,,0.02938629314303398,0.03218207508325577,0.03218207508325577,0.02938629314303398,human
LYL1,0.033832844346761703,,,0.032136522233486176,0.03298468329012394,0.03298468329012394,0.032136522233486176,human
RPL17,0.03378792479634285,0.019947849214076996,,,0.026867887005209923,0.026867887005209923,,human
NDUFA1,0.03338322415947914,-0.015456733293831348,0.013929110020399094,0.022751307114958763,0.013651727000251412,0.01834020856767893,0.022751307114958763,human
PFN1,0.033036381006240845,0.014739437960088253,0.027080809697508812,0.03485555201768875,0.027428045170381665,0.03005859535187483,0.03485555201768875,human
HIGD2A,0.03251223638653755,0.014357059262692928,,0.045900244265794754,0.03092317997167508,0.03251223638653755,0.045900244265794754,human
XIST,0.03250021114945412,0.04599442705512047,0.02933589555323124,,0.035943511252601944,0.03250021114945412,,human
CST3,0.03233807906508446,,,0.017483094707131386,0.02491058688610792,0.02491058688610792,0.017483094707131386,human
