gene_symbol,mean_logfc,median_logfc,common_experiment,organism,signature_type
TNFRSF12A,0.5366118112453313,0.5366118112453313,0.5366118112453313,human,UP
RGS16,0.5348712949515644,0.5348712949515644,0.5348712949515644,human,UP
PLAUR,0.5341204975439018,0.5341204975439018,0.5341204975439018,human,UP
FAM107B,0.5314043245038408,0.5314043245038408,0.5314043245038408,human,UP
PIM1,0.5275728141530662,0.5275728141530662,0.5275728141530662,human,UP
RAB21,0.5260234192953421,0.5260234192953421,0.5260234192953421,human,UP
SWAP70,0.5244625861861012,0.5244625861861012,0.5244625861861012,human,UP
SLK,0.5228447273448296,0.5228447273448296,0.5228447273448296,human,UP
BMP2,0.5223931346066458,0.5223931346066458,0.5223931346066458,human,UP
LACTB,0.5207020853002926,0.5207020853002926,0.5207020853002926,human,UP
LUZP1,0.5146601780681967,0.5146601780681967,0.5146601780681967,human,UP
PTPN1,0.5144293377457879,0.5144293377457879,0.5144293377457879,human,UP
BHLHE40,0.5128812505643154,0.5128812505643154,0.5128812505643154,human,UP
PMEPA1,0.5097402207744341,0.5097402207744341,0.5097402207744341,human,UP
IFNGR2,0.5096560253091256,0.5096560253091256,0.5096560253091256,human,UP
BIRC3,0.5074633437823315,0.5074633437823315,0.5074633437823315,human,UP
TNFRSF10D,0.5071318472896658,0.5071318472896658,0.5071318472896658,human,UP
PLEKHB2,0.5067138436616636,0.5067138436616636,0.5067138436616636,human,UP
ZNF281,0.506002679346254,0.506002679346254,0.506002679346254,human,UP
SAMD4A,0.5057821672554152,0.5057821672554152,0.5057821672554152,human,UP
ITPKC,0.5034039612002685,0.5034039612002685,0.5034039612002685,human,UP
LINC-PINT,0.502247716371982,0.502247716371982,0.502247716371982,human,UP
CTTNBP2NL,0.5022344207377307,0.5022344207377307,0.5022344207377307,human,UP
LRRC8C,0.4985007921349052,0.4985007921349052,0.4985007921349052,human,UP
SRGN,0.4981314758796302,0.4981314758796302,0.4981314758796302,human,UP
CRIM1,0.4973646164593255,0.4973646164593255,0.4973646164593255,human,UP
SOCS5,0.495144647483534,0.495144647483534,0.495144647483534,human,UP
CLK1,0.494737727119247,0.494737727119247,0.494737727119247,human,UP
RIPOR1,0.4939196329669057,0.4939196329669057,0.4939196329669057,human,UP
OTUD4,0.4902707992891062,0.4902707992891062,0.4902707992891062,human,UP
BRD4,0.489911056688904,0.489911056688904,0.489911056688904,human,UP
RBBP6,0.4879124067679648,0.4879124067679648,0.4879124067679648,human,UP
SAV1,0.4870902638595094,0.4870902638595094,0.4870902638595094,human,UP
RPS6KA3,0.4854628264135359,0.4854628264135359,0.4854628264135359,human,UP
PELI1,0.4850039719631745,0.4850039719631745,0.4850039719631745,human,UP
ARID5B,0.4839503010931816,0.4839503010931816,0.4839503010931816,human,UP
THBS1,0.4798752816766358,0.4798752816766358,0.4798752816766358,human,UP
FOSL1,0.4797526367890403,0.4797526367890403,0.4797526367890403,human,UP
CRY1,0.477154074338817,0.477154074338817,0.477154074338817,human,UP
PRRC2C,0.4766408571114396,0.4766408571114396,0.4766408571114396,human,UP
EIF5,0.4751707558407643,0.4751707558407643,0.4751707558407643,human,UP
HBP1,0.4748384161802346,0.4748384161802346,0.4748384161802346,human,UP
CLIC2,0.4737306477392407,0.4737306477392407,0.4737306477392407,human,UP
KLHL24,0.4736024918235271,0.4736024918235271,0.4736024918235271,human,UP
MSN,0.4705943344293095,0.4705943344293095,0.4705943344293095,human,UP
RASGEF1B,0.4678352971821034,0.4678352971821034,0.4678352971821034,human,UP
CBLB,0.4677801592237059,0.4677801592237059,0.4677801592237059,human,UP
