"GeneID","log2FoldChange","AveExpr","t","P.Value","adj.P.Val","B","probe.id"
"55717",1.34041919569356,8.54012317144613,8.673768437218,5.38846132632272e-14,3.05669459452768e-13,21.3095516634054,"55717_at"
"3622",1.34137993615015,7.11102909435044,11.7601043106932,6.27042246425235e-21,3.1871794977108e-19,37.0846245413956,"3622_at"
"8706",1.34445808688988,5.89618650680611,10.6929173323628,1.54966874033015e-18,3.34846144271337e-17,31.6377565275509,"8706_at"
"55179",1.34522872531591,8.09335361089797,8.81067259566715,2.66565878927506e-14,1.61883648501365e-13,22.0039285148666,"55179_at"
"79728",1.34635347907926,7.3690269359762,13.0925707814083,7.15973555076148e-24,1.34550479836512e-21,43.7806532538954,"79728_at"
"8382",1.3467597143013,7.83365020965298,10.3676377508133,8.37803415234567e-18,1.41480339304739e-16,29.9697449165167,"8382_at"
"5965",1.34714644018841,7.36776555819002,10.3842395859791,7.68627906496454e-18,1.31753757629066e-16,30.0549167148306,"5965_at"
"93594",1.34821472958331,5.6286673315603,12.3085144073754,3.79136364861097e-22,3.36238232431726e-20,39.8580035439065,"93594_at"
"23075",1.34971582619147,6.69173611558415,7.98295239219359,1.8258920696829e-12,7.39161524809969e-12,17.8367314504541,"23075_at"
"23136",1.35141401357992,6.44466705349302,9.29763050293903,2.15822360766918e-15,1.73846057331874e-14,24.4852258421077,"23136_at"
"54505",1.35299659210566,8.14856665206187,8.18082540357227,6.69380815718084e-13,2.95063409278443e-12,18.8253525747022,"54505_at"
"51018",1.35433564348939,6.36468022005209,12.377250446584,2.67152157854961e-22,2.61967461283415e-20,40.2040141731689,"51018_at"
"55172",1.35482948608965,7.20602892536129,11.6873995912834,9.10979546607857e-21,4.38215317261994e-19,36.7153949234974,"55172_at"
"79733",1.3553779610021,5.27162729702187,7.30088824547674,5.54227090523563e-11,1.72011935186131e-10,14.4786393031988,"79733_at"
"64135",1.35564236275521,7.56096905228352,9.29024971076936,2.24225710372435e-15,1.80189856856373e-14,24.447508801895,"64135_at"
"4925",1.3561706829133,7.46614370861826,10.2073888456405,1.925126564411e-17,2.92322405822053e-16,29.1475200820457,"4925_at"
"9451",1.35623683819752,8.33415762463874,8.90762022572197,1.61798643365396e-14,1.035066649187e-13,22.4966054996991,"9451_at"
"24137",1.35633207861728,6.66830758106459,6.90276147857668,3.89879226453658e-10,1.05792635775291e-09,12.5629185107231,"24137_at"
"701",1.35694725021707,7.64810711994276,5.34711768973904,5.18592519262978e-07,9.4728456969706e-07,5.53862160884835,"701_at"
"8900",1.36049554416526,6.58261937832644,7.36495289449689,4.03639101330431e-11,1.28287716860397e-10,14.7902733982317,"8900_at"
"1266",1.36051619425703,9.20902376443086,8.78645886186662,3.0193454261649e-14,1.81426435052983e-13,21.8809971319724,"1266_at"
